Date,Wheat,Sugar,Coffee,Cotton,Soybean,Maize,Onion,Turmeric
2022-09-26,2863.42,,11598.82,,4668.3392489770085,2090.89,,5241.22
2022-09-27,2849.79,,12460.0,,4697.391041660946,2019.74,,6027.35
2022-09-28,2750.48,3571.0,14418.44,,4776.500891265598,1760.21,,6035.69
2022-09-29,2789.35,3562.0,12493.96,,4794.681970635545,1982.87,,6165.47
2022-09-30,2835.09,3562.0,12584.44,,4885.985034850349,2164.96,,6132.67
2022-01-10,2948.5,3562.0,17323.68,,4669.149729492616,2092.72,2111.92,6009.34
2022-02-10,2308.5,,,,5145.588235294118,2097.56,2230.23,
2022-03-10,2770.63,3562.0,16975.0,,4727.170460832325,1931.3,1264.98,6723.7
2022-04-10,2854.49,3562.0,12100.9,,4728.219713417282,1978.92,729.2,6307.52
2022-05-10,3071.47,,11221.6,,4666.61216730038,2000.63,806.84,5780.0
2022-06-10,2851.89,6500.0,16809.38,,4626.491356545281,1942.9,1088.68,6906.15
2022-07-10,2710.99,3557.0,12702.17,,4724.75133503895,1835.25,1281.55,6391.65
2022-08-10,2860.26,3557.0,13368.92,,4703.644552179397,2018.83,1074.81,6002.07
2022-09-10,2585.34,,,,4311.407407407408,2057.07,990.13,
2022-10-10,2825.87,3557.0,10732.87,,4641.830925398786,1904.4,1824.5,6192.77
2022-11-10,2760.18,,12423.33,,4640.41329787234,1879.27,1852.99,5994.62
2022-12-10,2819.93,3557.0,12325.64,,4745.451782075692,1920.49,1429.69,5969.4
2022-10-13,2788.69,3546.0,11790.84,,4703.04183184966,1800.56,,6390.65
2022-10-14,2856.0,3546.0,18260.74,,4675.164197489947,1914.3,,6382.41
2022-10-15,2860.51,3546.0,10157.69,7950.0,4709.5593187858085,1875.84,,5525.96
2022-10-16,2254.16,,10400.0,,4619.44268292683,1938.52,,
2022-10-17,2962.42,3546.0,11711.72,,4650.753808523124,1893.14,,6292.66
2022-10-18,2935.42,3546.0,12743.18,,4627.161436162405,1899.26,,6814.61
2022-10-19,2936.68,3546.0,10350.0,,4677.281263304563,1816.67,,6230.85
2022-10-20,2886.12,3555.0,10303.27,7545.64,4682.367254997852,1810.61,,6011.72
2022-10-21,2924.03,3555.0,10213.64,,4615.005624955853,1862.31,,6623.97
2022-10-22,3018.09,3555.0,12446.63,7166.67,4775.578453934958,2054.46,,8500.0
2022-10-23,2968.56,,,,4614.140724946695,1807.27,,
2022-10-24,3753.57,3555.0,11992.06,7550.0,4680.653465346535,1934.85,,8500.0
2022-10-25,3356.2,3555.0,13348.57,7200.0,4699.872708757637,1974.71,,8500.0
2022-10-26,3073.82,3555.0,12490.0,7500.0,4891.07532808399,2005.35,,6202.96
2022-10-27,3043.09,3555.0,13223.97,7814.86,4725.932249873032,1834.45,,6569.43
2022-10-28,2924.26,3555.0,12365.62,8004.36,4765.58059472177,1899.22,,1068.47
2022-10-29,4471.17,3555.0,11770.61,8090.43,4796.509759310516,1923.65,,6318.55
2022-10-30,2737.05,,,,4920.272456575683,2003.34,,
2022-10-31,2853.94,3555.0,12491.33,7812.61,4746.645135648058,1875.65,,6518.08
2022-01-11,2923.41,3555.0,12231.7,7809.8,4781.911862992316,1774.92,1906.2,7441.86
2022-02-11,2898.55,3546.0,11665.35,7896.09,4918.349232132253,1832.5,2335.9,6422.37
2022-03-11,2940.22,3546.0,12661.79,8000.26,5008.558148876345,1858.38,1195.65,6479.45
2022-04-11,2969.89,3546.0,11380.61,7935.65,5078.134493932758,1831.45,718.19,6651.25
2022-05-11,2939.04,,12664.16,8106.15,5216.339672095495,1900.44,812.91,5994.7
2022-06-11,2702.69,,,8046.3,5432.147219737114,1894.97,1101.41,
2022-07-11,2988.06,,6039.3,8619.16,5450.942508173314,1951.7,1198.57,6429.85
2022-08-11,2978.97,3546.0,10910.91,8626.71,5552.908538105296,1921.35,1023.3,6666.79
2022-09-11,2960.93,3546.0,15465.46,8672.98,5432.049322559799,1936.67,1277.5,6649.0
2022-10-11,2921.38,3546.0,11486.3,8751.52,5456.534318656323,1925.25,1836.21,5672.29
2022-11-11,2983.0,3564.0,12159.22,8897.96,5454.625834603987,1878.86,1844.2,6761.78
2022-12-11,2952.96,,10442.62,9088.52,5570.33544322557,1928.58,1043.45,6667.33
2022-11-13,2720.11,,,8116.86,5709.527915632754,2037.6,,
2022-11-14,2732.07,,11108.99,9215.92,5478.018911232238,1953.57,,6865.2
2022-11-15,2939.52,3564.0,12350.54,9139.98,5416.139835216885,1969.05,,6542.34
2022-11-16,3009.5,3564.0,11596.03,9185.73,5494.007560409301,1926.98,,6911.54
2022-11-17,3173.27,3564.0,11292.06,9197.45,5395.492081382531,1962.43,,7071.65
2022-11-18,2937.26,3564.0,11609.06,9118.82,5440.212449642404,1958.68,,6817.48
2022-11-19,2915.31,,10866.1,9032.31,5463.73600080347,1885.93,,6728.0
2022-11-20,2924.99,,,8783.75,5563.482605477424,1909.23,,
2022-11-21,3036.44,,11780.24,8704.39,5454.04468737024,2014.06,,7000.0
2022-11-22,2963.06,3577.0,11658.88,8610.91,5426.978200604839,1984.52,,7821.43
2022-11-23,3259.43,3577.0,12065.84,8630.87,5381.620007333601,2012.62,,6686.38
2022-11-24,3130.59,3577.0,12298.44,8645.99,5389.001392475322,1994.83,,6508.49
2022-11-25,2825.61,,15669.23,8901.29,5321.37790367166,1996.1,,5700.0
2022-11-26,3138.66,,11474.83,8798.53,5368.519329886168,1957.89,,6652.0
2022-11-27,2918.43,,,8647.43,5288.865546218487,1736.13,,
2022-11-28,2976.39,,10671.86,8880.36,5454.171079934343,1965.89,,6868.06
2022-11-29,3030.2,,11968.02,8756.37,5155.748987854251,1993.77,,
2022-11-30,3118.81,3577.0,9404.55,8759.83,5343.7058657601965,1962.1,,6567.22
2022-01-12,2667.02,,12232.42,8845.77,5222.281148679945,1995.54,1866.65,
2022-02-12,3152.86,3562.0,11516.25,8858.49,5278.658304726697,2005.08,2332.48,6888.63
2022-03-12,3304.91,,11394.94,8772.45,5267.984600577478,2000.39,1210.24,5500.0
2022-04-12,2571.75,,,8447.68,5371.417892156863,2035.85,761.7,
2022-05-12,3438.2,,11933.33,8456.33,5286.550814149355,1999.73,833.7,7186.97
2022-06-12,3001.43,,11030.77,8415.75,5386.976401179941,2064.46,1305.71,
2022-07-12,2930.08,3562.0,10358.82,8420.52,5203.56028014007,1998.02,1150.95,8000.0
2022-08-12,3107.42,3562.0,10980.0,8436.89,5307.804021261844,2036.81,1034.93,6396.21
2022-09-12,3152.11,3562.0,10277.78,8368.68,5312.163193217944,2011.78,1138.35,6434.42
2022-10-12,3245.35,3562.0,16500.0,8303.36,5308.2157789453495,2005.33,1743.13,7156.67
2022-11-12,2957.99,,,8173.73,5444.287413280475,2094.84,1846.98,
2022-12-12,3264.12,3539.0,11471.7,8343.27,5319.367267190858,2026.04,1107.69,6820.35
2022-12-13,3314.63,3539.0,10729.73,8359.34,5280.508599663301,2001.09,,7841.18
2022-12-14,3269.84,3539.0,11200.0,8412.1,5309.192392293024,1994.92,,6390.89
2022-12-15,3133.27,3539.0,10173.91,8464.55,5268.961668290745,2020.68,,6548.77
2022-12-16,3294.42,3539.0,10648.65,8465.28,5301.781080101486,2045.44,,7217.65
2022-12-17,3215.32,3539.0,10135.34,8399.15,5269.592636756595,2059.84,,6551.94
2022-12-18,3027.48,,,8223.58,5272.909090909091,1869.4,,
2022-12-19,3571.96,3539.0,10575.34,8315.85,5288.10436498723,2064.16,,6690.21
2022-12-20,3801.66,3532.0,10567.57,8272.07,5182.867746615087,2100.44,,8000.0
2022-12-21,3668.72,3532.0,10493.15,8263.26,5255.098349834983,2085.85,,7730.7
2022-12-22,3058.42,,10720.0,8272.55,5139.694314748695,2097.19,,6116.67
2022-12-23,3829.2,3532.0,11448.28,8226.14,5205.110262412221,2115.86,,7142.86
2022-12-24,3002.72,,10640.0,8130.38,5274.569343065694,2077.01,,
2022-12-25,2680.23,,,7967.01,5177.059925093633,2083.96,,
2022-12-26,3189.04,3532.0,11127.27,7640.95,5161.607793613567,2121.83,,6326.21
2022-12-27,3065.84,,11153.85,7652.26,5147.211645838873,2056.68,,6918.0
2022-12-28,3481.46,3532.0,11461.54,7735.1,5219.869358669834,2087.69,,6969.9
2022-12-29,3291.21,3499.0,10960.0,7818.15,5265.478735868514,2093.57,,6685.1
2022-12-30,3041.16,,11120.0,8020.24,5192.327441975833,2095.92,,6783.28
2022-12-31,3583.32,3499.0,9700.0,8153.46,5258.7724135182,2077.22,,6502.04
2023-01-01,2815.16,,,8078.96,5409.087431693989,2029.12,1369.7,
2023-02-01,4006.89,3499.0,10396.55,8189.19,5430.704879938033,2125.24,1025.4,6962.2
2023-03-01,4005.2,3499.0,10947.37,8282.83,5381.280634920635,2111.79,703.5,11000.0
2023-04-01,3734.04,3499.0,11450.0,8348.1,5337.8604778157,2130.45,637.5,6584.46
2023-05-01,3145.44,,9700.0,8330.89,5360.731347020531,2109.09,706.09,6287.0
2023-06-01,3273.87,,9300.0,8232.84,5305.537889225682,2130.51,736.15,6425.0
2023-07-01,3011.36,,10086.96,8553.82,5300.222374847375,1474.9,1268.58,6055.0
2023-08-01,2651.27,,15800.0,8350.0,5040.183673469388,1825.0,1275.48,
2023-09-01,3010.24,,16000.0,8336.9,5373.150743099788,2140.88,1903.02,6960.0
2023-10-01,3150.18,,10640.0,8412.82,5280.120557890715,2071.08,1852.24,6634.17
2023-11-01,3759.86,3466.0,10923.08,8291.35,5274.887904468413,2174.05,3778.61,6785.68
2023-12-01,3607.17,3466.0,9517.48,8261.05,5289.992370210649,2111.53,,6746.91
2023-01-13,2749.69,,9474.58,8217.69,5252.163217493167,2109.37,,4236.67
2023-01-14,3158.19,,12388.89,8189.31,5304.218562154364,2081.37,,6410.3
2023-01-15,2696.3,,,8029.2,5130.058139534884,2104.78,,
2023-01-16,2601.9,,9709.32,8208.69,5137.922775382203,2132.02,,6782.0
2023-01-17,3777.11,3466.0,9995.77,8229.65,5283.658068160422,2103.5,,11000.0
2023-01-18,2679.7,,10051.05,8260.49,5025.461277831559,2117.34,,6651.54
2023-01-19,4062.5,,10444.68,8150.64,5242.495489690722,2183.9,,6400.0
2023-01-20,4031.85,,10225.53,8277.92,5196.023699215966,2253.04,,6599.35
2023-01-21,3713.81,3466.0,12068.42,8256.94,5093.317672967517,2153.13,,7250.0
2023-01-22,3014.68,,16300.0,8173.94,5236.2748433303495,2067.31,,
2023-01-23,3630.33,3466.0,11655.93,8135.5,5052.922578482851,2107.57,,6668.18
2023-01-24,3714.82,3466.0,10427.78,8068.43,5058.801349733319,2100.83,,7189.91
2023-01-25,3636.43,3466.0,10690.91,8004.7,5020.428741092636,2079.58,,6784.93
2023-01-26,3124.63,,16300.0,7921.06,5179.438202247191,2050.0,,
2023-01-27,3636.56,3466.0,16300.0,8077.07,5088.252201002302,2109.41,,6430.19
2023-01-28,3643.48,3466.0,10859.46,8084.65,5083.272697476237,2140.1,,6659.79
2023-01-29,2989.78,,16400.0,7921.54,5129.3922261484095,1987.5,,
2023-01-30,3566.88,3466.0,11781.82,8085.52,5039.081287667205,2089.21,,6388.05
2023-01-31,3607.56,3466.0,12855.56,8057.03,5101.182274247492,2081.68,,7418.59
2023-01-02,3073.01,,11252.17,8043.37,5067.028978468512,2038.37,1374.22,6756.31
2023-02-02,3584.73,3474.0,12300.0,8040.16,5088.52020467069,2101.49,1044.97,6129.24
2023-03-02,3555.26,3474.0,13336.36,7969.2,5051.1100052383445,2070.7,708.45,6634.0
2023-04-02,3536.9,3474.0,11911.76,7926.94,5038.691600633914,2086.23,655.0,6088.11
2023-05-02,2922.57,,,7721.95,5144.863225806452,2007.29,651.12,
2023-06-02,3561.85,3474.0,12373.33,7882.27,5035.583698030635,2109.1,747.69,6174.67
2023-07-02,3653.55,3474.0,13730.43,7850.06,5000.791672711446,2098.26,1330.84,7882.68
2023-08-02,3516.62,3491.0,13728.57,7941.9,5101.415479147601,2097.78,1305.42,6424.4
2023-09-02,3519.33,3491.0,12497.67,7970.3,5104.249863537118,2089.01,1876.9,6357.93
2023-10-02,3504.65,3491.0,12306.02,7941.04,5095.451333078198,2114.65,2001.29,6293.67
2023-11-02,3597.46,3491.0,18000.0,7994.62,5129.8982472467815,2111.98,3823.32,9928.57
2023-12-02,3093.51,,,7888.48,5265.522573363432,1980.32,3576.53,
2023-02-13,3639.61,3491.0,17900.0,8000.7,5193.561906468375,2131.43,,6090.31
2023-02-14,2992.56,3491.0,13232.26,8114.55,5177.72360375051,2078.66,,7521.74
2023-02-15,3188.73,3491.0,18300.0,8094.97,5159.291761859965,2051.84,,9150.83
2023-02-16,3067.07,3491.0,13771.43,8056.59,5142.394444444444,2079.37,,10193.22
2023-02-17,3056.21,3482.0,12845.83,8017.6,5145.203804677087,2102.51,,9396.59
2023-02-18,3559.58,,,7970.66,5110.0046403712295,2398.27,,
2023-02-19,2766.0,,10900.0,7809.91,5124.5424836601305,2086.23,,
2023-02-20,3256.13,3482.0,14076.47,7943.32,5087.645108135942,2089.05,,11000.0
2023-02-21,3052.65,3482.0,15104.0,7966.51,5136.515754749175,1694.52,,9993.36
2023-02-22,2877.69,3482.0,12725.35,7976.65,5192.578512396694,2083.85,,10419.57
2023-02-23,2741.15,3482.0,16910.0,7958.82,5133.520238984317,2091.41,,10468.56
2023-02-24,2826.3,3482.0,14237.5,7914.0,5172.312684801892,2061.33,,11479.35
2023-02-25,3183.58,3482.0,15384.62,7946.66,5120.13986332574,2070.39,,8728.12
2023-02-26,2456.09,,,7944.9,5144.225206611571,2005.6,,
2023-02-27,2407.09,,20000.0,7829.53,5065.037282411015,2057.77,,6308.69
2023-02-28,2976.03,3482.0,11828.57,7788.12,5069.836161187699,2027.37,,11181.26
2023-01-03,2660.95,3482.0,14588.89,7798.2,4959.15568248389,2055.97,1321.98,9284.48
2023-02-03,2633.79,3482.0,12184.38,7850.0,4978.165987561656,2052.75,1031.1,9936.33
2023-03-03,2604.47,3482.0,16176.47,7827.55,5046.690149824673,2010.22,736.77,10474.88
2023-04-03,2792.01,3482.0,15050.2,7850.99,5086.334775442933,2042.52,701.85,9859.96
2023-05-03,2320.56,,,7797.4,5168.790836653387,2053.79,687.18,
2023-06-03,2971.4,3482.0,20300.0,7808.5,5087.114369501466,2134.21,768.51,10629.08
2023-07-03,3450.63,,15609.09,7646.02,5006.265625,1816.1,1272.64,
2023-08-03,3005.09,3477.0,15261.7,7754.63,4997.130702389572,2147.65,1344.91,6210.13
2023-09-03,2611.75,3477.0,17012.5,7785.93,4983.483846542151,2036.27,1856.44,6450.6
2023-10-03,2315.22,3477.0,15666.67,7729.86,4995.530461427541,2049.66,1994.1,8019.17
2023-11-03,2666.11,3477.0,11600.0,7646.15,4844.374248223073,2069.15,3403.57,10459.24
2023-12-03,2217.76,,,7408.81,4890.781395348838,2173.54,3266.9,
2023-03-13,2656.17,,15578.95,7631.13,4933.219475878499,2087.83,,6551.49
2023-03-14,2784.18,3476.0,18600.0,7668.94,4947.066859476012,2049.5,,9952.37
2023-03-15,2537.15,3476.0,16233.33,7645.42,4995.037457912458,1996.84,,10774.87
2023-03-16,2690.64,3476.0,17788.89,7586.11,5007.547204399633,2005.29,,6063.21
2023-03-17,3073.91,3476.0,15018.37,7632.56,4997.041866330391,2049.07,,8729.8
2023-03-18,2431.62,3476.0,14642.86,7633.35,4971.435955622794,2044.01,,12253.78
2023-03-19,2262.67,,,7521.67,5113.9859437751,1940.41,,
2023-03-20,2739.45,3476.0,15934.48,7678.67,4955.054763521159,2200.86,,9604.8
2023-03-21,2759.59,3472.0,14471.43,7660.36,4908.621830209482,2002.66,,13408.8
2023-03-22,3218.15,,14000.0,7753.25,5098.949789191261,2021.78,,6234.55
2023-03-23,2282.69,,15577.78,7671.36,5003.577708333333,2021.33,,8339.18
2023-03-24,2589.02,3472.0,14272.34,7628.52,4939.114669254407,1994.0,,10768.49
2023-03-25,2697.5,3472.0,14672.73,7615.01,4885.061615844074,2084.51,,9433.4
2023-03-26,2187.5,,,7534.74,5013.757178014766,2044.42,,
2023-03-27,2657.76,,15058.14,7523.67,4963.628865979382,2065.98,,8844.55
2023-03-28,2535.42,3472.0,14608.0,7558.83,4983.845233907844,2043.32,,10797.44
2023-03-29,2753.93,3472.0,11500.0,7630.15,5020.101888449714,2054.74,,13280.43
2023-03-30,2538.89,3472.0,16109.68,7783.39,4991.848837209303,1974.27,,12910.22
2023-03-31,3005.54,3472.0,14568.63,8061.91,5049.583403895004,2046.14,,11013.91
2023-01-04,3064.23,3472.0,16220.0,7821.73,5181.879702048417,2055.54,1416.77,9409.45
2023-02-04,2146.7,,11600.0,7811.89,5195.245283018868,1993.73,1007.06,
2023-03-04,2698.69,3472.0,19500.0,7871.91,5148.701736420303,2010.49,735.05,8787.93
2023-04-04,3361.26,3472.0,15420.0,7992.19,5425.008010680908,2154.64,761.61,11205.16
2023-05-04,2576.38,3472.0,15460.87,7887.33,5139.789214381775,1989.19,715.69,8777.66
2023-06-04,2773.33,3573.0,20000.0,7899.21,5087.548981123362,1892.06,838.89,8955.82
2023-07-04,3191.2,3573.0,,8053.03,5247.5593003230815,2144.81,1297.49,6219.59
2023-08-04,2730.15,3573.0,15645.45,7930.42,5119.7722508085,2063.45,1576.85,8914.32
2023-09-04,2410.33,,,7848.25,5289.355172413793,1972.07,1861.14,
2023-10-04,2731.65,3573.0,11376.03,7982.48,5069.022837034377,2187.82,1996.8,8654.9
2023-11-04,2742.16,3573.0,15645.45,7925.06,5084.076288167667,1992.55,3287.7,8784.95
2023-12-04,2704.11,3573.0,17191.89,7833.07,4991.979771470053,1949.7,3430.2,8285.63
2023-04-13,2614.99,3573.0,16540.0,7787.4,5009.920738853029,2017.33,,8353.34
2023-04-14,3568.66,3573.0,20500.0,7827.0,5010.358213081218,2193.43,,6594.01
2023-04-15,2555.25,3631.0,20500.0,7875.22,5012.586772819332,1982.19,,8890.34
2023-04-16,2286.32,,,7782.74,5115.842676311031,2027.06,,
2023-04-17,2632.22,3631.0,15414.29,7874.01,4989.488683441181,1864.48,,8163.83
2023-04-18,2837.52,3631.0,15078.05,7791.1,4997.129908281686,1894.77,,8153.01
2023-04-19,2864.09,3631.0,15388.0,7792.78,4945.048885658842,1893.91,,8217.98
2023-04-20,2693.49,3631.0,22800.0,7768.76,4928.420387186278,1926.58,,5934.67
2023-04-21,2815.5,3631.0,17005.26,7654.87,4999.070545185371,1944.99,,7960.85
2023-04-22,3571.96,3631.0,18140.0,7496.94,4966.591183000317,2006.57,,8493.33
2023-04-23,2629.45,,22000.0,7738.91,5015.1757469244285,1925.61,,
2023-04-24,2544.83,3631.0,17702.86,7704.79,4891.163512920155,1848.34,,7494.28
2023-04-25,2841.02,3631.0,18387.5,7698.75,4839.306249225127,1807.65,,5757.84
2023-04-26,2653.87,3631.0,12100.0,7675.65,4827.271539283279,1744.58,,5792.04
2023-04-27,2832.32,3631.0,16618.18,7688.43,4879.759363376,1743.63,,7570.3
2023-04-28,2955.83,3631.0,16786.67,7668.76,4864.2580867467805,1886.74,,5168.12
2023-04-29,3092.58,3631.0,18662.5,7746.1,4871.37352911255,1813.8,,6014.78
2023-04-30,2629.17,,,7759.27,5040.545126353791,1769.4,,
2023-01-05,2657.37,,11500.0,7629.15,4902.702702702703,1807.53,1262.29,
2023-02-05,2913.24,3631.0,18475.0,7724.33,4889.195769356216,1726.54,1037.4,6876.27
2023-03-05,3091.81,3631.0,16563.64,7761.08,4865.75385526882,1947.48,903.56,7728.05
2023-04-05,2329.23,3628.0,18303.23,7679.21,4876.35150370066,1800.0,681.37,7873.11
2023-05-05,3429.23,3628.0,17050.0,7706.86,4905.404081632653,1808.87,731.07,6090.17
2023-06-05,2776.01,3628.0,22600.0,7635.33,5003.018652876823,1743.9,841.25,8625.84
2023-07-05,2435.46,,,7657.9,5138.563549160672,1702.32,1290.74,
2023-08-05,2830.49,3628.0,16733.33,7651.57,4954.05607617896,1706.57,1411.95,6604.72
2023-09-05,3014.44,3628.0,19357.14,7543.77,4995.832304502229,1712.87,1952.86,7932.84
2023-10-05,2531.99,3628.0,16609.09,7462.79,4957.574523776952,1677.6,1978.96,8477.67
2023-11-05,2634.02,3628.0,16710.53,7448.05,4877.498572323838,1737.25,,7590.34
2023-12-05,3105.87,3628.0,11600.0,7445.88,4907.888148545267,1652.8,3302.25,7850.12
2023-05-13,2832.19,3628.0,,7327.03,4852.295048565585,1669.87,,7610.65
2023-05-14,2633.02,,22500.0,7338.21,5004.024475524476,1756.22,,
2023-05-15,2834.06,,16444.44,7393.62,4909.207021108839,1696.13,,7693.51
2023-05-16,3057.35,3628.0,18200.0,7376.93,4839.229740696647,1702.59,,8421.97
2023-05-17,2790.49,3642.0,17771.43,7400.49,4783.633062652422,1725.13,,6978.51
2023-05-18,2542.65,3642.0,15769.23,7356.33,4760.9479472127605,1775.81,,7633.92
2023-05-19,2511.91,3642.0,17930.77,7282.54,4664.9929918661255,1661.95,,5918.51
2023-05-20,2787.73,3642.0,18155.56,7245.11,4831.354492581147,1686.34,,7790.22
2023-05-21,2573.98,,,7197.75,4845.328125,1721.83,,5800.0
2023-05-22,2865.06,3642.0,18180.0,6984.09,4703.173675031605,1717.3,,8352.41
2023-05-23,2611.83,3642.0,16284.21,6933.17,4745.786059731184,1715.31,,6875.22
2023-05-24,2893.61,3642.0,18080.29,6856.23,4726.517169954119,1772.93,,7886.59
2023-05-25,2837.98,3642.0,17080.49,6767.63,4752.613095411536,1709.34,,7339.18
2023-05-26,2769.87,3642.0,13255.73,6705.27,4714.723932156639,1693.31,,7259.56
2023-05-27,2988.48,3642.0,17378.38,6682.6,4640.03974720976,1698.57,,7087.18
2023-05-28,2554.3,,,6771.09,4850.283783783784,1838.79,,
2023-05-29,2997.45,3642.0,18409.09,7005.7,4720.461806344159,1734.0,,7874.81
2023-05-30,3027.85,3642.0,17087.8,7099.28,4773.026105929199,1696.93,,7042.62
2023-05-31,2874.35,3642.0,18469.23,7128.9,4710.215851177821,1728.98,,6784.15
2023-01-06,2858.32,3642.0,18937.5,7157.16,4697.417597787625,1717.05,1223.45,7731.54
2023-02-06,2857.18,3607.0,19084.44,7341.12,4658.670496174929,1698.78,1021.72,6780.28
2023-03-06,3259.68,3607.0,19375.0,7360.11,4673.749053825218,1807.85,743.47,5783.14
2023-04-06,2585.68,,,7297.94,4887.138834410289,1646.78,622.27,
2023-05-06,2888.13,3607.0,19547.06,7359.37,4747.270363557056,1820.08,697.03,7153.4
2023-06-06,3023.31,3607.0,18588.89,7278.89,4732.729429861661,1808.52,854.75,7168.85
2023-07-06,2889.82,3607.0,18500.0,7200.25,4736.593767220684,1765.51,1258.08,6804.95
2023-08-06,2981.95,3607.0,19518.75,7184.52,4711.539608012888,1805.91,1428.27,6375.13
2023-09-06,3210.9,3607.0,19789.27,7127.68,4767.963967132502,1796.62,1922.75,6724.04
2023-10-06,3313.67,3607.0,22169.49,7081.81,4763.435893906416,1795.27,1956.38,5979.87
2023-11-06,2543.57,,,6937.39,4909.965296045041,1826.96,3271.02,
2023-12-06,3167.09,3607.0,21246.91,7075.68,4746.999913381535,1927.8,3466.1,6630.08
2023-06-13,3359.17,3662.0,19814.47,7069.88,4741.53419948602,1870.98,,6139.9
2023-06-14,2994.91,3662.0,18509.76,7062.8,4755.128798925056,1990.17,,6488.98
2023-06-15,2905.63,3662.0,17310.0,7031.93,4791.115275206575,1823.08,,6469.43
2023-06-16,3171.92,3662.0,17369.7,7024.94,4840.954446854663,1882.17,,6797.71
2023-06-17,3343.48,3662.0,18933.18,7061.59,4810.138592984519,1878.48,,6863.83
2023-06-18,2724.58,,,6985.25,4801.020167609185,1869.88,,
2023-06-19,3399.41,3662.0,20560.87,7086.47,4898.649571355431,1960.41,,7773.73
2023-06-20,3471.57,3662.0,19072.07,7113.04,4904.833291271173,1982.06,,7288.9
2023-06-21,3104.29,3662.0,17700.0,7069.92,4774.304898966006,2045.23,,7495.56
2023-06-22,3260.15,3662.0,19646.72,7060.08,4894.309622189731,2014.81,,7507.33
2023-06-23,3323.8,3662.0,19557.14,6952.61,4853.273577294012,1885.39,,7721.41
2023-06-24,3437.9,3662.0,17099.03,6876.45,4877.8750551812,2013.36,,6836.88
2023-06-25,2594.73,,,6826.19,4830.179419525066,1891.62,,
2023-06-26,3426.05,,17709.09,6928.0,4756.1340976659385,2212.09,,7620.84
2023-06-27,3421.73,3662.0,18328.57,6848.22,4829.903454102384,2159.85,,7506.75
2023-06-28,3281.53,3662.0,18868.42,6869.51,4815.755484818239,2288.86,,7412.17
2023-06-29,3073.8,,13900.0,6788.17,4744.006072683145,2014.59,,6183.0
2023-06-30,3457.63,3662.0,18100.0,6918.33,4755.954195027879,2283.97,,7068.36
2023-01-07,3390.07,3662.0,19693.4,6996.35,4797.820355111989,2083.11,1384.56,7071.49
2023-02-07,2245.41,,,6798.39,4893.834171435177,2046.67,1018.63,7300.0
2023-03-07,3270.49,3662.0,19461.85,6997.32,4865.627198976796,2336.22,941.95,8446.19
2023-04-07,3377.73,3662.0,20294.03,7064.54,4888.639622259107,2203.73,624.65,8355.03
2023-05-07,3223.18,3662.0,20801.27,6978.03,4839.259146035396,2247.68,707.1,8321.76
2023-06-07,3094.95,3662.0,20482.86,6948.18,4804.097787705145,2067.39,850.34,7952.71
2023-07-07,3244.28,3662.0,13800.0,6934.04,4786.40245148712,2171.85,1245.0,8829.99
2023-08-07,3411.29,3662.0,23100.0,6842.95,4798.767765543204,2371.13,1625.24,7870.97
2023-09-07,2283.7,,23100.0,6740.57,4897.478321635828,1854.69,1901.15,
2023-10-07,3488.47,3662.0,17777.78,6954.3,4738.135405164737,2105.31,2062.07,8628.46
2023-11-07,3685.15,3662.0,17231.11,6955.36,4735.94272441891,2342.03,3323.88,9262.76
2023-12-07,3412.14,3662.0,18163.16,6922.01,4739.922440643508,2046.72,3216.93,9637.7
2023-07-13,3331.59,,17833.33,6898.62,4751.222533034584,2467.3,,9390.45
2023-07-14,3372.07,3662.0,19900.0,6919.45,5120.829259981448,1968.51,,9344.91
2023-07-15,3481.24,3662.0,17529.41,6882.61,4650.100288259482,2176.21,,10066.49
2023-07-16,2750.71,,,6810.19,4817.520392373584,1830.05,,
2023-07-17,3544.44,3662.0,19305.69,6867.68,4559.452471901605,2011.82,,11653.95
2023-07-18,3327.43,3662.0,19640.85,6857.43,4648.403894160148,2322.06,,10737.66
2023-07-19,3482.28,3662.0,21765.9,6966.67,4694.798148217848,1965.77,,11532.48
2023-07-20,3099.73,3662.0,16510.87,7015.42,4639.954552592469,2034.78,,12956.6
2023-07-21,3326.93,3662.0,16720.51,6968.4,4691.229498492089,2178.37,,11738.06
2023-07-22,3586.04,3662.0,19691.3,6978.38,4726.773982629749,2522.94,,12325.52
2023-07-23,2904.37,,,6855.89,4833.618836024711,1778.28,,12500.0
2023-07-24,2664.83,3662.0,17717.65,7010.67,4723.156500420401,2063.67,,11840.08
2023-07-25,3206.92,3706.0,17287.5,7012.27,4724.440515402301,2677.37,,12790.04
2023-07-26,3288.89,3706.0,17678.79,7021.18,4663.086760459194,2406.96,,14611.45
2023-07-27,3290.08,3706.0,19660.0,7148.61,4729.378833127832,2375.14,,12410.32
2023-07-28,3325.36,3706.0,,7059.35,4768.383368082226,2645.15,,12019.93
2023-07-29,4093.99,3706.0,18882.61,6937.17,4771.009327830855,2765.02,,13339.9
2023-07-30,2448.68,,,6896.95,4930.551109122291,2137.3,,11800.0
2023-07-31,3170.98,3706.0,17887.5,7033.11,4733.652153864302,2333.59,,14056.02
2023-01-08,3255.28,3706.0,23035.14,7896.58,4737.001098022717,2390.82,1267.92,15221.01
2023-02-08,3445.2,3706.0,24300.0,7270.95,4750.713554358836,2124.54,990.7,14200.74
