Date,Year,Month,Commodity,Weighted_Min_Price,Weighted_Max_Price,Weighted_Modal_Price,Total_Arrivals_MT,Markets_Reported
03/06/2026,2026,March,Onion,303.04,1351.0,841.55,27933.29,43
04/06/2026,2026,April,Onion,395.42,1313.25,958.88,29729.54,48
05/06/2026,2026,May,Onion,307.34,1523.79,1001.91,56798.8,51
06/06/2026,2026,June,Onion,378.61,1957.99,1266.04,27815.31,44
07/06/2026,2026,July,Onion,706.43,2868.49,2076.49,40023.79,58
01/07/2026,2026,January,Onion,389.36,2004.8,1330.57,35182.8,46
02/07/2026,2026,February,Onion,432.46,1381.25,1084.77,12499.6,31
03/07/2026,2026,March,Onion,301.06,1401.68,846.0,18096.97,36
04/07/2026,2026,April,Onion,393.62,1333.06,948.55,22690.67,53
05/07/2026,2026,May,Onion,398.14,1502.92,992.55,36842.89,58
06/07/2026,2026,June,Onion,440.36,1925.73,1351.81,10186.9,28
07/07/2026,2026,July,Onion,682.18,2930.31,2161.85,26863.18,64
01/08/2026,2026,January,Onion,465.29,1979.82,1294.8,28331.2,51
02/08/2026,2026,February,Onion,707.87,1592.91,1179.03,4915.04,25
03/08/2026,2026,March,Onion,480.64,1352.32,983.22,8119.12,26
04/08/2026,2026,April,Onion,376.83,1283.95,935.38,25675.59,52
05/08/2026,2026,May,Onion,317.89,1522.76,937.78,28353.17,44
06/08/2026,2026,June,Onion,385.95,1964.72,1284.31,40506.98,53
07/08/2026,2026,July,Onion,696.97,2849.11,2120.26,31470.1,57
01/09/2026,2026,January,Onion,470.58,1990.36,1310.71,28779.09,45
02/09/2026,2026,February,Onion,345.24,1618.61,1096.0,42737.4,50
03/09/2026,2026,March,Onion,333.68,1327.22,871.15,32586.0,45
04/09/2026,2026,April,Onion,389.96,1310.07,937.44,32247.13,63
05/09/2026,2026,May,Onion,343.16,1510.98,942.95,20577.85,38
06/09/2026,2026,June,Onion,429.21,1988.35,1296.11,31915.42,60
07/09/2026,2026,July,Onion,685.38,2803.36,2005.4,39579.01,66
01/10/2026,2026,January,Onion,371.3,2015.28,1219.67,22079.7,38
02/10/2026,2026,February,Onion,392.81,1538.99,1098.63,32153.02,52
03/10/2026,2026,March,Onion,342.69,1340.91,875.12,30089.42,49
04/10/2026,2026,April,Onion,386.99,1349.32,938.42,23947.32,50
05/10/2026,2026,May,Onion,372.67,1271.07,858.86,9888.42,27
06/10/2026,2026,June,Onion,405.54,1929.63,1276.68,34697.52,59
07/10/2026,2026,July,Onion,596.75,2775.64,1978.55,33838.79,57
01/11/2026,2026,January,Onion,578.33,1960.5,1439.95,12575.2,26
02/11/2026,2026,February,Onion,362.11,1562.69,1085.05,34971.8,45
03/11/2026,2026,March,Onion,306.49,1337.23,868.6,32135.1,45
04/11/2026,2026,April,Onion,401.47,1366.22,956.61,16804.76,43
05/11/2026,2026,May,Onion,338.66,1486.53,932.28,39602.51,53
06/11/2026,2026,June,Onion,437.19,1939.68,1282.18,33238.09,66
07/11/2026,2026,July,Onion,679.04,2719.33,1958.4,21688.16,49
01/12/2026,2026,January,Onion,455.66,1780.92,1289.13,28761.1,50
02/12/2026,2026,February,Onion,360.92,1542.25,1038.22,36099.6,53
03/12/2026,2026,March,Onion,304.07,1333.94,866.48,31689.6,52
04/12/2026,2026,April,Onion,416.12,1265.24,933.9,5665.6,29
05/12/2026,2026,May,Onion,354.84,1530.99,937.41,33633.84,55
06/12/2026,2026,June,Onion,359.02,1933.29,1240.02,25503.57,49
07/12/2026,2026,July,Onion,930.19,2752.43,2060.39,12087.44,32
,2021,January,Onion,999.48,3030.82,2520.35,2877.0,6
