Date,Total_Arrivals_MT,Weighted_Min_Price,Weighted_Max_Price,Weighted_Modal_Price,Markets_Reported
2024-01-21,6.0,25800.0,25900.0,25900.0,1
2024-01-22,12.46,20590.53,20753.77,20698.23,3
2024-01-23,15.75,19366.67,19485.71,19447.62,3
2024-01-24,18.0,19105.56,19177.78,19161.11,3
2024-01-25,10.5,22671.43,22800.0,22771.43,2
2024-01-26,11.98,22612.69,22712.69,22712.69,3
2024-01-27,19.35,19479.59,19610.59,19579.59,4
2024-01-28,0.98,14800.0,14900.0,14900.0,1
2024-01-29,16.5,20112.12,20230.3,20212.12,4
2024-01-30,27.8,17836.33,18021.58,17955.04,4
2024-01-31,19.35,20240.31,20388.89,20357.88,4
2024-02-01,17.0,15352.94,15547.06,15452.94,3
2024-02-02,6.95,15685.61,15800.0,15700.0,3
2024-02-03,19.9,15402.01,15566.83,15506.53,3
2024-02-05,9.48,15121.31,15321.31,15231.65,3
2024-02-06,14.0,15478.57,15600.0,15578.57,3
2024-02-07,17.99,15361.2,15461.09,15455.59,3
2024-02-08,2.5,15300.0,15440.0,15380.0,2
2024-02-09,7.86,15347.33,15534.61,15447.33,3
2024-02-10,5.97,15516.25,15632.5,15632.5,2
2024-02-11,0.8,15500.0,15600.0,15600.0,1
2024-02-12,7.98,15225.56,15450.13,15337.84,3
2024-02-14,6.0,15200.0,15400.0,15300.0,1
2024-02-15,6.0,15200.0,15400.0,15300.0,1
2024-02-16,7.3,15235.62,15435.62,15335.62,2
2024-02-18,3.97,15273.3,15448.87,15373.3,2
2024-02-19,6.95,14972.66,15172.66,15086.33,2
2024-02-20,6.4,15170.31,15331.25,15284.38,3
2024-02-21,3.3,15296.97,15496.97,15436.36,2
2024-02-22,6.9,15191.3,15391.3,15304.35,2
2024-02-23,7.3,15189.04,15389.04,15306.85,2
2024-02-24,7.66,15226.63,15408.36,15317.49,3
2024-02-25,0.8,15600.0,15800.0,15700.0,1
2024-02-26,7.97,15010.29,15197.74,15109.91,3
2024-02-27,17.98,24470.97,24593.1,24576.42,3
2024-02-28,21.98,23002.55,23134.3,23100.27,4
2024-02-29,6.0,15100.0,15300.0,15200.0,1
2024-03-01,5.6,15151.79,15300.0,15232.14,4
2024-03-02,5.0,15280.0,15480.0,15380.0,2
2024-03-04,4.98,15220.88,15380.72,15320.48,3
2024-03-05,8.59,15330.03,15499.88,15430.03,3
2024-03-06,6.97,15172.17,15413.92,15327.83,2
2024-03-07,4.3,15290.7,15581.4,15511.63,2
2024-03-08,0.98,15000.0,16000.0,16000.0,1
2024-03-09,7.02,15309.83,15513.68,15425.64,3
2024-03-11,2.0,15200.0,15400.0,15300.0,1
2024-03-12,8.6,15453.49,15686.05,15616.28,3
2024-03-13,3.0,15200.0,15400.0,15300.0,1
2024-03-14,4.0,15250.0,15400.0,15325.0,2
2024-03-15,9.0,15100.0,15300.0,15200.0,1
2024-03-16,6.98,15382.52,15568.48,15482.52,2
2024-03-17,0.98,16800.0,17000.0,17000.0,1
2024-03-18,7.2,15216.67,15416.67,15333.33,2
2024-03-19,7.5,15480.0,15680.0,15600.0,2
2024-03-20,5.97,15492.46,15692.46,15608.71,2
2024-03-21,4.99,15937.88,16137.88,16057.72,3
2024-03-22,7.3,15438.36,15620.55,15538.36,2
2024-03-23,3.3,15848.48,16048.48,15987.88,2
2024-03-24,1.7,17500.0,17600.0,17600.0,1
2024-03-25,6.98,15394.84,15608.88,15522.92,2
2024-03-26,7.3,15520.55,15773.97,15691.78,2
2024-03-27,7.0,15185.71,15385.71,15300.0,2
2024-03-29,7.8,15770.51,15987.18,15903.85,3
2024-03-30,7.4,15648.65,15905.41,15824.32,2
2024-04-01,6.0,15100.0,15300.0,15200.0,1
2024-04-03,1.3,17000.0,17500.0,17500.0,1
2024-04-04,8.0,15575.0,15850.0,15775.0,2
2024-04-05,11.0,16163.64,16390.91,16318.18,2
2024-04-06,5.0,15100.0,15300.0,15200.0,1
2024-04-07,2.0,15100.0,15300.0,15200.0,1
2024-04-08,4.8,16862.5,17062.5,17000.0,2
2024-04-09,7.6,19800.0,20000.0,19921.05,2
2024-04-10,14.5,19820.69,20103.45,19910.34,2
2024-04-11,7.6,20000.0,20473.68,20289.47,2
2024-04-12,6.0,20000.0,20200.0,20100.0,1
2024-04-15,6.3,20161.9,20341.27,20241.27,2
2024-04-16,6.2,20077.42,20258.06,20177.42,2
2024-04-17,3.0,15100.0,15300.0,15200.0,1
2024-04-18,6.0,15100.0,15300.0,15200.0,1
2024-04-19,5.0,15100.0,15300.0,15200.0,1
2024-04-20,7.2,16250.0,16416.67,16333.33,2
2024-04-21,4.1,16682.93,16963.41,16890.24,2
2024-04-22,15.0,16180.0,16300.0,16280.0,2
2024-04-23,3.2,16937.5,17625.0,17375.0,2
2024-04-24,4.6,15691.3,16239.13,16000.0,2
2024-04-25,3.1,16838.71,17322.58,17258.06,2
2024-04-26,7.1,21845.07,22169.01,22084.51,2
2024-04-27,11.3,22000.0,22188.5,22100.0,2
2024-04-28,1.5,22000.0,22200.0,22200.0,1
2024-04-29,57.4,21590.59,21708.71,21693.03,3
2024-04-30,53.5,21911.21,22022.43,22011.21,2
2024-05-01,4.3,22000.0,22139.53,22069.77,2
2024-05-02,54.6,21910.26,22032.97,22021.98,3
2024-05-03,52.6,21275.67,21408.75,21403.04,3
2024-05-04,52.2,20643.68,20765.9,20762.07,3
2024-05-06,7.6,21026.32,21394.74,21210.53,2
2024-05-07,54.5,18128.44,18277.98,18266.97,3
2024-05-08,52.0,18030.77,18142.31,18130.77,2
2024-05-09,48.3,17783.85,17897.52,17889.23,3
2024-05-10,49.6,17681.45,18584.68,18572.58,3
2024-05-13,48.0,17168.75,17281.25,17268.75,3
2024-05-14,45.6,17114.04,17232.02,17221.05,3
2024-05-15,42.0,17204.76,17323.81,17319.05,3
2024-05-16,49.3,17251.52,17372.41,17354.16,3
2024-05-17,45.4,17548.46,17674.01,17660.79,3
2024-05-18,43.3,17921.48,18036.03,18024.48,3
2024-05-20,42.6,18156.81,18267.61,18260.56,3
2024-05-21,42.8,18373.36,18482.24,18473.36,3
2024-05-22,46.3,18478.4,18592.01,18578.4,3
2024-05-23,44.4,18698.42,18808.11,18801.35,3
2024-05-24,47.8,18731.8,18857.74,18845.19,3
2024-05-25,62.0,19780.65,19993.55,19983.87,3
2024-05-27,49.4,20117.41,20255.06,20228.74,3
2024-05-28,48.7,20245.38,20401.64,20374.95,3
2024-05-29,49.1,20255.6,20373.52,20355.6,3
2024-05-30,49.8,33650.6,2927.71,33765.06,3
2024-05-31,46.8,21598.5,21741.45,21735.04,3
2024-06-01,45.6,21134.65,21266.67,21262.28,3
2024-06-03,49.9,21288.58,21415.83,21403.81,3
2024-06-04,49.8,21275.7,21403.01,21379.52,3
2024-06-05,43.6,21733.94,21903.67,21903.67,2
2024-06-06,44.3,21705.19,21810.38,21810.38,2
2024-06-07,49.3,21422.72,21569.37,21559.23,3
2024-06-08,6.0,17400.0,17600.0,17500.0,1
2024-06-09,3.0,17500.0,17700.0,17600.0,1
2024-06-10,43.7,21672.77,21788.33,21788.33,2
2024-06-11,46.9,21506.4,21618.76,21610.45,3
2024-06-12,51.8,21139.0,21281.85,21252.9,3
2024-06-13,48.0,21192.5,21312.5,21308.33,3
2024-06-14,52.3,20767.5,20882.98,20871.51,3
2024-06-15,54.7,20522.85,20673.49,20657.04,3
2024-06-18,49.6,20832.66,20978.83,20949.6,3
2024-06-19,51.0,20517.65,20781.18,20769.41,3
2024-06-20,41.8,20308.61,20417.22,20412.92,2
2024-06-21,46.8,20019.23,20166.67,20153.85,3
2024-06-22,45.0,20146.67,20284.44,20277.78,3
2024-06-23,2.3,20000.0,20500.0,20500.0,1
2024-06-24,47.0,20195.74,20308.51,20295.74,3
2024-06-25,47.8,20581.59,20697.91,20685.36,3
2024-06-26,46.9,20667.38,20796.38,20783.58,3
2024-06-27,45.8,20782.53,20895.63,20878.6,3
2024-06-28,42.3,20803.78,20962.17,20952.72,3
2024-06-29,5.0,20980.0,21360.0,21160.0,2
2024-07-01,40.6,20730.05,20837.44,20830.05,3
2024-07-02,37.0,20705.41,20810.81,20805.41,2
2024-07-03,42.1,20802.85,20937.05,20907.84,3
2024-07-04,41.0,20792.68,20917.07,20897.56,3
2024-07-05,39.8,20754.27,20878.39,20854.27,3
2024-07-06,33.0,20812.12,20918.18,20912.12,2
2024-07-08,34.0,20735.29,20841.18,20835.29,3
2024-07-09,39.8,20809.05,20936.18,20913.57,3
2024-07-10,38.1,20952.76,21788.19,21766.93,3
2024-07-11,36.1,21206.65,21320.78,21306.65,3
2024-07-12,39.8,21206.03,21325.63,21301.51,3
2024-07-13,6.0,21400.0,21600.0,21500.0,1
2024-07-15,39.2,21325.51,21446.43,21425.51,3
2024-07-16,2.1,21800.0,22000.0,21900.0,1
2024-07-17,38.1,21204.72,21331.5,21310.24,3
2024-07-18,37.1,21279.78,21401.62,21379.78,3
2024-07-19,34.2,21264.33,21385.38,21364.33,3
2024-07-20,33.0,21115.15,21251.52,21221.21,3
2024-07-22,36.3,21136.09,21264.46,21236.09,3
2024-07-23,31.1,21186.5,21316.08,21293.25,3
2024-07-24,33.0,21154.55,21290.91,21260.61,3
2024-07-25,32.3,21241.49,21382.35,21369.97,3
2024-07-26,38.3,21234.99,21370.5,21340.99,3
2024-07-27,36.1,21008.31,21206.37,21189.75,3
2024-07-29,36.3,21024.79,21151.24,21131.13,3
2024-07-30,8.3,20855.42,21083.13,20983.13,2
2024-07-31,38.0,20915.79,21042.11,21015.79,3
2024-08-01,34.3,20941.69,21858.6,21810.5,3
2024-08-02,34.0,20741.18,20864.71,20841.18,3
2024-08-03,8.1,20800.0,21000.0,20925.93,2
2024-08-05,34.0,20688.53,20812.35,20794.71,3
2024-08-06,30.6,20679.41,20796.08,20779.41,3
2024-08-07,33.7,20700.59,20818.4,20800.0,4
2024-08-08,36.3,20749.59,20880.17,20849.59,3
2024-08-09,33.1,20851.06,20975.53,20951.06,3
2024-08-10,32.3,20861.92,4730.65,20961.92,3
2024-08-12,31.1,21076.53,21199.36,21176.53,3
2024-08-13,30.0,21033.33,21180.0,21160.0,3
2024-08-14,29.3,21003.75,21139.93,21119.45,3
2024-08-15,3.0,20800.0,21000.0,20900.0,1
2024-08-16,28.3,20997.88,21143.46,21106.01,3
2024-08-17,26.9,21211.9,21341.26,21318.96,3
2024-08-19,28.3,20985.87,21163.96,21118.37,3
2024-08-20,5.3,20716.98,21264.15,21207.55,2
2024-08-21,28.9,22958.48,23132.18,23125.26,4
2024-08-22,30.0,21026.67,21153.33,21133.33,3
2024-08-23,27.8,21125.9,21243.88,21225.9,3
2024-08-24,30.0,21886.67,22013.33,21993.33,3
2024-08-26,3.8,36000.0,36000.0,36000.0,1
2024-08-27,30.2,22501.99,22660.26,22640.4,3
2024-08-28,5.9,21257.63,21425.42,21357.63,2
2024-08-29,30.3,21187.13,21306.93,21287.13,3
2024-08-30,25.2,21261.9,21443.65,21431.75,3
2024-08-31,29.1,23975.95,24077.66,24067.35,4
2024-09-02,30.9,23206.47,23317.15,23294.17,4
2024-09-03,29.3,21558.36,21686.69,21658.36,3
2024-09-04,31.8,23383.65,23515.72,23496.86,4
2024-09-05,84.2,21645.84,21816.39,21745.13,4
2024-09-06,24.9,23210.84,23308.03,23299.6,3
2024-09-07,32.1,22785.67,22902.8,22876.95,4
2024-09-09,30.2,23000.66,23108.61,23091.06,4
2024-09-10,33.0,23273.94,23380.61,23362.42,4
2024-09-11,34.1,23112.61,23337.24,23201.47,4
2024-09-12,27.8,23393.88,23487.77,23480.58,3
2024-09-13,26.4,22445.08,22573.11,22573.11,3
2024-09-14,4.8,36000.0,37000.0,36000.0,1
2024-09-17,25.1,21483.27,21591.63,21583.27,2
2024-09-18,29.4,21532.65,21649.66,21632.65,3
2024-09-19,30.7,22965.15,23075.57,23056.03,3
2024-09-20,33.8,22849.11,22958.58,22940.83,4
2024-09-21,33.8,22863.91,22973.37,22955.62,4
2024-09-22,4.0,21100.0,21300.0,21200.0,1
2024-09-23,26.3,21845.63,21961.98,21945.63,3
2024-09-24,30.0,23552.67,23667.33,23640.33,4
2024-09-25,27.2,22779.41,22902.94,22872.43,4
2024-09-26,24.8,21625.0,21777.02,21752.82,3
2024-09-27,28.9,23021.45,23146.71,23111.76,4
2024-09-28,20.4,23451.96,23550.98,23538.24,3
2024-09-29,27.0,21433.33,21555.56,21533.33,2
2024-09-30,21.3,24190.61,24277.0,24272.3,4
2024-10-01,22.2,24090.99,24193.24,24184.23,4
2024-10-02,5.0,22000.0,22200.0,22100.0,1
2024-10-03,23.4,22596.15,22723.08,22688.46,4
2024-10-04,19.4,23779.38,23883.51,23864.95,4
2024-10-05,21.6,24094.44,24377.31,24363.43,4
2024-10-07,21.3,24497.65,24593.9,24579.81,4
2024-10-08,17.6,24706.25,24800.57,24800.57,3
2024-10-09,13.6,22169.12,22922.79,22922.79,2
2024-10-10,16.0,21868.75,22000.0,21968.75,2
2024-10-11,3.9,36000.0,36000.0,36000.0,1
2024-10-12,1.9,36000.0,36000.0,36000.0,1
2024-10-13,6.0,22000.0,22200.0,22100.0,1
2024-10-14,16.9,22085.8,22203.55,22185.8,3
2024-10-15,16.4,24445.12,24591.46,24591.46,3
2024-10-16,16.4,22050.0,22182.93,22150.0,3
2024-10-17,19.8,21997.47,22127.78,22097.47,3
2024-10-18,21.2,23794.34,23915.09,23880.66,4
2024-10-19,23.4,24152.99,24271.37,24236.75,4
2024-10-20,2.0,21400.0,21600.0,21500.0,1
2024-10-21,15.6,21971.79,22084.62,22071.79,3
2024-10-22,16.4,21904.88,22037.8,22004.88,3
2024-10-23,18.2,21819.23,21956.04,21919.23,3
2024-10-24,21.3,22959.62,23090.14,23061.97,4
2024-10-25,24.9,24397.99,24513.25,24478.71,4
2024-10-26,21.3,23537.09,23658.22,23623.47,4
2024-10-27,5.0,21500.0,21700.0,21600.0,1
2024-10-28,18.1,21500.0,21622.1,21600.0,3
2024-10-29,21.3,23433.8,23543.66,23520.19,4
2024-10-30,21.3,23281.69,23429.58,23406.1,4
2024-10-31,5.1,29235.29,29325.49,29325.49,2
2024-11-01,22.5,23395.56,23509.33,23482.67,4
2024-11-02,12.9,23523.26,23609.3,23609.3,2
2024-11-03,3.0,21200.0,21400.0,21300.0,1
2024-11-04,13.1,21369.47,21484.73,21469.47,2
2024-11-05,17.1,23815.79,23938.01,23926.32,4
2024-11-06,22.4,23372.77,23500.0,23473.21,5
2024-11-07,15.9,21474.21,21622.01,21596.23,4
2024-11-08,19.8,23623.74,23741.41,23704.04,5
2024-11-09,7.8,24846.15,25000.0,24923.08,2
2024-11-11,20.6,23461.17,23566.99,23542.72,5
2024-11-12,18.6,21500.0,21617.2,21584.95,4
2024-11-13,15.3,24392.81,24491.5,24473.86,3
2024-11-14,20.0,23589.0,23703.0,23670.0,5
2024-11-15,16.6,23293.37,23407.23,23378.92,5
2024-11-16,18.4,23829.35,23927.17,23910.87,5
2024-11-18,17.9,21645.81,21779.33,21745.81,3
2024-11-19,9.0,21800.0,21900.0,21900.0,1
2024-11-20,16.9,24837.87,25252.07,25136.69,4
2024-11-21,14.9,21607.38,21785.23,21765.1,4
2024-11-22,18.4,23658.15,23871.74,23850.0,5
2024-11-23,15.7,23234.39,23328.66,23315.92,5
2024-11-24,4.0,21400.0,21600.0,21500.0,1
2024-11-25,221.6,21503.43,21700.0,21603.43,3
2024-11-26,19.9,23556.28,23693.47,23637.19,5
2024-11-27,17.0,21587.06,21716.47,21681.18,4
2024-11-28,16.6,21669.88,21800.0,21763.86,4
2024-11-29,18.4,24727.17,24838.04,24816.3,5
2024-11-30,17.5,24252.0,24371.43,24315.43,5
2024-12-01,5.0,12100.0,12300.0,12200.0,1
2024-12-02,15.7,21977.71,22127.39,22089.17,4
2024-12-03,12.3,25105.69,25193.5,25193.5,4
2024-12-04,13.5,21980.0,22102.96,22073.33,4
2024-12-05,17.2,24340.12,24881.4,24858.14,5
2024-12-06,16.5,25274.55,25356.36,25344.24,5
2024-12-07,17.3,24118.5,24252.6,24229.48,5
2024-12-09,15.7,21777.07,22068.15,22036.31,4
2024-12-10,16.4,21967.38,22167.07,22130.49,4
2024-12-11,19.5,24691.54,25494.87,25369.23,5
2024-12-12,13.7,22184.74,22340.15,22318.25,4
2024-12-13,15.0,22167.7,22327.33,22300.67,4
2024-12-14,4.8,22141.67,22283.33,22241.67,2
2024-12-16,15.02,22147.34,22268.71,22242.08,5
2024-12-17,19.2,24626.56,24872.92,24862.5,6
2024-12-18,23.1,23872.73,24402.16,24194.37,6
2024-12-19,18.2,23106.59,23245.05,23212.09,5
2024-12-20,18.3,26255.74,26681.42,26547.54,5
2024-12-21,20.2,26245.54,26442.57,26422.77,6
2024-12-23,14.3,22121.68,22249.65,22221.68,3
2024-12-24,14.9,26083.89,26164.43,26164.43,4
2024-12-25,7.8,29846.15,30923.08,30871.79,2
2024-12-26,20.6,24133.01,24814.56,24641.26,6
2024-12-27,21.4,25007.01,25649.53,25448.6,5
2024-12-28,16.7,24989.22,25586.83,25413.17,4
2024-12-29,3.0,22300.0,22500.0,22400.0,1
2024-12-30,24.8,24753.23,25168.15,24994.76,6
2024-12-31,24.6,25316.26,25997.56,25392.68,5
2025-01-01,3.9,38000.0,40000.0,40000.0,1
2025-01-02,4.7,28468.09,29395.74,29193.62,2
2025-01-03,28.7,24034.84,24344.25,24326.83,6
2025-01-04,7.9,28531.65,29000.0,28962.03,4
2025-01-05,0.01,22800.0,23000.0,23000.0,1
2025-01-06,26.99,22470.43,22589.11,22577.99,5
2025-01-07,30.48,24134.65,24410.24,24403.67,5
2025-01-08,34.9,23977.08,24169.05,24151.86,5
2025-01-09,32.4,24084.88,24364.2,24351.85,4
2025-01-10,12.6,27159.52,28688.89,28649.21,4
2025-01-11,10.8,26964.81,27361.11,27314.81,3
2025-01-12,2.8,22000.0,22500.0,22500.0,1
2025-01-13,6.55,22219.85,22381.68,22320.61,3
2025-01-14,7.7,22100.0,22264.94,22200.0,2
2025-01-15,10.8,28490.74,28925.93,28879.63,5
2025-01-16,11.75,26436.6,26880.43,26812.77,4
2025-01-17,14.7,28726.53,29603.4,29569.39,4
2025-01-18,11.85,26480.59,27079.75,27037.55,5
2025-01-19,2.87,22800.0,22800.0,22800.0,1
2025-01-20,35.8,22948.04,23062.01,23050.84,4
2025-01-21,35.0,23054.29,23162.86,23151.43,3
2025-01-22,37.9,22965.7,23071.5,23060.95,4
2025-01-23,43.0,23034.88,23148.84,23137.21,5
2025-01-24,47.6,23349.58,23609.87,23509.87,5
2025-01-25,49.2,23899.39,24125.0,24047.97,6
2025-01-27,51.8,24175.48,24352.9,24343.24,6
2025-01-28,50.1,24474.65,24736.93,24722.55,4
2025-01-29,51.1,24476.52,24705.28,24695.5,4
2025-01-30,50.8,24590.55,24835.24,24819.88,5
2025-01-31,49.9,24682.77,24856.91,24851.1,4
2025-02-01,51.9,25095.95,25303.85,25303.85,4
2025-02-03,63.0,29509.52,29706.35,29690.48,5
2025-02-04,63.0,28198.41,28425.4,28415.87,5
2025-02-05,64.0,25512.5,25682.81,25673.44,6
2025-02-06,62.2,25922.19,26104.82,26098.39,6
2025-02-07,69.2,26041.91,26295.95,26284.39,6
2025-02-08,9.0,27144.44,27522.22,27488.89,4
2025-02-10,68.2,26266.86,26373.9,26360.7,5
2025-02-11,71.0,25592.96,25709.86,25694.37,4
2025-02-12,68.0,26433.09,26625.0,26617.65,6
2025-02-13,61.8,27438.51,27745.95,27745.95,4
2025-02-14,70.9,29364.74,29564.17,29554.02,6
2025-02-15,72.4,27094.48,27226.93,27220.03,6
2025-02-16,3.8,27494.74,27607.89,27607.89,2
2025-02-17,77.0,28001.56,28219.22,28211.43,5
2025-02-18,76.8,28384.9,28570.31,28560.94,6
2025-02-19,70.5,27883.69,27987.23,27982.98,4
2025-02-20,76.5,27810.46,27929.41,27921.57,5
2025-02-21,81.3,28226.81,28383.52,28377.37,5
2025-02-22,82.8,28109.9,28271.26,28264.01,5
2025-02-23,8.2,24760.98,25000.0,24939.02,2
2025-02-24,85.7,27839.67,28028.0,27957.76,6
2025-02-25,83.9,27823.84,27927.29,27923.72,6
2025-02-26,8.8,35422.73,35954.55,35931.82,3
2025-02-27,83.9,26932.06,27119.07,27105.48,5
2025-02-28,83.6,27129.19,27260.05,27252.87,5
2025-03-01,80.5,26295.65,26441.61,26434.16,5
2025-03-03,79.2,25854.8,25965.15,25957.58,4
2025-03-04,78.4,26404.08,26530.87,26525.77,5
2025-03-05,76.7,26677.97,26821.38,26814.86,5
2025-03-06,79.7,26949.81,27179.42,27175.66,6
2025-03-07,83.4,27087.29,27222.3,27222.3,6
2025-03-08,0.5,27800.0,28000.0,28000.0,1
2025-03-09,3.0,42133.33,43000.0,42166.67,2
2025-03-10,77.0,26884.42,27016.88,27014.29,6
2025-03-11,79.0,26682.28,26840.51,26834.18,6
2025-03-12,79.7,26996.24,27150.56,27143.04,6
2025-03-13,78.3,27137.93,27252.87,27249.04,6
2025-03-14,80.3,27240.35,27377.33,27373.6,6
2025-03-15,80.6,27403.85,27551.61,27498.26,6
2025-03-16,0.5,27800.0,28000.0,28000.0,1
2025-03-17,75.1,26614.78,26717.44,26714.78,5
2025-03-18,79.0,27143.04,27322.78,27315.19,5
2025-03-19,77.0,27125.97,27267.53,27222.08,5
2025-03-20,82.1,27425.82,27577.59,27521.56,5
2025-03-21,82.4,27394.9,27550.0,27542.72,6
2025-03-22,82.1,27403.9,27553.84,27547.75,6
2025-03-23,4.7,27012.77,27212.77,27212.77,2
2025-03-24,81.1,27618.99,27786.68,27731.2,6
2025-03-25,79.6,28173.12,28348.49,28345.98,6
2025-03-26,81.6,27510.91,27660.05,27604.9,5
2025-03-27,78.9,27184.28,27305.83,27298.23,4
2025-03-28,80.2,27250.62,27353.37,27349.63,5
2025-03-29,77.0,27347.79,27448.57,27442.34,5
2025-03-30,3.2,26500.0,27000.0,27000.0,1
2025-03-31,13.1,31391.6,31671.76,31572.52,3
2025-04-01,85.5,27923.98,28114.62,28107.6,5
2025-04-02,78.6,26731.55,26872.26,26860.05,5
2025-04-03,78.9,26601.14,26717.36,26709.76,4
2025-04-04,88.7,27302.03,27463.36,27431.79,5
2025-04-05,80.4,27536.07,27687.56,27683.83,5
2025-04-07,77.2,27316.06,27438.08,27435.49,5
2025-04-08,104.5,31377.51,31743.06,31738.28,5
2025-04-09,73.6,26383.7,26533.97,26504.08,5
2025-04-10,73.2,24988.8,25128.42,25124.32,5
2025-04-11,74.1,24987.04,25151.96,25145.21,5
2025-04-12,8.2,36663.41,37312.2,37312.2,2
2025-04-14,6.0,24200.0,24400.0,24300.0,1
2025-04-15,75.6,26907.14,27066.14,27053.44,5
2025-04-16,71.0,26971.83,27116.9,27108.45,4
2025-04-17,4.8,45000.0,46000.0,46000.0,1
2025-04-18,6.0,25300.0,25500.0,25400.0,1
2025-04-19,74.5,27046.31,27198.66,27193.29,5
2025-04-20,3.7,25900.0,26000.0,26000.0,1
2025-04-21,75.6,27742.46,27915.34,27911.38,5
2025-04-22,67.2,26236.01,26340.48,26334.52,3
2025-04-23,74.3,27598.25,27690.17,27686.14,5
2025-04-24,72.3,26935.27,27032.5,27029.74,5
2025-04-25,77.0,27012.73,27164.81,27106.36,5
2025-04-26,83.1,27071.72,27307.22,27233.81,5
2025-04-27,3.9,26000.0,26200.0,26200.0,1
2025-04-28,14.7,31034.01,31412.93,31372.11,4
2025-04-29,72.7,26889.13,27071.25,27068.5,5
2025-04-30,70.1,26000.0,26105.99,26097.43,4
2025-05-01,3.0,46000.0,46000.0,46000.0,1
2025-05-02,72.4,26914.92,27017.68,27009.39,4
2025-05-03,73.1,26929.27,27030.92,27022.71,4
2025-05-05,73.9,26960.76,27166.31,27053.99,5
2025-05-06,46.1,26761.39,26848.16,26843.82,5
2025-05-07,45.4,26252.2,26386.56,26379.96,5
2025-05-08,51.4,27305.45,27397.67,27385.99,5
2025-05-09,45.4,25511.67,25620.48,25609.47,4
2025-05-10,4.0,24800.0,25000.0,25000.0,1
2025-05-11,4.1,25000.0,25000.0,25000.0,1
2025-05-12,45.3,25415.45,25515.23,25504.19,4
2025-05-13,43.9,25564.46,25669.02,25662.19,4
2025-05-14,46.5,27838.71,28172.04,28172.04,4
2025-05-15,43.9,26621.87,26888.38,26883.83,5
2025-05-16,40.7,25860.69,25960.69,25960.69,4
2025-05-17,47.0,26727.23,26808.94,26802.55,5
2025-05-18,4.1,24200.0,24300.0,24300.0,1
2025-05-19,39.0,25373.33,25475.38,25475.38,3
2025-05-20,38.8,24569.59,24701.03,24701.03,4
2025-05-21,46.7,25494.86,25597.0,25584.15,5
2025-05-22,51.6,26243.02,26358.53,26331.4,4
2025-05-23,42.4,25733.49,25835.85,25821.7,4
2025-05-24,12.0,33166.67,33266.67,33216.67,3
2025-05-25,3.0,25600.0,25800.0,25700.0,1
2025-05-26,39.9,23441.1,23545.86,23530.83,4
2025-05-27,43.7,25357.21,25467.73,25454.0,5
2025-05-28,36.5,24564.38,24672.6,24656.16,4
2025-05-29,37.8,25648.15,25730.16,25724.87,5
2025-05-30,38.3,25340.73,25425.59,25417.75,5
2025-05-31,36.9,24760.98,24847.7,24839.57,5
2025-06-01,3.8,25200.0,25200.0,25200.0,1
2025-06-02,36.9,25544.72,25737.13,25729.0,4
2025-06-03,31.0,22848.39,22964.52,22945.16,3
2025-06-04,36.9,24242.28,24361.52,24345.26,5
2025-06-05,31.0,22723.23,22840.0,22833.55,4
2025-06-06,35.6,23398.88,24100.56,24092.13,5
2025-06-07,13.0,31569.23,31723.08,31692.31,3
2025-06-09,33.4,24189.82,25031.74,25025.75,5
2025-06-10,32.6,24370.55,24490.18,24484.05,5
2025-06-11,38.1,25391.08,25512.6,25496.85,5
2025-06-12,30.9,23737.86,23863.11,23853.4,5
2025-06-13,29.4,24554.42,24667.01,24663.61,5
2025-06-14,6.2,29935.48,29935.48,29935.48,2
2025-06-15,3.3,44000.0,44000.0,44000.0,1
2025-06-16,28.5,24466.67,24566.32,24566.32,4
2025-06-17,27.2,22171.32,22278.68,22267.65,4
2025-06-18,22.5,22086.67,22195.56,22182.22,3
2025-06-19,25.5,24691.37,24781.18,24773.33,4
2025-06-20,24.5,22059.18,22179.59,22155.1,3
2025-06-21,19.0,21589.47,21689.47,21684.21,3
2025-06-23,19.5,20107.69,20974.36,20964.1,3
2025-06-24,17.0,19829.41,19923.53,19923.53,2
2025-06-25,17.5,19782.86,19894.29,19882.86,2
2025-06-26,20.0,19560.0,19675.0,19655.0,3
2025-06-27,24.3,19563.79,19664.61,19644.03,4
2025-06-28,19.1,18889.01,19005.24,19005.24,3
2025-06-30,5.0,21000.0,21200.0,21100.0,1
2025-07-01,24.0,19441.67,19547.92,19522.92,4
2025-07-02,23.0,19939.13,20082.61,20056.52,3
2025-07-03,22.3,22230.94,22333.63,22324.66,5
2025-07-04,24.1,21663.9,21778.42,21761.83,5
2025-07-05,16.4,18948.17,19065.85,19065.85,3
2025-07-06,3.6,19000.0,19200.0,19200.0,1
2025-07-07,20.8,19228.85,19357.69,19328.85,3
2025-07-08,18.3,23768.31,23988.52,23977.6,3
2025-07-09,7.0,27128.57,27242.86,27185.71,3
2025-07-10,12.0,18966.67,19058.33,19058.33,2
2025-07-11,20.3,18830.05,19019.7,19000.0,4
2025-07-12,3.6,18500.0,18500.0,18500.0,1
2025-07-13,3.4,18500.0,18500.0,18500.0,1
2025-07-14,17.6,18363.64,18469.32,18457.95,4
2025-07-15,19.2,19177.08,19427.08,19416.67,5
2025-07-16,23.1,21341.99,21675.32,21662.34,5
2025-07-17,16.3,17967.48,18061.35,18061.35,3
