Date,Year,Month,Commodity,Weighted_Min_Price,Weighted_Max_Price,Weighted_Modal_Price,Total_Arrivals_MT,Markets_Reported
2023-09-24,2023,September,Cotton,7400.0,7500.0,7450.0,18.0,1
2023-09-25,2023,September,Cotton,7400.0,7601.0,7500.0,33.0,1
2023-09-26,2023,September,Cotton,7472.22,7577.78,7522.22,18.0,2
2023-09-28,2023,September,Cotton,7400.0,7450.0,7430.0,11.0,1
2023-09-29,2023,September,Cotton,7234.35,7367.18,7322.33,87.33,2
2023-09-30,2023,September,Cotton,7250.0,7380.0,7300.0,64.69,1
2023-10-02,2023,October,Cotton,7026.67,7450.0,7240.67,30.0,2
2023-10-03,2023,October,Cotton,6961.3,7371.6,7135.21,41.67,2
2023-10-04,2023,October,Cotton,6700.0,7325.0,7012.0,11.0,1
2023-10-05,2023,October,Cotton,7350.0,7400.0,7370.0,54.0,1
2023-10-06,2023,October,Cotton,6581.67,7190.33,6893.67,30.0,4
2023-10-07,2023,October,Cotton,6600.0,7200.0,6900.0,2.0,1
2023-10-08,2023,October,Cotton,7300.0,7350.0,7320.0,11.0,1
2023-10-10,2023,October,Cotton,7250.0,7300.0,7280.0,10.0,1
2023-10-11,2023,October,Cotton,7250.0,7300.0,7280.0,15.0,1
2023-10-12,2023,October,Cotton,7033.33,7266.67,7153.33,15.0,2
2023-10-13,2023,October,Cotton,6782.14,7046.43,6928.14,14.0,3
2023-10-14,2023,October,Cotton,7100.0,7150.0,7130.0,10.0,1
2023-10-16,2023,October,Cotton,6640.0,6920.0,6780.0,5.0,2
2023-10-17,2023,October,Cotton,6150.0,6950.0,6510.0,43.0,1
2023-10-18,2023,October,Cotton,7400.0,7400.0,7400.0,15.0,1
2023-10-19,2023,October,Cotton,6900.0,7134.29,7008.57,7.0,2
2023-10-20,2023,October,Cotton,6913.45,7012.37,6926.25,121.29,3
2023-10-21,2023,October,Cotton,6800.94,6901.4,6877.05,213.85,2
2023-10-22,2023,October,Cotton,6899.73,7000.98,6924.86,204.52,2
2023-10-23,2023,October,Cotton,6706.8,6811.48,6786.53,202.15,2
2023-10-24,2023,October,Cotton,6736.36,7016.91,6888.64,22.0,2
2023-10-25,2023,October,Cotton,6913.48,6922.1,6918.66,93.0,5
2023-10-26,2023,October,Cotton,6884.99,6950.96,6917.98,172.2,7
2023-10-27,2023,October,Cotton,6931.76,6993.85,6960.63,257.08,7
2023-10-28,2023,October,Cotton,6952.4,7087.71,7035.48,285.44,7
2023-10-29,2023,October,Cotton,7059.5,7183.3,7112.83,224.53,4
2023-10-30,2023,October,Cotton,6690.35,6924.51,6814.59,273.89,8
2023-10-31,2023,October,Cotton,7030.56,7150.83,7101.41,338.16,9
2023-11-01,2023,November,Cotton,7042.44,7176.33,7110.26,450.23,9
2023-11-02,2023,November,Cotton,6947.4,7119.65,7064.52,350.0,14
2023-11-03,2023,November,Cotton,6889.23,7109.77,7030.63,643.08,16
2023-11-04,2023,November,Cotton,6616.62,6960.26,6702.96,213.0,5
2023-11-06,2023,November,Cotton,6851.98,7203.0,7079.46,1025.82,18
2023-11-07,2023,November,Cotton,6839.66,7165.93,7032.69,1034.82,18
2023-11-08,2023,November,Cotton,6666.6,6960.39,6855.58,1269.54,19
2023-11-09,2023,November,Cotton,6846.55,7072.19,6964.71,1413.83,16
2023-11-10,2023,November,Cotton,6708.78,7027.44,6943.28,1253.62,20
2023-11-11,2023,November,Cotton,6901.63,7065.07,6957.66,573.05,9
2023-11-12,2023,November,Cotton,7000.0,7200.0,7100.0,29.0,1
2023-11-13,2023,November,Cotton,6992.35,7184.35,7097.05,82.66,5
2023-11-14,2023,November,Cotton,7092.2,7406.0,7284.95,290.95,3
2023-11-15,2023,November,Cotton,7026.74,7252.37,7151.38,368.05,14
2023-11-16,2023,November,Cotton,6991.57,7243.51,7131.52,1130.08,18
2023-11-17,2023,November,Cotton,6917.76,7299.05,7136.95,1328.58,23
2023-11-18,2023,November,Cotton,7019.67,7278.35,7148.57,1663.07,22
2023-11-19,2023,November,Cotton,7082.53,7268.76,7154.75,157.61,6
2023-11-20,2023,November,Cotton,6976.55,7262.99,7125.2,2165.33,23
2023-11-21,2023,November,Cotton,6978.68,7278.32,7134.09,2103.87,26
2023-11-22,2023,November,Cotton,6972.93,7220.66,7089.08,2785.61,27
2023-11-23,2023,November,Cotton,6975.06,7167.21,7085.71,2810.34,27
2023-11-24,2023,November,Cotton,5453.26,7165.58,7098.49,3451.6,32
2023-11-25,2023,November,Cotton,6916.37,7148.27,7077.6,1684.44,21
2023-11-26,2023,November,Cotton,6660.52,7052.66,6989.51,448.19,7
2023-11-27,2023,November,Cotton,6879.52,7131.97,7047.45,1920.08,17
2023-11-28,2023,November,Cotton,6929.59,7084.23,7018.58,1010.39,22
2023-11-29,2023,November,Cotton,6798.34,7065.73,6981.8,1073.82,25
2023-11-30,2023,November,Cotton,6908.03,7147.43,7046.51,1220.39,18
2023-12-01,2023,December,Cotton,6752.23,6909.21,6881.55,318.75,3
2023-12-02,2023,December,Cotton,6746.75,7052.15,7012.42,631.0,5
2023-12-03,2023,December,Cotton,6752.18,7053.85,6999.23,195.0,5
2023-12-04,2023,December,Cotton,6733.45,7093.58,6970.11,4142.0,25
2023-12-05,2023,December,Cotton,6738.74,7056.22,6925.1,3757.0,22
2023-12-06,2023,December,Cotton,6598.48,7075.71,6917.17,2024.0,28
2023-12-07,2023,December,Cotton,6669.17,7051.96,6927.11,1510.0,25
2023-12-08,2023,December,Cotton,6741.54,7122.66,6966.28,2223.0,28
2023-12-09,2023,December,Cotton,6660.13,7130.39,6935.43,2883.0,24
2023-12-10,2023,December,Cotton,6543.45,7112.33,6869.32,550.0,8
2023-12-11,2023,December,Cotton,6636.71,7106.41,6932.18,4892.0,26
2023-12-12,2023,December,Cotton,6539.18,7116.49,6933.49,4609.0,32
2023-12-13,2023,December,Cotton,6018.22,7058.86,6898.04,7956.0,27
2023-12-14,2023,December,Cotton,6526.41,7086.82,6915.55,5874.0,36
2023-12-15,2023,December,Cotton,6505.1,7044.35,6838.15,4736.0,31
2023-12-16,2023,December,Cotton,6542.92,7046.66,6826.67,3180.0,23
2023-12-17,2023,December,Cotton,6692.26,7003.27,6865.13,673.0,9
2023-12-18,2023,December,Cotton,6516.03,6994.15,6850.49,3770.0,27
2023-12-19,2023,December,Cotton,6375.15,6949.35,6718.3,4421.0,27
2023-12-20,2023,December,Cotton,6463.19,6929.04,6732.75,4187.0,24
2023-12-21,2023,December,Cotton,6479.17,6990.64,6792.38,4935.0,31
2023-12-22,2023,December,Cotton,6388.91,7006.54,6766.61,4571.0,29
2023-12-23,2023,December,Cotton,6275.31,7020.8,6721.96,2892.0,17
2023-12-24,2023,December,Cotton,6027.54,6975.52,6781.89,334.0,5
2023-12-25,2023,December,Cotton,6617.48,6988.73,6833.15,2469.0,16
2023-12-26,2023,December,Cotton,6500.85,7032.65,6819.05,6213.0,28
2023-12-27,2023,December,Cotton,6504.32,7039.6,6835.19,6979.0,31
2023-12-28,2023,December,Cotton,6523.84,7003.11,6805.31,5901.0,30
2023-12-29,2023,December,Cotton,6561.43,7023.88,6829.68,6320.0,32
2023-12-30,2023,December,Cotton,6630.1,7020.59,6885.53,3774.0,24
2023-12-31,2023,December,Cotton,6601.92,7009.25,6845.92,814.0,10
2024-01-01,2024,January,Cotton,6501.66,7002.44,6780.91,4198.0,25
2024-01-02,2024,January,Cotton,6350.84,6967.29,6771.82,4535.0,23
2024-01-03,2024,January,Cotton,6528.5,6971.8,6843.45,3545.0,25
2024-01-04,2024,January,Cotton,6449.39,6998.54,6808.07,5159.0,27
2024-01-05,2024,January,Cotton,6450.4,7015.22,6771.28,6460.0,36
2024-01-06,2024,January,Cotton,6445.93,6981.68,6767.93,5766.0,28
2024-01-07,2024,January,Cotton,6594.22,6960.18,6801.71,864.0,8
2024-01-08,2024,January,Cotton,6418.03,6994.67,6755.83,5830.0,25
2024-01-09,2024,January,Cotton,6362.34,6964.2,6721.13,5908.0,26
2024-01-10,2024,January,Cotton,6382.4,6947.95,6697.23,4333.0,25
2024-01-11,2024,January,Cotton,6369.89,6900.25,6736.09,5171.0,25
2024-01-12,2024,January,Cotton,6411.34,6994.65,6782.5,4766.0,32
2024-01-13,2024,January,Cotton,6443.58,7001.83,6762.95,3779.0,24
2024-01-14,2024,January,Cotton,6461.76,6927.2,6739.47,489.0,7
2024-01-15,2024,January,Cotton,6336.51,6957.99,6661.64,5777.0,22
2024-01-16,2024,January,Cotton,6419.6,7021.69,6766.45,5664.0,32
2024-01-17,2024,January,Cotton,6382.32,6991.44,6741.04,6945.0,31
2024-01-18,2024,January,Cotton,6362.97,6927.1,6722.43,6872.0,32
2024-01-19,2024,January,Cotton,6375.84,6929.97,6712.5,6227.0,29
2024-01-20,2024,January,Cotton,6294.29,7019.36,6686.11,3500.0,20
2024-01-21,2024,January,Cotton,6508.22,6901.83,6728.26,383.0,4
2024-01-22,2024,January,Cotton,6724.02,6927.61,6839.99,859.0,9
2024-01-23,2024,January,Cotton,6347.08,6962.17,6701.33,6473.0,27
2024-01-24,2024,January,Cotton,6373.45,6952.19,6721.67,6750.0,28
2024-01-25,2024,January,Cotton,6306.45,7006.99,6694.54,5331.0,19
2024-01-26,2024,January,Cotton,6369.48,6907.0,6765.65,1108.0,10
2024-01-27,2024,January,Cotton,6377.55,6946.83,6709.71,6188.0,25
2024-01-28,2024,January,Cotton,6360.0,6849.95,6680.82,940.0,6
2024-01-29,2024,January,Cotton,6274.79,6882.34,6663.13,8012.0,29
2024-01-30,2024,January,Cotton,6236.6,6851.92,6597.68,6004.0,23
2024-01-31,2024,January,Cotton,6348.94,6761.63,6618.96,6030.0,25
2024-02-01,2024,February,Cotton,6196.82,6765.0,6519.7,6069.0,29
2024-02-02,2024,February,Cotton,6162.73,6808.77,6511.68,4953.0,27
2024-02-03,2024,February,Cotton,6253.86,6832.02,6605.06,4899.0,25
2024-02-04,2024,February,Cotton,6257.55,6780.22,6572.06,550.0,8
2024-02-05,2024,February,Cotton,5618.75,6830.15,6623.87,7243.0,27
2024-02-06,2024,February,Cotton,6059.18,6839.29,6586.16,4983.0,26
2024-02-07,2024,February,Cotton,6393.62,6815.99,6622.1,6160.0,32
2024-02-08,2024,February,Cotton,6091.01,6819.45,6585.33,5454.0,34
2024-02-09,2024,February,Cotton,6336.87,6816.04,6683.47,5142.0,32
2024-02-10,2024,February,Cotton,6288.66,6877.33,6729.72,3107.0,24
2024-02-11,2024,February,Cotton,6506.77,6813.91,6692.74,124.0,5
2024-02-12,2024,February,Cotton,6400.99,6902.17,6744.92,4287.0,27
2024-02-13,2024,February,Cotton,6219.61,6883.25,6656.56,5142.0,29
2024-02-14,2024,February,Cotton,6197.45,6950.31,6670.27,4434.0,27
2024-02-15,2024,February,Cotton,6314.18,7087.46,6826.99,5835.0,30
2024-02-16,2024,February,Cotton,6303.48,7141.96,6798.52,6702.0,28
2024-02-17,2024,February,Cotton,6377.14,7265.13,6835.1,4182.0,18
2024-02-18,2024,February,Cotton,6495.35,7049.14,6756.36,409.0,6
2024-02-19,2024,February,Cotton,6310.12,7148.34,6724.73,2669.0,15
2024-02-20,2024,February,Cotton,6271.52,7164.8,6866.54,5152.0,26
2024-02-21,2024,February,Cotton,6362.26,7162.04,6877.47,6208.0,27
2024-02-22,2024,February,Cotton,6363.59,7206.82,6867.64,5540.0,29
2024-02-23,2024,February,Cotton,6421.6,7249.6,6934.19,5758.0,29
2024-02-24,2024,February,Cotton,6344.25,7263.08,6870.58,3114.0,20
2024-02-25,2024,February,Cotton,6368.54,7016.01,6739.51,445.0,7
2024-02-26,2024,February,Cotton,6802.54,7582.04,7337.76,315.0,3
2024-02-27,2024,February,Cotton,6505.57,7393.71,7073.37,3744.0,22
2024-02-28,2024,February,Cotton,6443.99,7582.43,7095.11,5551.6,27
2024-02-29,2024,February,Cotton,6433.95,7537.34,7077.78,5069.6,30
2024-03-01,2024,March,Cotton,6534.02,7535.3,7099.67,4709.39,30
2024-03-02,2024,March,Cotton,6631.63,7399.57,7185.92,2078.6,19
2024-03-03,2024,March,Cotton,6490.06,7303.44,6944.41,438.6,7
2024-03-04,2024,March,Cotton,6390.24,7468.8,7076.05,3462.2,25
2024-03-05,2024,March,Cotton,6538.26,7498.91,7104.14,4189.0,29
2024-03-06,2024,March,Cotton,6500.79,7589.8,7146.24,4175.0,31
2024-03-07,2024,March,Cotton,5229.55,7678.93,7252.1,3581.49,21
2024-03-08,2024,March,Cotton,6771.5,7641.98,7308.19,1430.68,15
2024-03-09,2024,March,Cotton,6851.5,7825.34,7391.27,3347.13,31
2024-03-10,2024,March,Cotton,6607.37,7575.61,7077.73,606.9,9
2024-03-11,2024,March,Cotton,6752.42,7882.3,7450.5,4610.56,29
2024-03-12,2024,March,Cotton,6908.88,7873.57,7512.96,4488.0,24
2024-03-13,2024,March,Cotton,6953.98,7885.72,7560.34,4786.2,30
2024-03-14,2024,March,Cotton,6425.78,7443.09,7075.66,5295.4,33
2024-03-15,2024,March,Cotton,6822.38,7734.98,7355.8,4571.3,30
2024-03-16,2024,March,Cotton,6772.12,7720.11,7352.17,3625.0,29
2024-03-17,2024,March,Cotton,6717.9,7597.15,7120.59,631.3,9
2024-03-18,2024,March,Cotton,6864.65,7776.68,7508.47,2768.9,28
2024-03-19,2024,March,Cotton,6702.1,7681.74,7387.06,4925.3,26
2024-03-20,2024,March,Cotton,6754.15,7585.99,7359.45,2059.5,25
2024-03-21,2024,March,Cotton,6672.97,7688.75,7406.56,3908.16,24
2024-03-22,2024,March,Cotton,6688.0,7592.37,7142.79,3269.6,26
2024-03-23,2024,March,Cotton,6755.14,7447.55,7234.71,969.5,12
2024-03-24,2024,March,Cotton,6000.0,7600.0,7000.0,43.4,1
2024-03-26,2024,March,Cotton,6865.27,7634.99,7418.3,941.7,20
2024-03-27,2024,March,Cotton,6653.99,7561.98,7127.35,2858.0,30
2024-03-28,2024,March,Cotton,6647.93,7491.09,7083.07,2635.3,18
2024-03-29,2024,March,Cotton,6411.13,7450.4,7184.47,989.1,14
2024-03-30,2024,March,Cotton,6675.01,7681.79,7385.86,2419.5,19
2024-03-31,2024,March,Cotton,6329.73,7497.3,7081.08,44.4,2
2024-04-01,2024,April,Cotton,6580.57,7810.72,7321.35,1564.7,19
2024-04-02,2024,April,Cotton,6685.11,7775.17,7306.6,2739.44,21
2024-04-03,2024,April,Cotton,6669.55,7769.52,7250.01,3199.41,27
2024-04-04,2024,April,Cotton,6627.33,7810.13,7264.51,2775.59,22
2024-04-05,2024,April,Cotton,6560.59,7677.8,7217.44,4119.13,30
2024-04-06,2024,April,Cotton,6619.09,7649.89,7215.86,3746.04,29
2024-04-07,2024,April,Cotton,6613.85,7508.99,7129.37,469.1,10
2024-04-08,2024,April,Cotton,6625.01,7762.48,7307.05,1795.55,17
2024-04-09,2024,April,Cotton,7900.0,7950.0,7945.0,96.0,1
2024-04-12,2024,April,Cotton,6647.37,7157.89,6934.21,34.2,2
2024-04-13,2024,April,Cotton,6593.1,7538.78,7005.01,840.79,12
2024-04-15,2024,April,Cotton,6688.84,7607.73,7204.43,1871.31,16
2024-04-16,2024,April,Cotton,6500.0,7475.0,7200.0,176.71,1
2024-04-17,2024,April,Cotton,6550.0,7425.0,7300.0,106.56,1
2024-04-18,2024,April,Cotton,6411.66,7153.96,7001.84,216.6,2
2024-04-19,2024,April,Cotton,6139.02,7546.02,7023.14,1700.86,9
2024-04-20,2024,April,Cotton,5984.71,7246.17,6826.31,285.83,5
2024-04-21,2024,April,Cotton,6000.0,7371.0,6800.0,62.7,1
2024-04-22,2024,April,Cotton,6135.07,7590.1,6852.62,1188.85,11
2024-04-23,2024,April,Cotton,6124.31,7571.29,7133.7,548.85,6
2024-04-24,2024,April,Cotton,6529.15,7497.29,7015.12,1597.24,15
2024-04-25,2024,April,Cotton,6665.29,7415.23,7216.2,1143.23,13
2024-04-26,2024,April,Cotton,6662.15,7266.88,7065.66,1045.11,14
2024-04-27,2024,April,Cotton,6380.86,7468.86,6960.71,1716.89,18
2024-04-28,2024,April,Cotton,6427.72,7348.64,6972.55,293.7,7
2024-04-29,2024,April,Cotton,6590.15,7566.34,7151.26,2285.99,16
2024-04-30,2024,April,Cotton,6281.45,7568.6,7017.91,2241.31,14
2024-05-01,2024,May,Cotton,5945.16,7386.48,7143.64,509.84,8
2024-05-02,2024,May,Cotton,6273.45,7428.88,6926.33,2229.02,16
2024-05-03,2024,May,Cotton,6398.0,7372.78,7005.28,2804.24,26
2024-05-04,2024,May,Cotton,6473.57,7422.18,6973.66,2405.26,23
2024-05-05,2024,May,Cotton,6549.9,7254.12,6927.01,206.2,5
2024-05-06,2024,May,Cotton,6371.71,7459.63,6982.27,2423.7,20
2024-05-07,2024,May,Cotton,6357.19,7440.72,7032.82,3069.27,21
2024-05-08,2024,May,Cotton,6585.35,7422.01,7057.22,1843.9,20
2024-05-09,2024,May,Cotton,6450.65,7436.08,6863.98,1461.72,13
2024-05-10,2024,May,Cotton,6454.27,7380.68,7104.65,507.08,9
2024-05-11,2024,May,Cotton,6356.19,7238.9,7075.28,613.15,12
2024-05-12,2024,May,Cotton,6691.64,7220.01,6935.41,135.2,4
2024-05-13,2024,May,Cotton,6572.94,7440.79,7122.63,1573.0,18
2024-05-14,2024,May,Cotton,6535.76,7472.52,7068.49,2055.06,17
2024-05-15,2024,May,Cotton,6399.16,7371.69,7006.23,2152.59,20
2024-05-16,2024,May,Cotton,6404.76,7403.1,6978.12,2304.92,21
2024-05-17,2024,May,Cotton,6555.74,7420.71,7092.51,2177.29,24
2024-05-18,2024,May,Cotton,6361.64,7400.68,6913.18,1729.31,21
2024-05-19,2024,May,Cotton,6612.44,7327.68,6968.15,247.5,4
2024-05-20,2024,May,Cotton,6483.15,7481.09,7092.96,2746.16,20
2024-05-21,2024,May,Cotton,6496.77,7491.89,7080.07,2602.8,17
2024-05-22,2024,May,Cotton,6449.64,7486.08,6988.26,1435.13,11
2024-05-23,2024,May,Cotton,6807.88,7304.02,7108.78,664.2,13
2024-05-24,2024,May,Cotton,6491.26,7497.6,7181.3,2868.37,23
2024-05-25,2024,May,Cotton,6686.31,7501.8,7162.61,1883.89,22
2024-05-26,2024,May,Cotton,6786.06,7377.73,7067.42,222.7,6
2024-05-27,2024,May,Cotton,6576.88,7532.36,7138.57,1787.93,18
2024-05-28,2024,May,Cotton,6680.49,7568.13,7146.32,1316.4,14
2024-05-29,2024,May,Cotton,6578.91,7570.8,7133.78,1755.1,17
2024-05-30,2024,May,Cotton,6536.28,7493.64,7085.58,1524.15,19
2024-05-31,2024,May,Cotton,6430.12,7369.23,7101.43,1927.04,24
2024-06-01,2024,June,Cotton,6493.67,7338.0,7008.65,713.21,16
2024-06-02,2024,June,Cotton,6725.42,7289.97,7074.76,106.2,6
2024-06-03,2024,June,Cotton,6481.33,7412.66,6976.85,748.22,13
2024-06-04,2024,June,Cotton,6500.14,7467.02,7010.53,559.64,14
2024-06-05,2024,June,Cotton,6450.76,7361.63,7023.42,869.92,19
2024-06-06,2024,June,Cotton,6457.27,7534.14,6996.92,809.2,18
2024-06-07,2024,June,Cotton,6418.87,7423.05,7015.13,1019.77,15
2024-06-08,2024,June,Cotton,6398.93,7348.73,6954.38,720.39,11
2024-06-09,2024,June,Cotton,6657.5,7257.5,6957.5,48.0,2
2024-06-10,2024,June,Cotton,6299.25,7460.76,6946.03,642.1,12
2024-06-11,2024,June,Cotton,6356.73,7485.85,6751.3,446.5,6
2024-06-12,2024,June,Cotton,6213.79,7420.75,6725.25,258.73,6
2024-06-13,2024,June,Cotton,6597.49,7394.83,6911.44,319.0,6
2024-06-14,2024,June,Cotton,6836.26,7128.93,7005.48,358.21,8
2024-06-15,2024,June,Cotton,6642.47,7203.72,7095.01,231.52,6
2024-06-16,2024,June,Cotton,6850.0,7300.0,7150.0,6.1,1
2024-06-17,2024,June,Cotton,7050.0,7050.0,7050.0,75.0,1
2024-06-18,2024,June,Cotton,6320.91,7525.39,6673.23,253.5,4
2024-06-19,2024,June,Cotton,6347.36,7466.71,6696.26,359.4,7
2024-06-20,2024,June,Cotton,6730.65,7670.62,7168.08,550.05,7
2024-06-21,2024,June,Cotton,6356.54,7323.11,6690.7,298.99,7
2024-06-22,2024,June,Cotton,6275.68,7506.61,6649.7,166.5,3
2024-06-24,2024,June,Cotton,6519.08,7415.7,6813.43,147.8,5
2024-06-25,2024,June,Cotton,6433.63,7538.7,6762.97,156.7,4
2024-06-26,2024,June,Cotton,6591.91,7387.92,6830.14,267.13,5
2024-06-27,2024,June,Cotton,6622.65,7996.87,7410.68,320.8,4
2024-06-28,2024,June,Cotton,6561.1,7513.26,7197.68,329.59,7
2024-06-29,2024,June,Cotton,6619.0,7689.25,7337.79,500.36,9
2024-06-30,2024,June,Cotton,6827.51,7488.52,7355.46,167.37,5
2024-07-01,2024,July,Cotton,7066.18,7239.13,7152.66,82.8,3
2024-07-02,2024,July,Cotton,7054.0,7180.0,7117.0,75.0,3
2024-07-03,2024,July,Cotton,7312.79,7718.26,7635.55,169.5,5
2024-07-04,2024,July,Cotton,7229.65,7849.72,7790.4,349.7,5
2024-07-05,2024,July,Cotton,6911.5,7550.38,7458.8,352.9,6
2024-07-06,2024,July,Cotton,6807.81,7563.05,7484.77,307.8,5
2024-07-07,2024,July,Cotton,6570.76,7459.27,6965.01,38.3,2
2024-07-08,2024,July,Cotton,6995.57,7243.6,7100.0,101.5,2
2024-07-09,2024,July,Cotton,6930.72,7613.6,7551.25,290.5,3
2024-07-10,2024,July,Cotton,6967.28,7906.73,7836.44,787.0,3
2024-07-11,2024,July,Cotton,7098.93,7402.25,7238.89,102.4,4
2024-07-12,2024,July,Cotton,6071.33,7779.97,7611.22,132.2,3
2024-07-13,2024,July,Cotton,6934.72,7191.9,7095.07,21.1,2
2024-07-15,2024,July,Cotton,6479.54,7571.67,7482.45,97.16,2
2024-07-16,2024,July,Cotton,7221.76,7345.23,7315.85,90.43,2
2024-07-17,2024,July,Cotton,6200.0,7800.0,7625.0,35.79,1
2024-07-19,2024,July,Cotton,6392.82,7613.42,7424.69,143.3,4
2024-07-20,2024,July,Cotton,6352.99,7687.67,7456.43,155.66,3
2024-07-21,2024,July,Cotton,7200.0,7310.0,7250.0,18.75,1
2024-07-22,2024,July,Cotton,7200.0,7300.0,7255.0,48.32,1
2024-07-23,2024,July,Cotton,7266.11,7390.86,7284.75,87.28,2
2024-07-24,2024,July,Cotton,6855.62,7106.02,6911.36,11.47,2
2024-07-25,2024,July,Cotton,6800.0,6900.0,6817.0,37.83,1
2024-07-26,2024,July,Cotton,7174.71,7312.65,7280.27,12.73,2
2024-07-27,2024,July,Cotton,7134.85,7267.43,7168.92,33.77,2
2024-07-28,2024,July,Cotton,7100.0,7200.0,7170.0,6.36,1
2024-07-29,2024,July,Cotton,6970.73,7128.46,7071.14,4.92,2
2024-07-30,2024,July,Cotton,6876.17,7166.82,6976.63,19.05,3
2024-07-31,2024,July,Cotton,7154.28,7513.28,7251.39,33.55,3
2024-08-01,2024,August,Cotton,7000.0,7000.0,7000.0,1.78,1
2024-08-02,2024,August,Cotton,6290.0,7130.0,6580.0,1.9,1
2024-08-06,2024,August,Cotton,5500.0,7350.0,7206.0,35.24,1
2024-08-07,2024,August,Cotton,5700.0,7350.0,7208.0,44.27,1
2024-08-08,2024,August,Cotton,5553.07,7335.22,7209.25,34.24,2
2024-08-09,2024,August,Cotton,5500.0,7350.0,7126.0,10.76,1
2024-08-10,2024,August,Cotton,5600.0,7350.0,7350.0,27.47,1
2024-08-11,2024,August,Cotton,5500.0,7350.0,7323.0,4.13,1
2024-08-12,2024,August,Cotton,3800.0,7350.0,5107.0,15.65,1
2024-08-13,2024,August,Cotton,6280.0,7190.0,6680.0,4.8,1
2024-08-17,2024,August,Cotton,7200.0,7350.0,7250.0,10.0,1
2024-08-24,2024,August,Cotton,6290.0,7150.0,6640.0,1.8,1
2024-08-29,2024,August,Cotton,7000.0,7400.0,7305.0,9.17,1
2024-09-04,2024,September,Cotton,6230.0,7150.0,6640.0,5.8,1
2024-09-18,2024,September,Cotton,7023.69,7144.31,7090.74,72.76,2
2024-09-19,2024,September,Cotton,7400.0,7900.0,7600.0,15.0,1
2024-09-20,2024,September,Cotton,7800.0,7900.0,7847.0,3.59,1
2024-09-21,2024,September,Cotton,7088.09,7418.41,7271.27,13.85,2
2024-09-24,2024,September,Cotton,7800.0,7900.0,7816.0,13.02,1
2024-09-26,2024,September,Cotton,6900.0,7000.0,6982.0,12.22,1
2024-09-27,2024,September,Cotton,7600.0,7700.0,7638.0,6.53,1
2024-09-28,2024,September,Cotton,6100.0,6200.0,6168.0,6.95,1
2024-09-29,2024,September,Cotton,6000.0,6100.0,6054.0,6.55,1
2024-10-04,2024,October,Cotton,6500.0,6600.0,6546.0,13.95,1
2024-10-11,2024,October,Cotton,6100.0,6200.0,6159.0,29.14,1
2024-10-12,2024,October,Cotton,6402.47,6503.15,6408.43,35.65,2
2024-10-14,2024,October,Cotton,6394.49,6556.36,6526.54,79.92,3
2024-10-15,2024,October,Cotton,6693.22,6802.75,6737.59,100.33,5
2024-10-16,2024,October,Cotton,6887.81,6971.38,6922.38,254.72,5
2024-10-17,2024,October,Cotton,6692.44,6790.74,6764.66,139.0,5
2024-10-18,2024,October,Cotton,6614.58,6720.02,6702.96,148.06,6
2024-10-19,2024,October,Cotton,6825.53,6941.1,6871.99,134.51,7
2024-10-20,2024,October,Cotton,6700.0,6800.0,6739.0,106.71,1
2024-10-21,2024,October,Cotton,6708.1,6825.15,6763.19,243.02,8
2024-10-22,2024,October,Cotton,6717.98,6847.18,6751.43,168.3,9
2024-10-23,2024,October,Cotton,6706.44,6830.47,6749.37,224.64,8
2024-10-24,2024,October,Cotton,6604.48,6993.71,6823.68,70.45,8
2024-10-25,2024,October,Cotton,6817.38,6984.49,6903.77,336.26,12
2024-10-26,2024,October,Cotton,6696.83,6833.36,6744.91,357.03,11
2024-10-27,2024,October,Cotton,6523.21,6630.94,6569.69,144.92,2
2024-10-28,2024,October,Cotton,6603.91,6722.11,6649.59,482.01,9
2024-10-29,2024,October,Cotton,6463.63,6682.03,6575.53,914.1,11
2024-10-30,2024,October,Cotton,6621.9,6803.99,6688.72,396.06,9
2024-10-31,2024,October,Cotton,6786.48,6822.85,6798.61,36.3,2
2024-11-01,2024,November,Cotton,6798.9,6896.54,6871.22,52.21,4
2024-11-02,2024,November,Cotton,6642.34,6867.39,6722.98,26.35,3
2024-11-03,2024,November,Cotton,6616.06,7139.52,6973.32,56.79,4
2024-11-04,2024,November,Cotton,6726.03,6951.23,6839.61,832.62,17
2024-11-05,2024,November,Cotton,6743.36,6960.13,6872.46,780.32,16
2024-11-06,2024,November,Cotton,6780.54,7004.41,6909.03,1521.33,27
2024-11-07,2024,November,Cotton,6767.34,7005.55,6917.89,1129.39,22
2024-11-08,2024,November,Cotton,6825.45,7038.49,6949.27,1551.72,28
2024-11-09,2024,November,Cotton,6925.72,7092.4,7014.6,1470.07,27
2024-11-10,2024,November,Cotton,6646.29,7102.25,6985.76,358.05,10
2024-11-11,2024,November,Cotton,6961.68,7208.79,7093.41,2917.81,30
2024-11-12,2024,November,Cotton,5639.74,7460.98,7104.56,3740.83,34
2024-11-13,2024,November,Cotton,6965.69,7218.88,7093.73,2316.9,33
2024-11-14,2024,November,Cotton,6917.2,7188.65,7071.08,2088.45,22
2024-11-15,2024,November,Cotton,6861.43,7118.07,7029.72,2051.17,26
2024-11-16,2024,November,Cotton,6838.4,7069.89,6984.66,2632.87,31
2024-11-17,2024,November,Cotton,6840.12,7044.05,6942.12,536.41,9
2024-11-18,2024,November,Cotton,6745.2,7107.76,6971.31,2709.33,31
