Date,Year,Month,Commodity,Weighted_Min_Price,Weighted_Max_Price,Weighted_Modal_Price,Total_Arrivals_MT,Markets_Reported
2023-04-11,2023,April,Turmeric,5902.16,11638.25,8784.95,3647.85,8
2023-04-12,2023,April,Turmeric,5847.52,10666.72,8285.63,3264.0,6
2023-04-13,2023,April,Turmeric,5840.97,10834.1,8353.34,3237.03,8
2023-04-14,2023,April,Turmeric,5960.94,7268.25,6594.01,59.95,3
2023-04-15,2023,April,Turmeric,5850.13,11912.11,8890.34,3466.13,8
2023-04-17,2023,April,Turmeric,5777.53,10563.24,8163.83,4172.27,7
2023-04-18,2023,April,Turmeric,5801.32,10521.12,8153.01,3689.0,6
2023-04-19,2023,April,Turmeric,5846.39,10636.4,8217.98,5101.26,9
2023-04-20,2023,April,Turmeric,5355.45,6512.22,5934.67,740.66,6
2023-04-21,2023,April,Turmeric,5766.7,10161.08,7960.85,3808.04,9
2023-04-22,2023,April,Turmeric,5866.67,11133.33,8493.33,15.0,2
2023-04-24,2023,April,Turmeric,5614.53,9401.48,7494.28,3221.31,8
2023-04-25,2023,April,Turmeric,4979.52,6687.3,5757.84,849.92,6
2023-04-26,2023,April,Turmeric,4999.27,6562.27,5792.04,778.46,8
2023-04-27,2023,April,Turmeric,5665.33,9442.12,7570.3,2330.03,9
2023-04-28,2023,April,Turmeric,5071.54,5320.96,5168.12,117.85,3
2023-04-29,2023,April,Turmeric,5028.08,6853.29,6014.78,557.13,4
2023-05-02,2023,May,Turmeric,5302.99,8308.12,6876.27,2416.41,10
2023-05-03,2023,May,Turmeric,5668.19,9801.35,7728.05,2938.75,11
2023-05-04,2023,May,Turmeric,5656.09,10124.65,7873.11,2830.19,10
2023-05-05,2023,May,Turmeric,5431.04,7224.82,6090.17,371.6,5
2023-05-06,2023,May,Turmeric,5680.73,11447.88,8625.84,1466.28,8
2023-05-08,2023,May,Turmeric,5853.06,7328.0,6604.72,1369.61,7
2023-05-09,2023,May,Turmeric,5899.36,10159.14,7932.84,2404.92,10
2023-05-10,2023,May,Turmeric,5663.18,11313.75,8477.67,2267.92,11
2023-05-11,2023,May,Turmeric,5631.97,9521.16,7590.34,2925.99,11
2023-05-12,2023,May,Turmeric,5755.56,9859.29,7850.12,2606.36,11
2023-05-13,2023,May,Turmeric,5806.65,9469.35,7610.65,1488.17,9
2023-05-15,2023,May,Turmeric,6006.34,9374.83,7693.51,2827.26,10
2023-05-16,2023,May,Turmeric,5843.05,10999.11,8421.97,3623.2,10
2023-05-17,2023,May,Turmeric,5809.61,8039.63,6978.51,1938.08,12
2023-05-18,2023,May,Turmeric,5915.21,9278.26,7633.92,1474.48,8
2023-05-19,2023,May,Turmeric,5480.18,6499.38,5918.51,312.08,5
2023-05-20,2023,May,Turmeric,5625.46,9898.19,7790.22,1488.0,9
2023-05-21,2023,May,Turmeric,5500.0,6700.0,5800.0,300.0,1
2023-05-22,2023,May,Turmeric,5750.08,10893.64,8352.41,2269.0,9
2023-05-23,2023,May,Turmeric,5768.24,7970.17,6875.22,1054.25,8
2023-05-24,2023,May,Turmeric,5736.21,9958.41,7886.59,1809.44,9
2023-05-25,2023,May,Turmeric,5545.96,8927.58,7339.18,2055.08,10
2023-05-26,2023,May,Turmeric,5781.54,8692.36,7259.56,1617.59,12
2023-05-27,2023,May,Turmeric,5398.59,8615.63,7087.18,1247.32,10
2023-05-29,2023,May,Turmeric,5611.29,10115.29,7874.81,630.0,9
2023-05-30,2023,May,Turmeric,5878.79,8265.19,7042.62,1841.49,9
2023-05-31,2023,May,Turmeric,5712.01,7759.25,6784.15,1364.43,9
2023-06-01,2023,June,Turmeric,5841.36,9450.25,7731.54,986.0,8
2023-06-02,2023,June,Turmeric,5878.01,7662.31,6780.28,1482.0,9
2023-06-03,2023,June,Turmeric,4619.88,6689.49,5783.14,93.0,7
2023-06-05,2023,June,Turmeric,5601.53,8585.46,7153.4,1118.28,8
2023-06-06,2023,June,Turmeric,5372.42,8935.69,7168.85,968.0,8
2023-06-07,2023,June,Turmeric,5412.48,8211.82,6804.95,889.02,9
2023-06-08,2023,June,Turmeric,5417.98,7391.87,6375.13,1079.02,10
2023-06-09,2023,June,Turmeric,5482.75,7965.0,6724.04,1429.76,10
2023-06-10,2023,June,Turmeric,4823.71,6656.18,5979.87,76.0,7
2023-06-12,2023,June,Turmeric,5440.01,7910.42,6630.08,1200.0,11
2023-06-13,2023,June,Turmeric,5091.22,7030.29,6139.9,750.12,10
2023-06-14,2023,June,Turmeric,5470.71,7386.62,6488.98,734.53,11
2023-06-15,2023,June,Turmeric,5411.27,7575.63,6469.43,943.04,10
2023-06-16,2023,June,Turmeric,5509.11,8128.71,6797.71,1472.0,10
2023-06-17,2023,June,Turmeric,5027.6,7645.31,6863.83,579.0,6
2023-06-19,2023,June,Turmeric,5552.32,9931.83,7773.73,937.75,8
2023-06-20,2023,June,Turmeric,5980.38,8529.94,7288.9,889.0,6
2023-06-21,2023,June,Turmeric,5744.48,9128.98,7495.56,1425.0,11
2023-06-22,2023,June,Turmeric,6851.74,8231.07,7507.33,1877.04,10
2023-06-23,2023,June,Turmeric,6327.62,8934.91,7721.41,980.66,12
2023-06-24,2023,June,Turmeric,5577.65,8240.55,6836.88,844.55,8
2023-06-26,2023,June,Turmeric,6114.4,8890.08,7620.84,1194.78,10
2023-06-27,2023,June,Turmeric,6662.42,8628.74,7506.75,757.0,6
2023-06-28,2023,June,Turmeric,5655.84,8966.84,7412.17,683.0,9
2023-06-29,2023,June,Turmeric,5800.0,6800.0,6183.0,5.47,1
2023-06-30,2023,June,Turmeric,5788.91,8428.81,7068.36,612.44,10
2023-07-01,2023,July,Turmeric,5338.16,8160.81,7071.49,182.79,10
2023-07-02,2023,July,Turmeric,6900.0,7600.0,7300.0,34.0,1
2023-07-03,2023,July,Turmeric,7001.61,9527.07,8446.19,923.56,10
2023-07-04,2023,July,Turmeric,7258.59,9668.82,8355.03,1325.96,9
2023-07-05,2023,July,Turmeric,6910.53,9738.14,8321.76,615.12,9
2023-07-06,2023,July,Turmeric,6667.66,8934.16,7952.71,1646.12,8
2023-07-07,2023,July,Turmeric,7178.65,10497.15,8829.99,1002.78,11
2023-07-08,2023,July,Turmeric,6858.95,9253.43,7870.97,658.46,9
2023-07-10,2023,July,Turmeric,6699.84,10471.17,8628.46,1188.59,11
2023-07-11,2023,July,Turmeric,7760.67,11820.88,9262.76,794.13,10
2023-07-12,2023,July,Turmeric,7543.24,11390.0,9637.7,1406.05,12
2023-07-13,2023,July,Turmeric,7435.46,11933.24,9390.45,1962.55,9
2023-07-14,2023,July,Turmeric,7723.26,11757.99,9344.91,1334.61,13
2023-07-15,2023,July,Turmeric,7849.96,12439.61,10066.49,440.63,9
2023-07-17,2023,July,Turmeric,9912.74,13224.21,11653.95,500.07,5
2023-07-18,2023,July,Turmeric,8802.14,12894.42,10737.66,541.49,8
2023-07-19,2023,July,Turmeric,8492.21,14629.08,11532.48,965.18,9
2023-07-20,2023,July,Turmeric,10175.13,15599.36,12956.6,1451.58,13
2023-07-21,2023,July,Turmeric,9566.24,14992.03,11738.06,905.96,14
2023-07-22,2023,July,Turmeric,10467.81,14208.22,12325.52,218.63,5
2023-07-23,2023,July,Turmeric,11500.0,13000.0,12500.0,15.0,1
2023-07-24,2023,July,Turmeric,8901.17,14316.82,11840.08,1036.44,10
2023-07-25,2023,July,Turmeric,10402.95,17214.24,12790.04,310.18,8
2023-07-26,2023,July,Turmeric,9458.03,19209.28,14611.45,1039.44,11
2023-07-27,2023,July,Turmeric,9852.15,15622.01,12410.32,1096.26,10
2023-07-28,2023,July,Turmeric,10116.24,15858.43,12019.93,1403.09,13
2023-07-29,2023,July,Turmeric,9553.11,19972.44,13339.9,251.67,5
2023-07-30,2023,July,Turmeric,11500.0,12000.0,11800.0,16.0,1
2023-07-31,2023,July,Turmeric,12164.77,15936.74,14056.02,458.98,10
2023-08-01,2023,August,Turmeric,11116.07,19264.25,15221.01,395.19,4
2023-08-02,2023,August,Turmeric,10900.09,18144.42,14200.74,562.76,12
2023-08-03,2023,August,Turmeric,11027.96,17496.72,14209.62,666.77,9
2023-08-04,2023,August,Turmeric,10895.9,20437.68,14795.63,1102.52,10
2023-08-05,2023,August,Turmeric,10801.48,22241.45,14047.77,134.53,5
2023-08-07,2023,August,Turmeric,10689.81,15818.67,13474.09,867.07,10
2023-08-08,2023,August,Turmeric,11816.55,23254.47,17687.73,644.79,7
2023-08-09,2023,August,Turmeric,10673.0,25162.18,18058.38,847.49,10
2023-08-10,2023,August,Turmeric,11686.28,17535.51,14240.5,611.48,8
2023-08-11,2023,August,Turmeric,10212.39,18350.95,14409.95,637.7,9
2023-08-12,2023,August,Turmeric,7371.79,16177.64,11748.47,295.64,5
2023-08-14,2023,August,Turmeric,10703.29,15088.05,12926.42,536.61,8
2023-08-16,2023,August,Turmeric,14000.0,16000.0,15000.0,12.0,1
2023-08-17,2023,August,Turmeric,11221.95,15168.61,13737.89,395.94,6
2023-08-18,2023,August,Turmeric,11747.13,15027.3,13588.27,454.58,8
2023-08-19,2023,August,Turmeric,12882.62,14100.89,13551.34,162.01,5
2023-08-21,2023,August,Turmeric,8532.61,16923.91,12641.3,46.0,3
2023-08-22,2023,August,Turmeric,11951.55,15120.5,13272.15,8.05,3
2023-08-23,2023,August,Turmeric,7542.99,16959.2,12240.78,53.38,7
2023-08-24,2023,August,Turmeric,10452.24,14213.46,12670.65,627.47,5
2023-08-25,2023,August,Turmeric,12224.08,16880.42,14584.46,346.44,7
2023-08-26,2023,August,Turmeric,13644.57,14771.69,14261.09,67.18,3
2023-08-28,2023,August,Turmeric,10784.46,13699.96,12513.52,224.74,5
2023-08-29,2023,August,Turmeric,12404.34,15430.38,13934.77,393.04,4
2023-08-30,2023,August,Turmeric,9448.53,12569.85,10621.32,5.44,2
2023-08-31,2023,August,Turmeric,11059.17,13889.74,12458.08,387.0,5
2023-09-01,2023,September,Turmeric,10722.11,14077.4,12165.21,421.71,7
2023-09-02,2023,September,Turmeric,14000.0,25000.0,19500.0,4.0,1
2023-09-04,2023,September,Turmeric,9266.67,12533.33,11300.0,3.0,2
2023-09-05,2023,September,Turmeric,12248.39,14101.08,13174.73,186.0,2
2023-09-06,2023,September,Turmeric,12058.76,14204.24,13177.24,98.39,4
2023-09-07,2023,September,Turmeric,11500.0,12000.0,11864.0,1.09,1
2023-09-08,2023,September,Turmeric,10583.68,14078.18,12132.5,390.53,8
2023-09-09,2023,September,Turmeric,10016.43,16449.89,14258.0,8.98,2
2023-09-11,2023,September,Turmeric,9838.32,13096.94,11468.76,426.76,6
2023-09-12,2023,September,Turmeric,10886.57,13117.8,11995.11,117.57,3
2023-09-13,2023,September,Turmeric,10310.49,13208.08,11734.27,136.87,5
2023-09-14,2023,September,Turmeric,14000.0,25000.0,19500.0,4.0,1
2023-09-15,2023,September,Turmeric,8943.26,14565.98,12712.14,62.14,4
2023-09-16,2023,September,Turmeric,7952.29,11934.64,10980.34,10.71,3
2023-09-18,2023,September,Turmeric,11230.5,13230.14,12196.31,282.0,4
2023-09-23,2023,September,Turmeric,11000.0,11000.0,11000.0,0.02,1
2023-09-25,2023,September,Turmeric,11170.0,12790.0,11967.5,160.0,2
2023-09-26,2023,September,Turmeric,8915.41,12091.37,10870.2,154.98,4
2023-09-27,2023,September,Turmeric,9651.31,13302.16,12683.93,114.21,4
2023-09-29,2023,September,Turmeric,8870.81,12715.8,11979.28,116.89,3
2023-09-30,2023,September,Turmeric,10000.0,10000.0,10000.0,0.04,1
2023-10-03,2023,October,Turmeric,10508.77,12953.68,11686.4,228.0,3
2023-10-04,2023,October,Turmeric,10591.81,13269.66,11920.15,165.07,5
2023-10-05,2023,October,Turmeric,11009.93,12980.13,11995.03,151.0,2
2023-10-06,2023,October,Turmeric,9630.67,13736.46,11730.48,277.0,4
2023-10-07,2023,October,Turmeric,14000.0,25000.0,19500.0,13.0,1
2023-10-09,2023,October,Turmeric,9515.0,12231.33,10890.82,249.0,4
2023-10-10,2023,October,Turmeric,10577.11,13152.27,11825.8,161.32,5
2023-10-11,2023,October,Turmeric,11843.75,16410.94,14127.34,96.0,2
2023-10-12,2023,October,Turmeric,9401.46,12711.42,11056.64,137.0,3
2023-10-13,2023,October,Turmeric,11064.52,13098.6,12086.02,93.0,3
2023-10-14,2023,October,Turmeric,14000.0,25000.0,19500.0,1.0,1
2023-10-16,2023,October,Turmeric,10161.67,13516.67,11829.35,138.0,5
2023-10-17,2023,October,Turmeric,10086.2,11963.31,10988.62,105.22,4
2023-10-18,2023,October,Turmeric,9940.74,11943.35,10934.07,81.0,2
2023-10-19,2023,October,Turmeric,10120.39,11617.24,10868.86,197.32,4
2023-10-20,2023,October,Turmeric,10281.25,13937.5,12109.38,128.0,4
2023-10-21,2023,October,Turmeric,14000.0,26000.0,20000.0,4.0,1
2023-10-23,2023,October,Turmeric,14000.0,26000.0,20000.0,2.0,1
2023-10-25,2023,October,Turmeric,8286.64,15537.6,11915.55,262.0,3
2023-10-26,2023,October,Turmeric,13016.83,23420.83,18366.67,6.0,2
2023-10-27,2023,October,Turmeric,9295.3,12997.99,11121.48,149.0,3
2023-10-28,2023,October,Turmeric,14000.0,26000.0,20000.0,2.0,1
2023-10-30,2023,October,Turmeric,10500.0,12000.0,11250.0,45.0,1
2023-10-31,2023,October,Turmeric,11000.0,17540.0,14000.0,10.0,2
2023-11-01,2023,November,Turmeric,10266.95,12145.75,11198.12,71.04,3
2023-11-02,2023,November,Turmeric,8820.78,10918.75,9871.75,256.0,2
2023-11-03,2023,November,Turmeric,9541.64,13746.27,11504.03,134.0,4
2023-11-06,2023,November,Turmeric,9215.08,12750.16,11130.76,126.0,4
2023-11-07,2023,November,Turmeric,11266.67,16080.0,14233.33,15.0,2
2023-11-08,2023,November,Turmeric,10826.26,13075.0,11950.16,99.0,3
2023-11-09,2023,November,Turmeric,13588.24,18129.41,15970.59,17.0,2
2023-11-10,2023,November,Turmeric,15000.0,20000.0,17500.0,4.0,1
2023-11-11,2023,November,Turmeric,15000.0,20000.0,17500.0,3.0,1
2023-11-13,2023,November,Turmeric,15000.0,20000.0,17500.0,2.0,1
2023-11-16,2023,November,Turmeric,9932.77,12691.6,11511.76,119.0,2
2023-11-17,2023,November,Turmeric,8643.43,12835.05,11058.03,99.0,3
2023-11-21,2023,November,Turmeric,7900.0,13570.0,10735.0,51.0,1
2023-11-22,2023,November,Turmeric,10972.33,13345.06,12206.36,330.0,3
2023-11-23,2023,November,Turmeric,8800.0,11500.0,10150.0,57.0,1
2023-11-24,2023,November,Turmeric,9950.13,13087.87,11519.17,373.0,4
2023-11-27,2023,November,Turmeric,15000.0,20000.0,17500.0,3.0,1
2023-11-28,2023,November,Turmeric,9380.0,14829.0,13466.67,60.0,2
2023-11-29,2023,November,Turmeric,11000.0,13380.0,12190.0,110.0,1
2023-11-30,2023,November,Turmeric,7500.0,7500.0,7500.0,0.04,1
2023-12-02,2023,December,Turmeric,14000.0,21000.0,17500.0,5.0,1
2023-12-04,2023,December,Turmeric,9755.67,12771.81,11263.47,149.0,2
2023-12-05,2023,December,Turmeric,14000.0,21000.0,17500.0,9.0,1
2023-12-06,2023,December,Turmeric,10765.85,12724.39,11745.12,82.0,2
2023-12-07,2023,December,Turmeric,9190.62,14410.31,12015.62,32.0,2
2023-12-08,2023,December,Turmeric,9538.97,13090.26,11285.7,136.0,4
2023-12-09,2023,December,Turmeric,14000.0,21000.0,17500.0,2.0,1
2023-12-11,2023,December,Turmeric,11100.0,13300.0,12200.0,81.0,1
2023-12-12,2023,December,Turmeric,14000.0,21000.0,17500.0,15.0,1
2023-12-13,2023,December,Turmeric,10500.0,12800.0,11650.0,74.0,1
2023-12-14,2023,December,Turmeric,9930.9,13916.42,11924.63,201.0,3
2023-12-15,2023,December,Turmeric,10852.94,13042.02,12018.91,119.0,4
2023-12-16,2023,December,Turmeric,14000.0,21000.0,17500.0,5.0,1
2023-12-18,2023,December,Turmeric,11243.9,13339.02,12302.44,82.0,2
2023-12-19,2023,December,Turmeric,10730.77,16192.31,13525.64,39.0,2
2023-12-20,2023,December,Turmeric,10832.53,13660.36,12258.43,83.0,5
2023-12-21,2023,December,Turmeric,9566.18,13046.57,11354.9,102.0,3
2023-12-22,2023,December,Turmeric,9928.03,13067.86,11514.34,346.0,5
2023-12-26,2023,December,Turmeric,7837.04,15311.11,11574.07,135.0,2
2023-12-27,2023,December,Turmeric,10381.59,13004.74,11718.63,311.0,4
2023-12-28,2023,December,Turmeric,11037.56,12617.25,11861.26,178.0,3
2023-12-29,2023,December,Turmeric,9357.21,13816.26,11589.57,289.0,4
2023-12-30,2023,December,Turmeric,12125.0,18450.0,15250.0,4.0,2
2024-01-01,2024,January,Turmeric,9252.75,13407.89,11280.42,173.0,3
2024-01-02,2024,January,Turmeric,9875.0,14400.0,12983.12,40.0,2
2024-01-03,2024,January,Turmeric,10116.54,12075.59,11095.59,127.0,2
2024-01-04,2024,January,Turmeric,8680.83,15271.43,12052.63,133.0,3
2024-01-05,2024,January,Turmeric,10241.61,12643.79,11439.44,161.0,5
2024-01-06,2024,January,Turmeric,14000.0,21000.0,17500.0,4.0,1
2024-01-08,2024,January,Turmeric,10163.93,12442.62,11303.28,61.0,2
2024-01-09,2024,January,Turmeric,14000.0,21000.0,17500.0,16.0,1
2024-01-10,2024,January,Turmeric,10404.49,12820.22,11612.36,89.0,2
2024-01-11,2024,January,Turmeric,10458.0,12908.0,11683.0,120.0,2
2024-01-12,2024,January,Turmeric,10079.17,12466.07,11342.33,150.0,3
2024-01-13,2024,January,Turmeric,14000.0,21000.0,17500.0,1.0,1
2024-01-15,2024,January,Turmeric,7355.72,13438.87,10428.27,111.0,2
2024-01-16,2024,January,Turmeric,14000.0,21000.0,17500.0,17.0,1
2024-01-17,2024,January,Turmeric,10051.56,12170.39,11106.25,128.0,3
2024-01-18,2024,January,Turmeric,10047.12,13284.2,11706.09,307.0,4
2024-01-19,2024,January,Turmeric,9217.43,11588.16,10402.8,304.0,4
2024-01-23,2024,January,Turmeric,8505.0,15000.0,11752.0,61.0,1
2024-01-24,2024,January,Turmeric,11218.12,14534.84,12876.1,287.0,4
2024-01-25,2024,January,Turmeric,11898.0,13940.0,12919.0,87.0,1
2024-01-29,2024,January,Turmeric,10480.16,13770.37,12125.26,378.0,3
2024-01-30,2024,January,Turmeric,14000.0,21000.0,17500.0,26.0,1
2024-01-31,2024,January,Turmeric,11596.15,14365.38,12980.77,104.0,2
2024-02-01,2024,February,Turmeric,10047.02,14545.29,12282.75,255.0,4
2024-02-02,2024,February,Turmeric,10488.71,15211.85,13011.58,310.0,6
2024-02-03,2024,February,Turmeric,14000.0,21000.0,17500.0,17.0,1
2024-02-05,2024,February,Turmeric,12300.0,14130.0,13215.0,80.0,1
2024-02-06,2024,February,Turmeric,14000.0,21000.0,17500.0,10.0,1
2024-02-07,2024,February,Turmeric,11675.33,14220.3,12979.09,197.0,3
2024-02-08,2024,February,Turmeric,11581.82,13659.09,12663.64,110.0,2
2024-02-09,2024,February,Turmeric,12125.0,17125.0,14375.0,36.0,2
2024-02-10,2024,February,Turmeric,14000.0,21000.0,17500.0,10.0,1
2024-02-12,2024,February,Turmeric,9159.34,13832.83,12240.93,364.0,4
2024-02-13,2024,February,Turmeric,10320.0,14366.67,12733.33,90.0,2
2024-02-14,2024,February,Turmeric,11759.26,14351.85,13055.56,108.0,2
2024-02-15,2024,February,Turmeric,9568.56,13543.59,12177.67,174.0,3
2024-02-16,2024,February,Turmeric,11986.6,14716.96,13353.51,275.0,3
2024-02-17,2024,February,Turmeric,12000.0,25800.0,18900.0,208.0,1
2024-02-20,2024,February,Turmeric,8505.0,15000.0,11752.0,113.0,1
2024-02-21,2024,February,Turmeric,11467.04,14887.81,13400.69,260.0,4
2024-02-22,2024,February,Turmeric,10273.62,14279.68,12344.29,127.0,3
2024-02-23,2024,February,Turmeric,10828.77,14116.89,12472.83,219.0,3
2024-02-24,2024,February,Turmeric,15000.0,20000.0,17500.0,21.0,1
2024-02-26,2024,February,Turmeric,15000.0,20000.0,17500.0,2.0,1
2024-02-27,2024,February,Turmeric,12126.6,15957.82,14086.86,94.0,2
2024-02-28,2024,February,Turmeric,8567.2,15452.22,12319.0,192.7,3
2024-02-29,2024,February,Turmeric,13946.97,29956.52,21951.75,1727.3,3
2024-03-01,2024,March,Turmeric,13953.01,23306.32,18629.66,1547.1,3
2024-03-02,2024,March,Turmeric,14697.99,31736.09,23216.93,1380.2,4
2024-03-04,2024,March,Turmeric,13351.56,25691.63,19549.88,1473.3,5
2024-03-05,2024,March,Turmeric,11397.16,17055.55,15013.02,92.9,2
2024-03-06,2024,March,Turmeric,13249.72,34585.69,23917.7,1325.1,2
2024-03-07,2024,March,Turmeric,13508.04,27766.77,20636.42,2170.3,6
2024-03-09,2024,March,Turmeric,12900.0,17600.0,15250.0,144.0,1
2024-03-11,2024,March,Turmeric,17146.21,47833.97,32488.91,2333.3,4
2024-03-12,2024,March,Turmeric,15377.34,26168.61,20803.03,2028.9,5
2024-03-13,2024,March,Turmeric,15164.48,25038.61,20101.48,2275.4,4
2024-03-14,2024,March,Turmeric,14980.77,33707.18,24345.5,2146.9,5
2024-03-15,2024,March,Turmeric,14580.83,24471.24,19520.21,2523.6,8
2024-03-16,2024,March,Turmeric,15073.71,21839.25,18461.92,1897.5,4
2024-03-18,2024,March,Turmeric,14971.4,23471.26,19265.41,2107.4,4
2024-03-19,2024,March,Turmeric,13845.76,23893.81,18872.41,838.8,5
2024-03-20,2024,March,Turmeric,15731.82,55113.56,35482.14,2090.4,5
2024-03-21,2024,March,Turmeric,8355.21,17173.19,14850.1,77.34,3
2024-03-22,2024,March,Turmeric,14343.51,23472.62,19012.98,1154.8,6
2024-03-23,2024,March,Turmeric,15467.63,22164.94,18806.17,2318.7,3
2024-03-26,2024,March,Turmeric,16273.4,65995.01,41094.56,2310.4,6
2024-03-27,2024,March,Turmeric,12322.46,19136.71,15720.1,84.6,3
2024-03-28,2024,March,Turmeric,14368.53,19463.16,16910.53,5.7,2
2024-03-30,2024,March,Turmeric,12598.66,15790.67,14468.76,116.2,3
2024-04-01,2024,April,Turmeric,13661.52,14891.18,14069.39,33.68,3
2024-04-02,2024,April,Turmeric,8032.34,17139.55,14989.21,271.95,5
2024-04-03,2024,April,Turmeric,13975.17,16953.14,15267.56,602.8,8
2024-04-04,2024,April,Turmeric,11843.86,17833.6,15220.56,334.32,4
2024-04-05,2024,April,Turmeric,12601.49,16904.29,14611.95,931.54,9
2024-04-06,2024,April,Turmeric,13527.76,21787.31,17619.53,1684.73,6
2024-04-08,2024,April,Turmeric,13500.0,17885.0,15435.0,64.36,1
2024-04-09,2024,April,Turmeric,13800.0,14810.0,14500.0,5.3,1
2024-04-12,2024,April,Turmeric,12557.4,16594.89,13198.65,62.35,2
2024-04-13,2024,April,Turmeric,12519.77,15943.71,14765.87,58.9,3
2024-04-15,2024,April,Turmeric,14285.35,19605.8,16949.13,1917.33,6
2024-04-16,2024,April,Turmeric,12000.0,17500.0,14280.0,45.54,1
2024-04-17,2024,April,Turmeric,13218.78,15917.25,14328.45,70.67,2
2024-04-18,2024,April,Turmeric,12872.6,16592.53,14819.09,162.43,2
2024-04-19,2024,April,Turmeric,14738.52,21094.67,17835.9,2135.55,8
2024-04-20,2024,April,Turmeric,13549.56,16299.13,14917.0,34.44,2
2024-04-22,2024,April,Turmeric,13949.55,21449.42,17696.0,1237.71,5
2024-04-23,2024,April,Turmeric,13935.39,17000.0,15729.02,103.28,2
2024-04-24,2024,April,Turmeric,14099.88,21338.11,17768.24,1501.99,8
2024-04-25,2024,April,Turmeric,13768.0,19503.74,16800.18,914.09,7
2024-04-26,2024,April,Turmeric,14498.94,21580.57,18045.34,518.7,3
2024-04-27,2024,April,Turmeric,13915.77,17775.85,15663.74,143.11,6
2024-04-29,2024,April,Turmeric,13806.36,18799.93,16294.76,2023.05,10
2024-04-30,2024,April,Turmeric,14781.25,21161.14,17920.38,689.99,6
2024-05-01,2024,May,Turmeric,14493.72,17217.14,15552.48,74.07,3
2024-05-02,2024,May,Turmeric,14777.76,17548.28,15634.29,53.6,5
2024-05-03,2024,May,Turmeric,14128.22,17320.21,15867.42,924.26,10
2024-05-04,2024,May,Turmeric,13748.07,17321.31,15920.95,747.29,10
2024-05-06,2024,May,Turmeric,13698.1,16464.26,15209.69,1153.18,9
2024-05-07,2024,May,Turmeric,13680.65,16636.77,15093.88,511.25,7
2024-05-08,2024,May,Turmeric,14590.09,16205.55,15418.33,167.03,6
2024-05-09,2024,May,Turmeric,14391.8,18401.85,16409.21,1060.52,10
2024-05-10,2024,May,Turmeric,13406.67,17229.75,15404.68,217.71,5
2024-05-11,2024,May,Turmeric,14507.72,20053.17,17289.75,885.88,5
2024-05-12,2024,May,Turmeric,12000.0,17000.0,15000.0,4.0,1
2024-05-13,2024,May,Turmeric,14247.73,17675.03,15947.61,1384.89,9
2024-05-14,2024,May,Turmeric,14012.63,18859.45,16478.69,685.47,7
2024-05-15,2024,May,Turmeric,13776.38,17573.59,15566.4,462.82,7
2024-05-16,2024,May,Turmeric,14485.2,20755.7,17637.23,571.44,6
2024-05-17,2024,May,Turmeric,14006.55,19024.42,16549.83,409.63,10
2024-05-18,2024,May,Turmeric,14138.14,18931.44,16269.51,700.51,6
2024-05-19,2024,May,Turmeric,9000.0,17000.0,14000.0,2.2,1
2024-05-20,2024,May,Turmeric,14202.18,17421.1,15876.23,826.57,9
2024-05-21,2024,May,Turmeric,15336.39,21137.84,18210.22,485.26,4
2024-05-22,2024,May,Turmeric,14546.67,17909.24,16158.61,555.88,10
2024-05-23,2024,May,Turmeric,14656.15,17878.87,15752.37,48.03,2
2024-05-24,2024,May,Turmeric,14120.74,16525.73,15289.52,1178.14,10
2024-05-25,2024,May,Turmeric,14906.18,19196.18,16931.6,722.71,7
2024-05-27,2024,May,Turmeric,14904.51,17037.32,15966.99,626.3,10
2024-05-28,2024,May,Turmeric,15029.29,19443.52,17328.62,72.65,6
2024-05-29,2024,May,Turmeric,14401.63,16852.07,15650.19,355.63,10
2024-05-30,2024,May,Turmeric,14449.07,16265.31,15375.5,753.53,8
2024-05-31,2024,May,Turmeric,14205.91,16462.52,15478.62,722.61,11
2024-06-01,2024,June,Turmeric,13860.79,16282.16,14971.23,107.68,6
2024-06-02,2024,June,Turmeric,13000.0,15000.0,14000.0,56.0,1
2024-06-03,2024,June,Turmeric,14345.42,16437.06,15811.79,44.63,3
2024-06-04,2024,June,Turmeric,14513.52,16063.1,15287.55,91.63,2
2024-06-05,2024,June,Turmeric,13504.4,17046.01,15414.95,199.8,8
2024-06-06,2024,June,Turmeric,15035.54,15974.67,15522.44,482.11,5
2024-06-07,2024,June,Turmeric,12962.43,15635.41,14286.0,311.0,9
2024-06-08,2024,June,Turmeric,13812.07,15884.82,15074.56,496.97,6
2024-06-09,2024,June,Turmeric,13000.0,15000.0,14000.0,36.0,1
2024-06-10,2024,June,Turmeric,13295.03,16191.29,14732.91,758.68,9
2024-06-11,2024,June,Turmeric,12219.62,13641.01,13068.18,34.46,3
2024-06-12,2024,June,Turmeric,13279.65,15951.52,14449.03,229.29,7
2024-06-13,2024,June,Turmeric,14184.23,15857.92,15135.11,32.84,2
2024-06-14,2024,June,Turmeric,13928.76,16352.62,15125.14,275.28,5
2024-06-15,2024,June,Turmeric,12030.31,15694.14,14573.15,19.96,4
2024-06-17,2024,June,Turmeric,13731.05,15870.76,14994.91,14.91,3
2024-06-18,2024,June,Turmeric,14016.51,15520.75,14992.55,23.62,3
2024-06-19,2024,June,Turmeric,13501.51,16049.88,14799.5,154.58,3
2024-06-20,2024,June,Turmeric,13484.13,15600.0,15027.82,10.08,2
