Date,Coffee,Soybean,Wheat,Cotton,Maize,Onion,Sugar,Turmeric
2023-11-28,18400.0,4892.521807391254,3857.57,7018.58,2193.2,1492.153157894737,4000.0,13466.67
2023-11-29,19433.0,4907.845542232297,3043.5,6981.8,2123.78,1433.592105263158,4000.0,12190.0
2023-11-30,17818.55,4832.526940626194,3069.58,7046.51,2112.9,1375.031052631579,4000.0,7500.0
2023-12-01,17438.21,4278.762564140336,2973.98,6881.55,2106.44,1316.47,4000.0,12500.0
2023-12-02,18725.03,4762.36925015753,4228.98,7012.42,2224.34,935.08,4000.0,17500.0
2023-12-03,18274.59,4809.829268292683,2743.19,6999.23,2192.93,809.78,4000.0,14381.735
2023-12-04,17824.15,4751.573391630232,3744.66,6970.11,2139.65,631.04,4000.0,11263.47
2023-12-05,19634.51,4704.15327564895,2801.24,6925.1,2142.91,665.51,4000.0,17500.0
2023-12-06,17649.25,4682.770451436389,2769.65,6917.17,2161.07,841.55,4000.0,11745.12
2023-12-07,17451.57,4740.6031813361615,2711.07,6927.11,2115.39,1193.1,4000.0,12015.62
2023-12-08,18430.62,4798.645613456464,2861.47,6966.28,2184.65,1967.1,4000.0,11285.7
2023-12-09,21883.33,4844.434399343993,2894.69,6935.43,2106.34,1838.66,4000.0,17500.0
2023-12-10,20419.510000000002,4576.753488372093,3103.46,6869.32,2054.55,2227.76,4000.0,14850.0
2023-12-11,18955.69,4762.406584792266,2856.03,6932.18,2157.51,3792.89,4000.0,12200.0
2023-12-12,13887.59,4730.345998240985,2680.08,6933.49,2138.11,2334.4,4000.0,17500.0
2023-12-13,17679.7,4767.652379971152,2704.46,6898.04,2108.11,2304.274,4000.0,11650.0
2023-12-14,17883.62,4687.73491315867,2916.41,6915.55,2110.3,2274.148,4000.0,11924.63
2023-12-15,16377.59,4684.294716646989,2799.81,6838.15,2147.29,2244.022,4000.0,12018.91
2023-12-16,17487.85,4701.636788216275,2843.11,6826.67,2113.6,2213.896,4000.0,17500.0
2023-12-17,17396.894999999997,4769.653614457831,3110.5,6865.13,2067.37,2183.77,4000.0,14901.220000000001
2023-12-18,17305.94,4707.530994460564,2718.07,6850.49,2078.34,2153.6440000000002,4000.0,12302.44
2023-12-19,19503.45,4614.997329563305,2915.72,6718.3,2107.15,2123.518,4000.0,13525.64
2023-12-20,15020.63,4643.476874793525,2599.35,6732.75,2082.21,2093.3920000000003,4000.0,12258.43
2023-12-21,19040.49,4618.304139172165,2808.92,6792.38,2082.36,2063.266,4000.0,11354.9
2023-12-22,19860.0,4585.290545590434,2833.47,6766.61,2149.55,2033.14,4000.0,11514.34
2023-12-23,13700.0,4621.244936537943,2817.13,6721.96,2048.38,2003.0140000000001,4000.0,11529.2725
2023-12-24,13400.0,4439.382978723404,2611.11,6781.89,2029.63,1972.8880000000001,4000.0,11544.205
2023-12-25,16364.89,4722.533333333334,2756.94,6833.15,2051.08,1942.7620000000002,4000.0,11559.1375
2023-12-26,19329.78,4597.4791995787255,2771.82,6819.05,2079.72,1912.636,4000.0,11574.07
2023-12-27,22379.48,4591.775618735938,2999.67,6835.19,2069.83,1882.5100000000002,4000.0,11718.63
2023-12-28,19264.41,4627.894502228826,2757.92,6805.31,2116.69,1852.384,4000.0,11861.26
2023-12-29,19776.68,4571.327039543997,2818.73,6829.68,2109.27,1822.258,4000.0,11589.57
2023-12-30,19066.67,4595.044642857143,2972.37,6885.53,2089.48,1792.132,4000.0,15250.0
2023-12-31,14600.0,4686.486171761281,3087.95,6845.92,2079.22,1762.006,4000.0,13265.21
2024-01-01,18321.95,4556.332556106092,2838.56,6780.91,2107.03,1731.88,4000.0,11280.42
2024-01-02,14200.0,4609.7601871709885,2802.4,6771.82,2092.6,1198.45,4000.0,12983.12
2024-01-03,18041.2,4557.579230769231,2853.37,6843.45,2115.7,1401.27,4000.0,11095.59
2024-01-04,19646.43,4539.425906296375,2800.03,6808.07,2098.15,1241.95,4000.0,12052.63
2024-01-05,17939.85,4577.309054268029,2821.59,6771.28,2136.15,1125.79,4000.0,11439.44
2024-01-06,19273.68,4545.236473783163,2824.05,6767.93,2106.42,1767.02,4000.0,17500.0
2024-01-07,18812.29,4580.552870090634,2595.4,6801.71,2057.43,2813.96,4000.0,14401.64
2024-01-08,18350.9,4541.038370612839,2831.35,6755.83,2141.93,2494.0,4000.0,11303.28
2024-01-09,20657.04,4508.368614210217,2904.54,6721.13,2117.86,3376.01,4000.0,17500.0
2024-01-10,18242.22,4539.009341535658,2867.7,6697.23,2130.23,3499.03,4000.0,11612.36
2024-01-11,18482.53,4527.289968198901,2879.32,6736.09,2159.46,3316.4,4000.0,11683.0
2024-01-12,18478.75,4583.568991724371,2750.52,6782.5,2163.99,3328.81,4000.0,11342.33
2024-01-13,14200.0,4557.7538403186045,2959.89,6762.95,2168.35,3254.3765,4000.0,17500.0
2024-01-14,16374.605,4598.4838709677415,3151.01,6739.47,2142.9,3179.9429999999998,4000.0,13964.135
2024-01-15,18549.21,4483.072292626728,2867.63,6661.64,2245.58,3105.5095,4000.0,10428.27
2024-01-16,18698.94,4522.496607227395,2886.51,6766.45,2342.02,3031.076,4000.0,17500.0
2024-01-17,18900.94,4485.590098444856,2753.61,6741.04,2240.26,2956.6425,4000.0,11106.25
2024-01-18,18273.59,4434.854112176693,2806.96,6722.43,2263.74,2882.209,4000.0,11706.09
2024-01-19,13950.44,4478.0288217369225,2807.65,6712.5,2258.2,2807.7755,4000.0,10402.8
2024-01-20,19655.81,4465.093865313653,2822.94,6686.11,2227.33,2733.342,4000.0,10740.099999999999
2024-01-21,25900.0,4235.311111111111,2627.27,6728.26,2100.0,2658.9085,4000.0,11077.4
2024-01-22,20698.23,4487.836206896552,3119.61,6839.99,2175.52,2584.475,4000.0,11414.7
2024-01-23,19447.62,4439.823587570621,2928.09,6701.33,2235.49,2510.0415000000003,4000.0,11752.0
2024-01-24,19161.11,4442.79820218864,2876.07,6721.67,2256.78,2435.608,4000.0,12876.1
2024-01-25,22771.43,4417.196288552012,2796.01,6694.54,2138.46,2361.1745,4000.0,12919.0
2024-01-26,22712.69,4504.523809523809,3010.54,6765.65,2141.76,2286.741,4000.0,12720.565
2024-01-27,19579.59,4356.660122699386,2874.82,6709.71,2177.07,2212.3075,4000.0,12522.130000000001
2024-01-28,14900.0,4470.75744680851,2586.84,6680.82,2044.0,2137.874,4000.0,12323.695
2024-01-29,20212.12,4279.951555411536,2773.46,6663.13,2172.99,2063.4405,4000.0,12125.26
2024-01-30,17955.04,4210.252156803391,2904.75,6597.68,2146.29,1989.007,4000.0,17500.0
2024-01-31,20357.88,4326.819493097053,2795.44,6618.96,2158.89,1914.5735000000002,4000.0,12980.77
2024-02-01,15452.94,4312.162458100559,2834.78,6519.7,2171.95,1840.14,4000.0,12282.75
2024-02-02,15700.0,4270.313563218391,2834.72,6511.68,2164.26,1184.37,4000.0,13011.58
2024-02-03,15506.53,4277.146104981612,2911.18,6605.06,2198.8,1468.0,4000.0,17500.0
2024-02-04,15369.09,4456.681724845996,3101.68,6572.06,2170.0,1244.32,4000.0,15357.5
2024-02-05,15231.65,4271.227042431919,2783.4,6623.87,2206.04,1187.88,4000.0,13215.0
2024-02-06,15578.57,4355.106929665196,2792.87,6586.16,2180.31,1775.45,4000.0,17500.0
2024-02-07,15455.59,4311.46035015448,2784.6,6622.1,2202.33,2740.34,4000.0,12979.09
2024-02-08,15380.0,4347.9017236943655,2687.98,6585.33,2179.94,2402.08,4000.0,12663.64
2024-02-09,15447.33,4282.341974949024,2814.17,6683.47,2165.75,3608.88,4000.0,14375.0
2024-02-10,15632.5,4353.536132140399,2780.19,6729.72,2227.79,3496.82,4000.0,17500.0
2024-02-11,15600.0,4465.75730994152,3249.32,6692.74,2135.29,3145.7,4000.0,14870.465
2024-02-12,15337.84,4312.199705882353,2663.83,6744.92,2211.89,3479.73,4000.0,12240.93
2024-02-13,15318.92,4297.6849907350215,2696.01,6656.56,2177.77,3388.9416666666666,3925.0,12733.33
2024-02-14,15300.0,4279.51768488746,2567.14,6670.27,2170.67,3298.153333333333,3925.0,13055.56
2024-02-15,15300.0,4253.343342432514,2642.81,6826.99,2183.51,3207.365,3925.0,12177.67
2024-02-16,15335.62,4295.590562305736,2682.22,6798.52,2175.0,3116.576666666667,3925.0,13353.51
2024-02-17,15354.46,4568.056513761468,2742.17,6835.1,2145.19,3025.7883333333334,3925.0,18900.0
2024-02-18,15373.3,4421.981132075472,2400.0,6756.36,2100.0,2935.0,3925.0,16517.333333333332
2024-02-19,15086.33,4300.895104895105,2816.72,6724.73,2179.2,2844.2116666666666,3925.0,14134.666666666668
2024-02-20,15284.38,4448.4594644849385,2557.9,6866.54,2128.31,2753.423333333333,3925.0,11752.0
2024-02-21,15436.36,4309.482993197279,2542.98,6877.47,2181.8,2662.635,3925.0,13400.69
2024-02-22,15304.35,4323.199442675159,2535.63,6867.64,2139.71,2571.846666666667,3925.0,12344.29
2024-02-23,15306.85,4277.389552541,2559.04,6934.19,2133.96,2481.0583333333334,3925.0,12472.83
2024-02-24,15317.49,4273.5861287398,2552.65,6870.58,2120.59,2390.27,3925.0,17500.0
2024-02-25,15700.0,4434.370689655172,2350.0,6739.51,1981.03,2299.4816666666666,3925.0,17500.0
2024-02-26,15109.91,4321.374285714286,2541.27,7337.76,2355.0,2208.6933333333336,3925.0,17500.0
2024-02-27,24576.42,4242.866206443129,2469.25,7073.37,2218.5,2117.9049999999997,3925.0,14086.86
2024-02-28,23100.27,4351.543064790474,2519.56,7095.11,2216.6,2027.1166666666668,3925.0,12319.0
2024-02-29,15200.0,4322.878307706063,2517.67,7077.78,2145.96,1936.3283333333334,3925.0,21951.75
2024-03-01,15232.14,4314.788343773448,2476.15,7099.67,2135.3,1845.54,3925.0,18629.66
2024-03-02,15380.0,4411.781761496493,2400.71,7185.92,2128.97,1140.17,3925.0,23216.93
2024-03-03,15350.24,4405.037439613527,2509.19,6944.41,2029.62,1491.13,3925.0,21383.405
2024-03-04,15320.48,4230.293054855074,2478.1,7076.05,2194.66,1270.12,3925.0,19549.88
2024-03-05,15430.03,4297.858846314947,2464.53,7104.14,2137.92,1320.78,3925.0,15013.02
2024-03-06,15327.83,4255.553597861843,2478.36,7146.24,2147.9,1817.0,3925.0,23917.7
2024-03-07,15511.63,4138.435862546696,2541.82,7252.1,2212.81,2702.67,3925.0,20636.42
2024-03-08,16000.0,4362.0465276978,2559.96,7308.19,2095.38,2488.34,3968.75,17943.21
2024-03-09,15425.64,4285.1595420581725,2582.07,7391.27,2090.32,3969.7,4012.5,15250.0
2024-03-10,15362.82,4164.358108108108,2669.04,7077.73,2038.67,3722.8,4056.25,23869.455
2024-03-11,15300.0,4289.455689957609,2507.24,7450.5,2184.0,2747.34,4100.0,32488.91
2024-03-12,15616.28,4215.354352470746,2647.14,7512.96,2255.0,3490.55,4100.0,20803.03
2024-03-13,15300.0,4212.485579633346,2641.62,7560.34,2164.89,3400.9825,4100.0,20101.48
2024-03-14,15325.0,4287.062143554435,2568.39,7075.66,2267.94,3311.415,4100.0,24345.5
2024-03-15,15200.0,4321.414070369837,2545.95,7355.8,2205.85,3221.8475000000003,4100.0,19520.21
2024-03-16,15482.52,4385.510040081735,2701.59,7352.17,2193.97,3132.28,4100.0,18461.92
2024-03-17,17000.0,4472.489157080898,2486.99,7120.59,2077.57,3042.7125,4100.0,18863.665
2024-03-18,15333.33,4343.480048200387,2625.25,7508.47,2125.98,2953.1450000000004,4100.0,19265.41
2024-03-19,15600.0,4265.410375714841,2553.77,7387.06,2140.6,2863.5775000000003,4100.0,18872.41
2024-03-20,15608.71,4374.604799520968,2671.22,7359.45,2224.38,2774.01,4100.0,35482.14
2024-03-21,16057.72,4327.235805970149,2581.17,7406.56,2132.75,2684.4425,4100.0,14850.1
2024-03-22,15538.36,4313.315681213197,2636.93,7142.79,2112.64,2594.875,4100.0,19012.98
2024-03-23,15987.88,4333.478202077023,2710.53,7234.71,2084.46,2505.3075,4100.0,18806.17
2024-03-24,17600.0,3964.705882352941,2526.54,7000.0,2136.17,2415.7400000000002,4100.0,26235.63333333333
2024-03-25,15522.92,4400.710906701708,2834.1,7342.230789175154,2083.44,2326.1725,4100.0,33665.096666666665
2024-03-26,15691.78,4272.999677072121,2643.47,7418.3,2140.67,2236.605,4100.0,41094.56
2024-03-27,15300.0,4215.393166008648,2633.38,7127.35,2136.61,2147.0375000000004,4100.0,15720.1
2024-03-28,15601.925,4204.492410218438,2572.27,7083.07,2100.97,2057.4700000000003,4100.0,16910.53
2024-03-29,15903.85,4315.97365470852,2864.74,7184.47,2079.65,1967.9025000000001,4100.0,15689.645
2024-03-30,15824.32,3928.0486166007913,3619.29,7385.86,2208.7,1878.335,4100.0,14468.76
2024-03-31,15512.16,4355.826558265582,2911.26,7081.08,2112.09,1788.7675000000002,4100.0,14269.075
2024-04-01,15200.0,4410.854739969809,2798.33,7321.35,2061.6,1699.2,4100.0,14069.39
2024-04-02,16350.0,4432.371314543459,3337.0,7306.6,2186.32,1193.43,4100.0,14989.21
2024-04-03,17500.0,4375.128288958057,2984.03,7250.01,2091.67,1504.95,4100.0,15267.56
2024-04-04,15775.0,4355.366780837352,2967.01,7264.51,2068.31,1242.5,4100.0,15220.56
2024-04-05,16318.18,4350.6933219296825,2992.61,7217.44,2005.73,1603.82,4100.0,14611.95
2024-04-06,15200.0,4375.572349722024,3069.31,7215.86,2141.14,1893.0,4100.0,17619.53
2024-04-07,15200.0,4554.906362181567,2553.77,7129.37,2010.73,2721.38,4100.0,16527.265
2024-04-08,17000.0,4419.809364841903,3333.53,7307.05,2064.1,2409.82,4100.0,15435.0
2024-04-09,19921.05,4607.929446349829,2678.76,7945.0,2116.58,3733.9,4100.0,14500.0
2024-04-10,19910.34,4484.68947606256,3115.5439853088933,7608.07,2094.356170718949,3713.15,4100.0,14066.216666666667
2024-04-11,20289.47,4528.625988908128,2685.646992654447,7271.14,2033.6630853594745,3700.71,4100.0,13632.433333333332
2024-04-12,20100.0,4572.562501753697,2255.75,6934.21,1972.97,3540.4,4100.0,13198.65
2024-04-13,20147.09,4462.606589625091,2648.82,7005.01,2046.53,3441.6,4100.0,14765.87
2024-04-14,20194.18,4350.943396226415,2648.84,7104.72,1941.84,3342.8,4100.0,15857.5
2024-04-15,20241.27,4438.626520078506,3385.92,7204.43,2177.57,3244.0,4100.0,16949.13
2024-04-16,20177.42,4517.94143892917,2965.33,7200.0,1952.5,3145.2000000000003,4100.0,14280.0
2024-04-17,15200.0,4500.0,2600.0,7300.0,1987.9033333333334,3046.4,4100.0,14328.45
2024-04-18,15200.0,4441.167668753486,2257.0,7001.84,2023.3066666666666,2947.6000000000004,4100.0,14819.09
2024-04-19,15200.0,4403.51089837916,3616.83,7023.14,2058.71,2848.8,4100.0,17835.9
2024-04-20,16333.33,4403.292731598742,2544.94,6826.31,2167.95,2750.0,4100.0,14917.0
2024-04-21,16890.24,4317.59002770083,2728.96,6800.0,2108.65,2651.2,4100.0,16306.5
2024-04-22,16280.0,4352.123096143317,2985.57,6852.62,2133.43,2552.4,4100.0,17696.0
2024-04-23,17375.0,4399.921441576523,2462.14,7133.7,2087.26,2453.6000000000004,4100.0,15729.02
2024-04-24,16000.0,4456.949698201813,3180.39,7015.12,2128.73,2354.8,4100.0,17768.24
2024-04-25,17258.06,4427.4393531912965,3399.71,7216.2,1979.72,2256.0,4100.0,16800.18
2024-04-26,22084.51,4490.421573668526,3567.44,7065.66,2085.71,2157.2,4100.0,18045.34
2024-04-27,22100.0,4415.970469437508,3466.05,6960.71,2158.18,2058.4,4100.0,15663.74
2024-04-28,22200.0,4512.333650692901,2865.42,6972.55,1968.71,1959.6000000000001,4100.0,15979.25
2024-04-29,21693.03,4392.202485223803,3197.26,7151.26,2142.46,1860.8000000000002,4100.0,16294.76
2024-04-30,22011.21,4310.172976432048,3372.5,7017.91,2084.38,1762.0,4100.0,17920.38
2024-05-01,22069.77,4405.181422351233,2767.01,7143.64,1970.77,1663.2,4100.0,15552.48
2024-05-02,22021.98,4327.161068754316,3302.04,6926.33,2094.63,1120.17,4100.0,15634.29
2024-05-03,21403.04,4318.1501125592185,3390.67,7005.28,2085.7,1493.98,4100.0,15867.42
2024-05-04,20762.07,4328.015325651329,3129.48,6973.66,2160.62,1210.99,4100.0,15920.95
2024-05-05,20986.3,4430.115285841894,3153.36,6927.01,2043.34,1607.81,4100.0,15565.32
2024-05-06,21210.53,4322.328462189133,3255.4,6982.27,2118.59,1953.99,4100.0,15209.69
2024-05-07,18266.97,4378.209043152388,2770.57,7032.82,2127.77,2568.35,4100.0,15093.88
2024-05-08,18130.77,4514.100711992699,2746.67,7057.22,2088.33,2551.65,4100.0,15418.33
2024-05-09,17889.23,4450.831646048874,3492.09,6863.98,2169.63,3758.37,4100.0,16409.21
2024-05-10,18572.58,4362.554705857222,4084.6,7104.65,2296.12,3659.68,4100.0,15404.68
2024-05-11,18137.97,4413.832109023901,2810.15,7075.28,2169.72,3690.31,4100.0,17289.75
2024-05-12,17703.36,4534.621029965906,2564.85,6935.41,2000.0,3217.97,4100.0,15000.0
2024-05-13,17268.75,4433.718927481976,3718.82,7122.63,2252.41,3136.8745,4100.0,15947.61
2024-05-14,17221.05,4410.236063077409,3382.3,7068.49,2107.54,3055.779,4100.0,16478.69
2024-05-15,17319.05,4356.667497143649,3137.18,7006.23,2133.6,2974.6834999999996,4100.0,15566.4
2024-05-16,17354.16,4337.986377998908,3236.46,6978.12,2127.16,2893.5879999999997,4100.0,17637.23
2024-05-17,17660.79,4364.153971178103,3337.25,7092.51,2150.07,2812.4925,4100.0,16549.83
2024-05-18,18024.48,4374.459406763468,2711.35,6913.18,2163.02,2731.397,4100.0,16269.51
2024-05-19,18142.52,4505.437776045726,2511.78,6968.15,1965.0,2650.3015,4100.0,14000.0
2024-05-20,18260.56,4382.095706620617,2592.41,7092.96,2119.65,2569.206,4100.0,15876.23
2024-05-21,18473.36,4394.177529040789,3660.23,7080.07,2212.5,2488.1105,4100.0,18210.22
2024-05-22,18578.4,4299.019735679951,3550.48,6988.26,2240.42,2407.015,4100.0,16158.61
2024-05-23,18801.35,4380.077555816687,3864.27,7108.78,2300.25,2325.9195,4100.0,15752.37
2024-05-24,18845.19,4333.724213404814,2669.59,7181.3,2182.87,2244.824,4100.0,15289.52
2024-05-25,19983.87,4358.563041131681,2903.12,7162.61,2195.46,2163.7285,4100.0,16931.6
2024-05-26,20106.305,4498.514574801252,3184.24,7067.42,2108.66,2082.633,4100.0,16449.295
2024-05-27,20228.74,4335.906191428261,2667.14,7138.57,2228.92,2001.5375,4100.0,15966.99
2024-05-28,20374.95,4329.40437457818,2741.89,7146.32,2350.72,1920.442,4100.0,17328.62
2024-05-29,20355.6,4358.306318154333,2764.36,7133.78,2338.91,1839.3464999999999,4100.0,15650.19
2024-05-30,33765.06,4384.853220183171,2885.66,7085.58,2236.87,1758.251,4100.0,15375.5
2024-05-31,21735.04,4333.962067232052,2633.7,7101.43,2250.13,1677.1555,4100.0,15478.62
2024-06-01,21262.28,4340.862944152374,2711.85,7008.65,2290.2,1596.06,4100.0,14971.23
2024-06-02,21333.045,4472.620929794843,2967.48,7074.76,2084.59,1109.51,4100.0,14000.0
2024-06-03,21403.81,4313.1969623867935,2660.54,6976.85,2298.63,1560.43,4100.0,15811.79
2024-06-04,21379.52,4342.979464449777,2567.97,7010.53,2313.84,1186.26,4100.0,15287.55
2024-06-05,21903.67,4355.764809411895,2671.42,7023.42,2432.63,1600.74,4100.0,15414.95
2024-06-06,21810.38,4311.517526247307,2705.45,6996.92,2304.03,2114.74,4100.0,15522.44
2024-06-07,21559.23,4346.383689634837,2797.04,7015.13,2369.17,2626.31,4100.0,14286.0
2024-06-08,17500.0,4366.11878638125,2674.33,6954.38,2193.96,2584.24,4100.0,15074.56
2024-06-09,17600.0,4426.485775059824,2941.89,6957.5,2155.34,3575.47,4100.0,14000.0
2024-06-10,21788.33,4351.683438358527,2832.16,6946.03,2275.19,3744.78,4100.0,14732.91
2024-06-11,21610.45,4342.430980500264,2632.67,6751.3,2307.4,3873.5,4100.0,13068.18
2024-06-12,21252.9,4273.270197505607,2764.0,6725.25,2261.22,3624.37,4100.0,14449.03
2024-06-13,21308.33,4320.326768496802,2822.02,6911.44,2301.42,3520.847894736842,4100.0,15135.11
2024-06-14,20871.51,4316.662751932953,2881.23,7005.48,2302.07,3417.325789473684,4100.0,15125.14
2024-06-15,20657.04,4328.166164149964,2767.19,7095.01,2331.64,3313.803684210526,4100.0,14573.15
2024-06-16,20754.56,4304.347826086956,2542.68,7150.0,2138.47,3210.2815789473684,4100.0,14784.029999999999
2024-06-17,20852.079999999998,4311.556867974851,2475.72,7050.0,2418.55,3106.75947368421,4100.0,14994.91
2024-06-18,20949.6,4273.866380116514,2651.88,6673.23,2305.33,3003.2373684210525,4100.0,14992.55
2024-06-19,20769.41,4310.66257695017,2642.98,6696.26,1997.04,2899.7152631578947,4100.0,14799.5
2024-06-20,20412.92,4279.41217032203,2785.8,7168.08,2279.84,2796.193157894737,4100.0,15027.82
2024-06-21,20153.85,4353.048117178852,2815.04,6690.7,2305.47,2692.671052631579,4100.0,15469.25
2024-06-22,20277.78,4376.124644662997,2575.85,6649.7,2425.85,2589.148947368421,4100.0,14678.0
2024-06-23,20500.0,4591.213102409639,2647.75,6771.459723073801,2210.53,2485.626842105263,4100.0,14436.385
2024-06-24,20295.74,4351.798010693127,2913.57,6813.43,2970.68,2382.104736842105,4100.0,14194.77
2024-06-25,20685.36,4376.043690018151,2840.08,6762.97,2950.7,2278.5826315789473,4100.0,14516.48
2024-06-26,20783.58,4367.607389141251,2811.66,6830.14,2754.52,2175.0605263157895,4100.0,14677.7
2024-06-27,20878.6,4365.635609187604,2840.69,7410.68,2262.19,2071.5384210526317,4100.0,13877.94
2024-06-28,20952.72,4427.451625704111,2766.37,7197.68,2634.65,1968.0163157894738,4100.0,14600.72
2024-06-29,21160.0,4403.021523956314,3012.41,7337.79,2721.19,1864.4942105263158,4100.0,15518.25
2024-06-30,20995.025,4420.799404170804,2497.99,7355.46,2247.43,1760.972105263158,4100.0,14000.0
2024-07-01,20830.05,4285.654964223755,2862.55,7152.66,2617.89,1657.45,4100.0,14240.95
2024-07-02,20805.41,4280.275625060871,2889.99,7117.0,2388.89,1087.28,4100.0,14642.12
2024-07-03,20907.84,4343.933311168912,2786.93,7635.55,2366.11,1603.22,4100.0,14323.38
2024-07-04,20897.56,4301.029449577812,2893.66,7790.4,2278.02,1199.63,4100.0,14074.28
2024-07-05,20854.27,4232.743925896438,2879.38,7458.8,2345.3,1528.97,4100.0,13436.71
2024-07-06,20912.12,4314.359529268235,2847.82,7484.77,2849.19,2213.95,4100.0,18605.84
2024-07-07,20873.705,4452.07969924812,2956.74,6965.01,1943.4,2452.53,4100.0,16042.154999999999
2024-07-08,20835.29,4287.3737927434095,2755.91,7100.0,2451.6,2785.49,4100.0,13478.47
2024-07-09,20913.57,4246.668761576201,2655.18,7551.25,2749.25,3513.49,4100.0,14193.9
2024-07-10,21766.93,4250.982423374324,2790.9,7836.44,2946.37,3191.97,4100.0,14199.89
2024-07-11,21306.65,4248.69521063935,2834.81,7238.89,2347.67,3936.98,4100.0,14391.5
2024-07-12,21301.51,4208.356054423503,2900.8,7611.22,2902.86,3682.88,4100.0,13693.48
2024-07-13,21500.0,4289.275518735275,3031.05,7095.07,2531.43,3576.7365,4100.0,14600.0
2024-07-14,21462.754999999997,4456.422243166824,2540.36,7288.76,2450.0,3470.5930000000003,4100.0,14348.975
2024-07-15,21425.51,4208.48943738444,2852.42,7482.45,2791.14,3364.4495,4100.0,14097.95
2024-07-16,21900.0,4247.248956230276,2894.01,7315.85,2814.92,3258.306,4100.0,14793.9
2024-07-17,21310.24,4276.209705372617,2831.41,7625.0,2610.6,3152.1625000000004,4100.0,14690.81
2024-07-18,21379.78,4262.170309716616,2878.28,7524.844999999999,2889.02,3046.0190000000002,4100.0,15026.79
2024-07-19,21364.33,4269.503246722243,2908.16,7424.69,2322.09,2939.8755,4100.0,14405.03
2024-07-20,21221.21,4318.498340095906,2811.01,7456.43,2365.18,2833.732,4100.0,14655.9
2024-07-21,21228.65,4412.495238095238,2726.99,7250.0,2500.0,2727.5885000000003,4100.0,14502.955
2024-07-22,21236.09,4319.697612344959,2716.53,7255.0,2845.12,2621.445,4100.0,14350.01
2024-07-23,21293.25,4250.159872835076,3029.44,7284.75,2677.21,2515.3015000000005,4100.0,19000.0
2024-07-24,21260.61,4314.2481154277975,3009.99,6911.36,2518.64,2409.1580000000004,4100.0,13800.57
2024-07-25,21369.97,4278.527824614254,2847.75,6817.0,2524.21,2303.0145,4100.0,14644.03
2024-07-26,21340.99,4214.71323619135,2726.93,7280.27,3009.5,2196.871,97500.0,13129.16
2024-07-27,21189.75,4296.214274583667,2914.36,7168.92,2390.96,2090.7275,66366.66666666666,14072.0
2024-07-28,21160.44,4329.157638136511,2606.54,7170.0,2550.0,1984.5840000000003,35233.33333333333,13888.414999999999
2024-07-29,21131.13,4185.971752919399,2696.34,7071.14,2732.35,1878.4405000000002,4100.0,13704.83
2024-07-30,20983.13,4180.647399733733,2741.81,6976.63,2800.79,1772.2970000000003,4100.0,13942.08
2024-07-31,21015.79,4172.888236509822,2910.02,7251.39,2683.61,1666.1535000000003,4100.0,13957.77
2024-08-01,21810.5,4193.721032472206,2824.82,7000.0,2423.46,1560.01,4100.0,11044.04
2024-08-02,20841.18,4207.690077057817,2838.74,6580.0,2828.72,1102.58,4100.0,13261.08
2024-08-03,20925.93,4232.060512264955,2791.64,6736.5,2332.69,1317.97,4100.0,9304.26
2024-08-04,20860.32,4305.637450199203,2553.49,6893.0,2500.0,1112.9,4100.0,11442.515
2024-08-05,20794.71,4202.383489085108,2873.48,7049.5,2974.8,1360.24,4100.0,13580.77
2024-08-06,20779.41,4210.859684216287,2792.2,7206.0,2443.04,2396.58,4100.0,13149.82
2024-08-07,20800.0,4210.133505076129,2931.23,7208.0,2987.99,2639.27,4100.0,13676.82
2024-08-08,20849.59,4137.518563249042,2842.45,7209.25,2752.77,2790.32,4100.0,14198.32
2024-08-09,20951.06,4272.9844028295565,3379.4,7126.0,2508.78,3700.55,4100.0,13351.07
2024-08-10,20961.92,4232.249449147168,2867.64,7350.0,2560.92,3849.105,4100.0,8989.61
2024-08-11,21069.225,4196.435272045028,2695.83,7323.0,2590.49,3997.66,4100.0,10440.93
2024-08-12,21176.53,4191.240136240088,2941.84,5107.0,3186.43,4058.05,4100.0,11892.25
2024-08-13,21160.0,4178.972700504228,3035.05,6680.0,2298.15,3935.6665000000003,4100.0,13343.57
2024-08-14,21119.45,4166.764727309817,2840.93,6822.5,2497.03,3813.2830000000004,4175.0,13379.87
2024-08-15,20900.0,4001.0,2300.0,6965.0,2700.7646775054113,3690.8995000000004,4175.0,14410.0
2024-08-16,21106.01,4201.551607001883,2922.54,7107.5,2528.19,3568.516,4175.0,13310.74
2024-08-17,21318.96,4084.8774643176735,2855.46,7250.0,2517.57,3446.1325,4175.0,13185.27
2024-08-18,21218.665,4250.0,2658.18,7162.857142857143,2505.52,3323.7490000000003,4175.0,11546.115
2024-08-19,21118.37,4007.624455416788,3266.27,7075.714285714285,2708.67,3201.3655000000003,4175.0,9906.96
2024-08-20,21207.55,4139.158532763702,2788.78,6988.571428571428,2477.7,3078.982,4175.0,13023.19
2024-08-21,23125.26,4082.592275825831,2858.88,6901.428571428572,2477.77,2956.5985,4175.0,12143.64
2024-08-22,21133.33,4166.526123754828,2973.86,6814.285714285715,2631.56,2834.215,4175.0,13161.27
2024-08-23,21225.9,4208.6162766266125,2926.77,6727.142857142857,2548.97,2711.8315000000002,4175.0,12453.35
