commodity,country,keyword,title,date,source,url,language
Turmeric,Japan,demand,國科會32次會議核准南科2家投資進駐屏東科學園區,,n.yam.com,https://n.yam.com/Article/20260511419059,Chinese
Turmeric,Japan,demand,May Farming Guide : Water Conservation & Monsoon Preparation|മേയ് മാസത്തെ കൃഷിപ്പണികൾ : കൃഷിരീതികളും മഴവെള്ള സംഭരണവും | Mathrubhumi,,mathrubhumi.com,https://www.mathrubhumi.com/agriculture/features/may-farming-guide-2026-monsoon-preparation-jvaiwlym,Malayalam
Turmeric,Japan,demand,台中福華×西螺福興宮×瑞春醬油 三強聯名推端午最狂粽禮 早鳥預購限量開搶,,n.yam.com,https://n.yam.com/Article/20260505185085,Chinese
Turmeric,Japan,demand,奇美食品×昭和食堂登國際食品展 從預約困難店到顛覆甜餃美味,,n.yam.com,https://n.yam.com/Article/20260624230769,Chinese
Turmeric,Japan,demand,日本の食品着色料市場調査レポート2036 ： 市場規模 、 競争環境 、 および成長要因,,japan.cnet.com,https://japan.cnet.com/release/31177286/,Japanese
Turmeric,Japan,demand,养生品牌与奶蓟草产品推荐2026年对话 ， 以科研实力为根基 ， 用临床数据说话 ， 强势入围年度科学专业养护名录 _ 中华网,,m.tech.china.com,https://m.tech.china.com/redian/2026/0429/042026_1858783.html,Chinese
Turmeric,Japan,demand,Más de 31 millones de kilos de productos orgánicos nacionales llegaron a mercados exigentes en el 2025,,mag.go.cr,https://mag.go.cr/mas-de-31-millones-de-kilos-de-productos-organicos-nacionales-llegaron-a-mercados-exigentes-en-el-2025/,Spanish
Turmeric,Japan,demand,Flavour trends coming for coffee sector,,beveragedaily.com,https://www.beveragedaily.com/Article/2026/04/14/flavour-trends-coming-for-coffee-sector/,English
Turmeric,Japan,demand,成大藝坊攜手藝術家桑拿大可 、 陳橋 、 蓉生展出插畫聯展,,n.yam.com,https://n.yam.com/Article/20260416794018,Chinese
Turmeric,Japan,demand,輔導會陳進廣偕立委視察中榮灣橋分院長照推動成果,,n.yam.com,https://n.yam.com/Article/20260620615342,Chinese
Turmeric,Japan,demand,护肝片哪个牌子好 ？ 2026养肝护肝产品口碑推荐 ， 多维度实测数据揭秘真实力 ， 清排疏养技术获全网用户一致好评 _ 中华网,,m.tech.china.com,https://m.tech.china.com/redian/2026/0514/052026_1868343.html,Chinese
Turmeric,Japan,demand,护肝片哪个品牌好 ？《 护肝片修护力综合评价白皮书 》 实力品牌推荐 ， 多重构筑肝脏防护屏障 ， 快速降脂肪肝指标 _ 中华网,,m.tech.china.com,https://m.tech.china.com/redian/2026/0515/052026_1869651.html,Chinese
Turmeric,Japan,demand,护肝片哪个牌子效果好 ？ 从水飞蓟官方旗舰店口碑看品牌的逻辑 ， 科学配方+临床验证多层面深扒实力派护肝好物 _ 中华网,,m.tech.china.com,https://m.tech.china.com/redian/2026/0429/042026_1858784.html,Chinese
Turmeric,Japan,demand,护肝片哪个品牌效果高效又专业 ？ 2026柳叶刀+Nature联合推荐护肝片养肝品牌实测选购指南 ： 水飞蓟+奶蓟草双升华 ， KNC获专家一致认可 _ 中华网,,m.tech.china.com,https://m.tech.china.com/redian/2026/0514/052026_1868696.html,Chinese
Turmeric,Japan,demand,护肝片哪个牌子效果好 ？ 2026国产奶蓟草提取技术逆袭白皮书 ， 产品品质与临床功效深度分析报告 _ 中华网,,m.tech.china.com,https://m.tech.china.com/redian/2026/0408/042026_1841987.html,Chinese
Turmeric,Japan,demand,护肝片哪个品牌好还安全 ？ 降转氨酶的养肝护肝产品推荐 ， 持续滋养肝细胞 、 稳定肝酶数值 、 改善面色发黄 ， 长期养护优选 _ 中华网,,m.tech.china.com,https://m.tech.china.com/redian/2026/0423/042026_1853558.html,Chinese
Turmeric,Japan,demand,护肝片哪个牌子效果好 ？ 2026年度护肝片推荐 ， 先进科技 、 配方与实证效果深度横评 _ 中华网,,m.tech.china.com,https://m.tech.china.com/redian/2026/0625/062026_1901468.html,Chinese
Turmeric,Japan,demand,护肝片官方旗舰店临床观察分析 ， 2026全网安全实证好的酒精肝产品揭晓 ， 最擅长清除肝内脂质 _ 中华网,,m.tech.china.com,https://m.tech.china.com/redian/2026/0424/042026_1854157.html,Chinese
Turmeric,Japan,demand,KNC肝益莱如何以  协同增效技术  重新定义进口护肝赛道 ？ 2026热门护肝品牌与成分技术解析 _ 中华网,,m.tech.china.com,https://m.tech.china.com/redian/2026/0421/042026_1852113.html,Chinese
Turmeric,Vietnam,import,护肝片哪个牌子效果好 ？ 2026年改善肝酶的奶蓟草养肝护肝品牌实测横评 ， 高性价比+用户口碑证实熬夜肝功稳定 _ 中华网,,m.tech.china.com,https://m.tech.china.com/redian/2026/0513/052026_1867542.html,Chinese
Turmeric,Vietnam,import,Le Vietnam promeut ses produits phares au Forum africain sur linvestissement et le commerce,,vietnam.vnanet.vn,https://vietnam.vnanet.vn/french/tin-van/le-vietnam-promeut-ses-produits-phares-au-forum-africain-sur-linvestissement-et-le-commerce-445139.html,French
Turmeric,Vietnam,import,1491 越南牛排｜宜蘭牛排推薦 ！ 越式醬汁＋河粉鐵板 ， 自助吧麵包湯品吃到飽｜食尚玩家,,supertaste.tvbs.com.tw,https://supertaste.tvbs.com.tw/food/359636,Chinese
Turmeric,Vietnam,import,"Les nouveaux ALE , un levier pour les exportations vers le Moyen - Orient et lAsie du Sud",,lecourrier.vn,https://lecourrier.vn/les-nouveaux-ale-un-levier-pour-les-exportations-vers-le-moyen-orient-et-lasie-du-sud/1349408.html,French
Turmeric,Vietnam,import,全球11強占2席 ！ 永康柳營奇美雙院無菸治理國際金獎,,n.yam.com,https://n.yam.com/Article/20260617507286,Chinese
Turmeric,Vietnam,import,代谢差易囤积怎么破 ？ Nicikk轻体宝 ， 调节肠道促循环 _ 中华网,,m.tech.china.com,https://m.tech.china.com/redian/2026/0614/062026_1892898.html,Chinese
Turmeric,Vietnam,import,护肝片品牌2026推荐 ！ 针对肝火旺 、 肌肤暗沉的奶蓟草护肝保健产品 ， 柴胡+牛蒡根双效 ， 清热泻肝 、 净透肤质 _ 中华网,,m.tech.china.com,https://m.tech.china.com/redian/2026/0414/042026_1846554.html,Chinese
Turmeric,Vietnam,import,2026年Q2度养肝护肝奶蓟草产品调研 ， 十款主流降酶 、 减脂 、 利肝品牌推荐 ， 综合实力 、 品质矩阵 、 成分技术深度分析 _ 中华网,,m.tech.china.com,https://m.tech.china.com/redian/2026/0517/052026_1870752.html,Chinese
Turmeric,Vietnam,import,中国留学生亲历印度  能源危机 ： 食堂再也不供应荤菜,,wenxuecity.com,https://www.wenxuecity.com/news/2026/05/23/126657569.html,Chinese
Turmeric,Vietnam,import,苗栗防穿刺鞋墊企業採購 》 廣薪實業 鞋墊 OEM / ODM 製造優勢 ， 從打樣到量產一站完成 - ff67d5nu72199 的部落格,,blog.udn.com,https://blog.udn.com:443/ff67d5nu72199/188531875,Chinese
Turmeric,Indonesia,demand,"Что входит в состав специи - как изготавливают корицу , шафран и ваниль",,unian.net,https://www.unian.net/curiosities/chto-vhodit-v-sostav-specii-kak-izgotavlivayut-koricu-shafran-i-vanil-13364757.html,Russian
Turmeric,Indonesia,demand,成大115級畢典 沈孟儒勉畢業生 「 勤以立身 善以立世 」 ,,n.yam.com,https://n.yam.com/Article/20260607299711,Chinese
Turmeric,Indonesia,demand,Thailand Pushes To Become Asia Ultimate Wellness Hub In 2026,,chiangraitimes.com,https://www.chiangraitimes.com/health/thailand-pushes-to-become-asias-ultimate-wellness-hub-in-2026/,English
Turmeric,Nepal,demand,महासंघ र १८ वस्तुगत संघबीच सहमति,,ehimalayatimes.com,https://ehimalayatimes.com/2026/04/441415/,Nepali
Turmeric,Nepal,demand,कृषि उत्पादनमा जोडिँदै महिला सहकारी | Nepal first 24 - hour updated news portal,,ratopati.com,https://www.ratopati.com/story/571660/womens-cooperatives-joining-agricultural-production,Nepali
Turmeric,Nepal,demand,"बाँदरले खोसे किसानको गाँस : समस्या संसद्सम्म , समाधान छैन",,annapurnapost.com,https://www.annapurnapost.com/story/498252/,Nepali
Turmeric,Nepal,demand,"कृषिमा कर्पोरेट मोडेल : साना किसानका कार्यक्रम खारेज , ठूलालाई ४० प्रतिशत अनुदान",,onlinekhabar.com,https://www.onlinekhabar.com/2026/05/1942729/corporate-model-in-agriculture-small-farmers-programs-scrapped-40-percent-subsidy-for-large-farmers,Nepali
Turmeric,Nepal,demand,२७ वटा पालिकाले ल्याएनन् बजेट,,annapurnapost.com,https://www.annapurnapost.com/story/502477/,Nepali
Turmeric,Nepal,demand,Fulvicearth Introduces Pure Himalayan Shilajit Resin to Boost Vitality and Mental Clarity,,itnewsonline.com,https://www.itnewsonline.com/GlobeNewswire/Fulvicearth-Introduces-Pure-Himalayan-Shilajit-Resin-to-Boost-Vitality-and-Mental-Clarity/119895,English
Maize,Saudi Arabia,export,"Kombos : Orta Doğuda dengeler değişiyor , Güney Kıbrıs seyirci kalmıyor - Gündem Kıbrıs Gazetesi",,gundemkibris.com,https://www.gundemkibris.com/kombos-orta-doguda-dengeler-degisiyor-guney-kibris-seyirci-kalmiyor,Turkish
Maize,Saudi Arabia,export,Глобальний гравець : як Україна посилила позиції на ринку зернових та олійних,,dengi.ua,https://dengi.ua/ua/agro/9760866-globalnij-gravets-yak-ukrayina-posilila-pozitsiyi-na-rinku-zernovikh-ta-olijnikh,Ukrainian
Maize,Saudi Arabia,export,  Krize seyirci kalmayacağız  ,,halkinsesikibris.com,https://www.halkinsesikibris.com/krize-seyirci-kalmayacagiz,Turkish
Maize,Saudi Arabia,export,Bir kırılışın anatomisi : BAEnin OPECten ayrılmasının ardındaki yapısal gler,,haksozhaber.net,https://www.haksozhaber.net/bir-kirilisin-anatomisi-baenin-opecten-ayrilmasinin-ardindaki-yapisal-gucler-205078h.htm,Turkish
Maize,Saudi Arabia,export,Diyanette  sahte diploma  skandalı : Sahte diplomalı müftü,,birgun.net,https://www.birgun.net/haber/diyanette-sahte-diploma-skandali-sahte-diplomali-muftu-712593%20class=slide-link%20target=_blank,Turkish
Maize,Saudi Arabia,export,ABD - İran ateşkesinin dünyadaki yankıları : Diplomasi için umut verici bir yol,,haberturk.com,https://www.haberturk.com/abd-iran-ateskesinin-dunyadaki-yankilari-diplomasi-icin-umut-verici-bir-yol-3875655,Turkish
Maize,Saudi Arabia,export,트럼프가 이란 전쟁에 쏟아부은 돈 40조 원 … 이걸로 끝일까 ? ,,pressian.com,https://www.pressian.com/pages/articles/2026041313562742275,Korean
Maize,Saudi Arabia,export,جريدة الرياض | إمدادات المياه في المملكة تتجاوز 16 مليون م³ يوميًا .. الأكبر عالميًا في الإنتاج,,alriyadh.com,https://www.alriyadh.com/2185825,Arabic
Maize,Saudi Arabia,export,Middle East conflict and new global economic reset,,tribune.com.pk,https://tribune.com.pk/story/2610766/middle-east-conflict-and-new-global-economic-reset,English
Maize,Saudi Arabia,export,North Almajiri As Nigeria Albatross – THISDAYLIVE,,thisdaylive.com,https://www.thisdaylive.com/2026/06/13/norths-almajiri-as-nigerias-albatross/,English
Maize,Saudi Arabia,export,"Ruto warns diaspora against social media  fake news , defends economic agenda",,standardmedia.co.ke,https://www.standardmedia.co.ke/national/article/2001545879/ruto-warns-diaspora-against-social-media-fake-news-defends-economic-agenda,English
Maize,Saudi Arabia,export,美伊谈判反复拉锯 ， 全球供应链韧性承压,,yicai.com,https://www.yicai.com/news/103146853.html,Chinese
Maize,Saudi Arabia,export,Kenya :  Dont Rely On Social Media for News About Home  - Ruto Tells Kenyans in Rome,,allafrica.com,https://allafrica.com/stories/202604210155.html,English
Maize,Saudi Arabia,export,Не вывозим : смогла ли Россия заработать на войне в Персидском заливе,,forbes.ru,https://www.forbes.ru/biznes/558905-ne-vyvozim-smogla-li-rossia-zarabotat-na-vojne-v-persidskom-zalive,Russian
Maize,Saudi Arabia,export,جريمة على ضفاف النيل .. هل أصبح السودان  وكر  الكبتاغون العالمي الجديد ؟ ,,aljazeera.net,https://www.aljazeera.net/politics/2026/4/25/%D9%83%D8%A7%D8%B1%D8%AB%D8%A9-%D8%B9%D9%84%D9%89-%D8%B6%D9%81%D8%A7%D9%81-%D8%A7%D9%84%D9%86%D9%8A%D9%84-%D9%87%D9%84-%D8%A3%D8%B5%D8%A8%D8%AD-%D8%A7%D9%84%D8%B3%D9%88%D8%AF%D8%A7%D9%86,Arabic
Maize,Saudi Arabia,export,Южный Кавказ и Ормузский дедлайн : что будет после 22 апреля,,vesti.az,https://vesti.az/v-mire/yuznyi-kavkaz-i-ormuzskii-dedlain-cto-budet-posle-22-aprelya-590214,Russian
Maize,Saudi Arabia,export,This is what all - out economic warfare looks like - The Globe and Mail,,theglobeandmail.com,https://www.theglobeandmail.com/opinion/article-this-is-what-all-out-economic-warfare-looks-like/,English
Maize,Saudi Arabia,export,"Ситуация в Ормузском проливе 2026 : блокада Ирана и США , мины , сколько танкеров прошло ? ",,vestikavkaza.ru,https://vestikavkaza.ru/articles/situacia-v-ormuzskom-prolive-2026-blokada-irana-i-ssa-miny-skolko-tankerov-proslo.html,Russian
Maize,Saudi Arabia,export,"UPSC Key - 29th April 2026 : AI in diplomacy , OPEC and Digital Arrest",,indianexpress.com,https://indianexpress.com/article/upsc-current-affairs/upsc-key-ai-in-diplomacy-opec-and-digital-arrest-10662715/,English
Maize,Saudi Arabia,shortage, [ 한마당 ] 식량위기 - 국민일보,,kmib.co.kr,https://www.kmib.co.kr/article/view.asp?arcid=1778477389&code=11171211&sid1=col,Korean
Maize,Saudi Arabia,shortage,英媒 ： 全球化肥價格飈升 ， 中國靠煤炭穩住了 | 國際,,hkcna.hk,https://www.hkcna.hk/docDetail.jsp?id=101288916&channel=2810,Chinese
Maize,Saudi Arabia,shortage,Kıtlık tehlikesi büyüyor ! ,,yeniakit.com.tr,https://www.yeniakit.com.tr/haber/kitlik-tehlikesi-buyuyor-2003994.html,Turkish
Maize,Saudi Arabia,shortage,在这个领域的战争中 ， 中国手握最大底牌,,163.com,https://www.163.com/dy/article/KSCVGC070519DKT1.html,Chinese
Maize,Saudi Arabia,shortage,塑料之乱 ： 从霍尔木兹海峡聊聊中国煤化工底牌 - 虎嗅网,,huxiu.com,https://www.huxiu.com/article/4852605.html,Chinese
Maize,Saudi Arabia,shortage,  全球化肥价格飙升 ， 中国靠煤炭稳住了 - 华侨网,,chinesepress.com,https://www.chinesepress.com/archives/141556,Chinese
Maize,Saudi Arabia,shortage,  回不去的霍尔木兹  重塑大宗商品定价逻辑 ？ ,,stcn.com,https://www.stcn.com/article/detail/3981523.html,Chinese
Maize,Saudi Arabia,shortage,Skeptical Science New Research for Week # 26 2026,,skepticalscience.com,https://skepticalscience.com/new_research_2026_26.html,English
Maize,Saudi Arabia,shortage,有没有人管管黄仁勋 _ 投资界,,news.pedaily.cn,https://news.pedaily.cn/202606/565028.shtml,Chinese
Maize,Saudi Arabia,shortage,华泰证券 ： 延迟需求如何改变本次能源冲击路径,,stock.jrj.com.cn,https://stock.jrj.com.cn/2026/06/03090457315948.shtml,Chinese
Maize,Singapore,shortage,Clima quente prejudica safras na Ásia enquanto El Niño severo toma forma,,infomoney.com.br,https://www.infomoney.com.br/mercados/clima-quente-prejudica-safras-na-asia-enquanto-el-nino-severo-toma-forma/,Portuguese
Maize,Singapore,shortage,"Alta do petróleo dá atratividade ao SAF , mas uso é desafio - 05 / 06 / 2026 - Economia",,folha.uol.com.br,https://www1.folha.uol.com.br/mercado/2026/06/alta-do-petroleo-com-guerra-da-atratividade-ao-saf-mas-uso-na-aviacao-ainda-e-desafio.shtml,Portuguese
Maize,Singapore,shortage,陕西多措并举夯实粮食安全根基 - 综合新闻 _ 华商网新闻,,news.hsw.cn,https://news.hsw.cn/system/2026/0413/1922346.shtml,Chinese
Maize,Singapore,shortage,Mapping the most critical shipping lanes in the world,,abc.net.au,https://www.abc.net.au/news/2026-04-24/mapping-the-most-critical-shipping-lanes-in-the-world/106567522,English
Maize,Singapore,shortage,Mapping the most critical shipping lanes in the world - 24 - Apr - 2026,,home.nzcity.co.nz,https://home.nzcity.co.nz/news/article.aspx?id=444543,English
Maize,Singapore,shortage,FT早报 ： 2026年5月26日,,ftchinese.com,http://www.ftchinese.com/interactive/280888,Chinese
Maize,Singapore,shortage,摸透土壤  脾气  他们以科技为犁数十载耕护黑土地 - 千龙网 · 中国首都网,,china.qianlong.com,https://china.qianlong.com/2026/0413/8653626.shtml,Chinese
Maize,Singapore,shortage,科技为犁 ， 耕护黑土粮仓 （ 弘扬科学家精神 ） -- 教育 -- 人民网,,edu.people.com.cn,http://edu.people.com.cn/n1/2026/0413/c1006-40699888.html,Chinese
Maize,Singapore,shortage,  云上耕作  润泽良田 来自新疆的调查,,baijiahao.baidu.com,https://baijiahao.baidu.com/s?id=1864842941065763141,Chinese
Maize,Singapore,shortage,  云上耕作  润泽良田 来自新疆的调查|果树|棉花|棉田|无人机,,163.com,https://www.163.com/dy/article/KSKMBAVO0519AKBM.html,Chinese
Maize,Singapore,shortage,  云上耕作  润泽良田 来自新疆的调查 _ 大陆 _ 国内新闻 _ 新闻 _ 齐鲁网,,news.iqilu.com,https://news.iqilu.com/china/gedi/2026/0511/5912920.shtml,Chinese
Maize,Singapore,shortage,科技为犁 ， 耕护黑土粮仓 - 鲁网教育频道,,jy.sdnews.com.cn,http://jy.sdnews.com.cn/yw/202604/t20260414_4663956.html,Chinese
Maize,Indonesia,export,Advancing Pakistan Agricultural Future Through the National Agricultural Biotechnology Policy,,propakistani.pk,https://propakistani.pk/2026/06/28/advancing-pakistans-agricultural-future-through-the-national-agricultural-biotechnology-policy/,English
Maize,Indonesia,export,Pelindo Ungkap Arus Peti Kemas Nasional Naik,,koran-jakarta.com,https://koran-jakarta.com/2026-05-30/pelindo-ungkap-arus-peti-kemas-nasional-naik,Indonesian
Maize,Indonesia,export,"Ditopang Perdagangan Internasional , Arus Peti Kemas Nasional Naik",,rri.co.id,https://rri.co.id/ekonomi/bisnis/2452794/ditopang-perdagangan-internasional-arus-peti-kemas-nasional-naik,Indonesian
Maize,Indonesia,export,"MAIA : Din 1 iunie 2026 , se modifică cerințele pentru exportul de grâu în Indonezia",,tribuna.md,https://tribuna.md/2026/05/21/maia-din-1-iunie-2026-se-modifica-cerintele-pentru-exportul-de-grau-in-indonezia/,Romanian
Maize,Indonesia,export,東協財經 ／ 2026年6月22日東協快訊 | 產經,,cna.com.tw,https://www.cna.com.tw:443/news/afe/202606223001.aspx,Chinese
Maize,Indonesia,export,"Pertumbuhan Arus Peti Kemas Internasional Tembus 11 %, Sinyal Positif bagi Ekonomi Indonesia",,koran-jakarta.com,https://koran-jakarta.com/2026-05-29/pertumbuhan-arus-peti-kemas-internasional-tembus-11-sinyal-positif-bagi-ekonomi-indonesia,Indonesian
Maize,Indonesia,export,"Indonezia introduce noi cerințe fitosanitare pentru grâul din Republica Moldova , valabile din 1 iunie 2026",,ziarulnational.md,https://www.ziarulnational.md/indonezia-introduce-noi-cerinte-fitosanitare-pentru-graul-din-republica-moldova-valabile-din-1-iunie-2026/,Romanian
Maize,Indonesia,export,Govt mulls customs duty relief on cotton import to support textile industry,,livemint.com,https://www.livemint.com/economy/govt-considers-reduction-withdrawal-of-customs-duty-on-cotton-to-support-textile-industry-amid-west-asia-crisis-11777389088497.html,English
Maize,Indonesia,export,Pertumbuhan Arus Peti Kemas Internasional Tembus 11 Persen,,tempo.co,https://www.tempo.co/info-tempo/pertumbuhan-arus-peti-kemas-internasional-tembus-11-persen-2138829,Indonesian
Maize,Indonesia,export,期市收评 | 国内商品涨跌互现 有色板块领涨期市 _ 东方财富网,,finance.eastmoney.com,https://finance.eastmoney.com/a/202604143704326511.html,Chinese
Maize,Indonesia,export,Here are 10 ways a  super  El Niño could impact the planet | Benjamin Selwyn,,theguardian.com,https://www.theguardian.com/commentisfree/2026/jun/09/super-el-nino-global-economy,English
Maize,Indonesia,export,Why energy shock from Iran war has not spread to food,,indianexpress.com,https://indianexpress.com/article/explained/explained-economics/why-energy-shock-from-iran-war-has-not-spread-to-food-10633079/,English
Maize,Indonesia,export,Bangkok Post - The paradox of plenty,,bangkokpost.com,https://www.bangkokpost.com/life/social-and-lifestyle/3243725/the-paradox-of-plenty,English
Maize,Indonesia,export,"  সুপার  এল নিনোর কবলে বিশ্ব , যে ১০টি বড় সংকটে পড়তে যাচ্ছে পৃথিবী",,jugantor.com,https://www.jugantor.com/international/1111732,Bengali
Maize,Indonesia,export,梁文傑買15萬鳳梨釋迦賠罪 陳瑩 ： 少去酒店可買很多 - 綜合,,news.cts.com.tw,https://news.cts.com.tw/cts/general/202606/202606223046817.html,Chinese
Maize,Indonesia,export,Що Україна продавала і купувала у 2025 році ( інфографіка ) Finance . ua,,news.finance.ua,https://news.finance.ua/ua/shho-ukraina-prodavala-i-kupuvala-u-2025-roci-infohrafika,Ukrainian
Maize,Indonesia,export,Agricultores correm para acompanhar a febre global do ube,,dw.com,https://www.dw.com/pt-br/agricultores-filipinos-correm-para-acompanhar-a-febre-global-do-ube/a-77492793,Portuguese
Maize,Indonesia,export,Shoppers issued  £100s more  warning - full list of foods likely to see biggest price rise | united kingdom | News,,express.co.uk,https://www.express.co.uk/news/uk/2213425/shoppers-warnings-foods-price-rise,English
Maize,Indonesia,export,"India , US talk trade again : The story so far and a deadline that could yield breakthrough",,hindustantimes.com,https://www.hindustantimes.com/india-news/india-us-talk-trade-again-the-story-so-far-and-a-deadline-that-could-yield-breakthrough-101782280026154.html,English
Maize,Sri Lanka,import,万斯 ： 伊朗将用解冻资金购买美国大豆 、 玉米和小麦,,news.ifeng.com,https://news.ifeng.com/c/8uBMtgfGNwH,Chinese
Maize,Sri Lanka,import,Nutrience纽翠斯|70年加拿大匠心传承 ， 全方位滋养宠物 _ 中华网,,digi.china.com,https://digi.china.com/articles/20260417/202604171849874.html,Chinese
Maize,Sri Lanka,import,中国买少了让伊朗买 ？ 美国农民不买账 ： 太天真了,,news.ifeng.com,https://news.ifeng.com/c/8uCODJMX8aR,Chinese
Maize,Sri Lanka,import,NCE cautions continued Rupee depreciation will cause long - term negative impact,,ft.lk,https://www.ft.lk/business/NCE-cautions-continued-Rupee-depreciation-will-cause-long-term-negative-impact/34-792203,English
Maize,Sri Lanka,import,大豆市場找替身 中國退場 、 伊朗登場 ？ 美國農民 ： 太天真 - 財經,,chinatimes.com,https://www.chinatimes.com/realtimenews/20260624004564-260410,Chinese
Maize,Sri Lanka,import,වැට් සංශෝධනයට මුදල් සභාවේ අනුමැතිය - Lankadeepa Online,,lankadeepa.lk,https://www.lankadeepa.lk/news/%E0%B7%80%E0%B6%A7-%E0%B7%83%E0%B7%81%E0%B6%B0%E0%B6%B1%E0%B6%BA%E0%B6%A7-%E0%B6%B8%E0%B6%AF%E0%B6%BD-%E0%B7%83%E0%B6%B7%E0%B7%80-%E0%B6%85%E0%B6%B1%E0%B6%B8%E0%B6%AD%E0%B6%BA/101-693953,Sinhalese
Maize,Sri Lanka,import,释新闻｜美伊首轮谈判结束 ： 暂时解除石油制裁 ， 核问题和海峡僵局未解,,163.com,https://www.163.com/dy/article/L040K88N0514R9P4.html,Chinese
Maize,Sri Lanka,import,美伊首轮谈判结束 ： 暂时解除石油制裁 ， 核问题和海峡僵局未解,,news.ifeng.com,https://news.ifeng.com/c/8uBqgNJH09e,Chinese
Maize,Sri Lanka,import,中国买少了 、 让伊朗买 ？ 美国农民不买账 ： 太天真了 - 华侨网,,chinesepress.com,https://www.chinesepress.com/archives/172466,Chinese
Maize,Sri Lanka,import,भारतीय अर्थतन्त्रमा ऊर्जा,,karobardaily.com,https://www.karobardaily.com/news/368516,Nepali
Maize,Sri Lanka,import,美以伊战争启示录｜餐桌危机 ： 不赚钱的冰美式外卖 ， 不油炸的新德里炸鸡,,163.com,https://www.163.com/dy/article/KTOOT60D0514R9P4.html,Chinese
Maize,Sri Lanka,import,Agroecology urged as Mideast crisis deepens food insecurity,,scidev.net,https://www.scidev.net/global/news/agroecology-mideast-food-insecurity/,English
Maize,Sri Lanka,import,How Asean can reduce its heavy dependence on imported agricultural inputs,,eco-business.com,https://www.eco-business.com/opinion/how-asean-can-reduce-its-heavy-dependence-on-imported-agricultural-inputs/,English
Maize,Sri Lanka,import, 【 新聞大家談 】 美伊和談 驚爆羅生門 憤而離席卻又密會9小時 | 美國軍工 | 全球經貿,,ntdtv.com,https://www.ntdtv.com/b5/2026/06/22/a104108391.html,Chinese
Maize,Sri Lanka,import,地缘冲突与气候危机双重挑战下 巴西农业的多维解法,,china.zjol.com.cn,https://china.zjol.com.cn/gjxw/202605/t20260526_31684612.shtml,Chinese
Coffee,India,import,以南博会为媒 云南和印尼持续深化经贸合作 _ 新华网,,yn.xinhuanet.com,http://yn.xinhuanet.com/20260615/436327e598ae421d9ba4c9cf0ca712ef/c.html,Chinese
Coffee,India,import,India Oman Trade Agreement | भारत - ओमान व्यापार करार लागू ; बहुतांश भारतीय उत्पादनांना मिळणार शुल्कमुक्त प्रवेश,,pudhari.news,https://pudhari.news/international/india-oman-trade-agreement-comes-into-effect-to-boost-bilateral-trade-ap84,Marathi
Coffee,India,import,Indonesia Ajukan Sawit hingga Kopi agar Tak Dikenai Tarif Impor Hasil Investigasi AS,,ekonomi.bisnis.com,https://ekonomi.bisnis.com/read/20260610/9/1979845/indonesia-ajukan-sawit-hingga-kopi-agar-tak-dikenai-tarif-impor-hasil-investigasi-as,Indonesian
Coffee,India,import,More Trump tariffs ? India looks to resolve USTR - proposed duty in trade deal,,theweek.in,https://www.theweek.in/news/biz-tech/2026/06/03/india-denies-forced-labor-trade-talks-ustr-tariffs.html,English
Coffee,India,import,चियाको आयातनिर्यात दुवै बढ्यो,,gorkhapatraonline.com,https://www.gorkhapatraonline.com/news/203318,Nepali
Coffee,India,import,"भारतकै कारण नेपाली चिया निर्यात ठप्प , ट्रकपिच्छे परीक्षण र महँगो शुल्कको सास्ती",,onlinekhabar.com,https://www.onlinekhabar.com/2026/05/1926150/%E0%A4%AD%E0%A4%BE%E0%A4%B0%E0%A4%A4%E0%A4%95%E0%A5%88-%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A4%A3-%E0%A4%A8%E0%A5%87%E0%A4%AA%E0%A4%BE%E0%A4%B2%E0%A5%80-%E0%A4%9A%E0%A4%BF%E0%A4%AF%E0%A4%BE-%E0%A4%A8,Nepali
Coffee,India,import,"Nhân chuyến thăm của Tổng Bí thư , Chủ tịch nước Tô Lâm đến Ấn Độ , nhìn lại các mặt hàng nông sản Việt tại ở nước tỷ dân",,danviet.vn,https://danviet.vn/nhieu-mat-hang-tang-truong-2-con-so-nong-san-viet-chinh-phuc-thi-truong-an-do-nhu-the-nao-d1424075.html,Vietnamese
Coffee,India,import,獨家 》 喪屍煙彈 、 毒咖啡包氾濫 ！ 檢警揭密 ： 製毒先驅原料9成來自中國 - 社會,,news.ltn.com.tw,https://news.ltn.com.tw/news/society/breakingnews/5473201,Chinese
Coffee,India,import,Pakistan among 60 countries to face new US import tariffs,,samaa.tv,https://www.samaa.tv/2087351397-60-countries-including-pakistan-may-face-new-us-import-tariffs,English
Coffee,India,import,From apples to apparels : Who gains what in the India – New Zealand FTA,,moneycontrol.com,https://www.moneycontrol.com/news/business/from-apples-to-apparels-who-gains-what-in-the-india-new-zealand-fta-13900929.html,English
Coffee,India,import,"Breaking ! Neraca Dagang RI Surplus US$3 , 32 Miliar Maret 2026",,ekonomi.bisnis.com,https://ekonomi.bisnis.com/read/20260504/12/1971057/breaking-neraca-dagang-ri-surplus-us332-miliar-maret-2026,Indonesian
Coffee,India,import,藍議員老公涉詐欺 「 洗產地 」 手法曝光 | ETtoday政治新聞,,ettoday.net,https://www.ettoday.net/news/20260420/3152030.htm,Chinese
